mc	mn	timesig	onset	staff	voice	label
35	35	6/8	0	1	1	I(94)
35	35	6/8	3/8	1	1	I]
36	36	6/8	0	1	1	V/vi{
36	36	6/8	3/8	1	1	V7/vi
37	37	6/8	0	1	1	V(64)/vi
37	37	6/8	3/8	1	1	V2/vi
38	38	6/8	0	1	1	vi6
38	38	6/8	3/8	1	1	V43/vi
39	39	6/8	0	1	1	vi
39	39	6/8	3/8	1	1	V65/vi
40	40	6/8	0	1	1	vi
40	40	6/8	3/8	1	1	V2/ii
41	41	6/8	0	1	1	V.V65
42	42	6/8	0	1	1	V(64)
42	42	6/8	3/8	1	1	V2
43	43	6/8	0	1	1	I6
43	43	6/8	3/8	1	1	V43
44	44	6/8	0	1	1	I
44	44	6/8	3/8	1	1	V65
45	45	6/8	0	1	1	I
46	46	6/8	0	1	1	IV
46	46	6/8	3/8	1	1	viio
47	47	6/8	0	1	1	iii
47	47	6/8	3/8	1	1	vi
48	48	6/8	0	1	1	ii
48	48	6/8	1/4	1	1	V65
48	48	6/8	3/8	1	1	I
49	49	6/8	0	1	1	V}
50	50	6/8	0	1	1	v.i{
51	51	6/8	0	1	1	V6(#7)
51	51	6/8	1/4	1	1	V6
52	52	6/8	0	1	1	#viio7
52	52	6/8	3/8	1	1	V65
53	53	6/8	0	1	1	i
54	54	6/8	0	1	1	i6
54	54	6/8	3/8	1	1	VII6
55	55	6/8	0	1	1	VI6
55	55	6/8	3/8	1	1	v6
56	56	6/8	0	1	1	iv6
56	56	6/8	3/8	1	1	.Fr43
57	57	6/8	0	1	1	V(64)}
57	57	6/8	3/8	1	1	V
58	58	6/8	0	1	1	i{
59	59	6/8	0	1	1	V6(#7)
59	59	6/8	1/4	1	1	V6
60	60	6/8	0	1	1	#viio7
60	60	6/8	3/8	1	1	V65
61	61	6/8	0	1	1	viio43/IV
61	61	6/8	3/8	1	1	IV6
62	62	6/8	0	1	1	.Ger6
62	62	6/8	3/8	1	1	i64
63	63	6/8	0	1	1	#viio43
63	63	6/8	3/8	1	1	i6
63	63	6/8	5/8	1	1	iv
64	64	6/8	0	1	1	V(64)
64	64	6/8	3/8	1	1	V7
65	65	6/8	0	1	1	V.I}{
65	65	6/8	3/8	1	1	V7
66	66	6/8	0	1	1	I
66	66	6/8	3/8	1	1	V7
67	67	6/8	0	1	1	I
67	67	6/8	3/8	1	1	V7
68	68	6/8	0	1	1	I
70	70	6/8	0	1	1	viio6/V
70	70	6/8	3/8	1	1	iv43
71	71	6/8	0	1	1	viio7
71	71	6/8	3/8	1	1	viio43
72	72	6/8	0	1	1	I6
72	72	6/8	3/8	1	1	IV
73	73	6/8	0	1	1	V(64)
73	73	6/8	3/8	1	1	V7
74	74	6/8	0	1	1	I}{
74	74	6/8	3/8	1	1	V7
75	75	6/8	0	1	1	I
75	75	6/8	3/8	1	1	V7
76	76	6/8	0	1	1	I
76	76	6/8	3/8	1	1	V7
77	77	6/8	0	1	1	I
79	79	6/8	0	1	1	viio6/V
79	79	6/8	3/8	1	1	iv65
80	80	6/8	0	1	1	viio7
80	80	6/8	3/8	1	1	viio43
81	81	6/8	0	1	1	I6
81	81	6/8	3/8	1	1	IV
82	82	6/8	0	1	1	V(64)
82	82	6/8	3/8	1	1	V2
83	83	6/8	0	1	1	I6
83	83	6/8	3/8	1	1	ii6
84	84	6/8	0	1	1	V(64)
84	84	6/8	3/8	1	1	V7
85	85	6/8	0	1	1	I}
85	85	6/8	3/8	1	1	V7
86	86	6/8	0	1	1	I
86	86	6/8	3/8	1	1	V7
87	87	6/8	0	1	1	I
87	87	6/8	3/8	1	1	V7
88	88	6/8	0	1	1	I
91	91	6/8	0	1	1	v.i{
93	93	6/8	3/8	1	1	i6
94	94	6/8	0	1	1	ii%65
94	94	6/8	3/8	1	1	I64
95	95	6/8	0	1	1	iv6
95	95	6/8	1/4	1	1	i64
95	95	6/8	3/8	1	1	iv6
95	95	6/8	5/8	1	1	i64
96	96	6/8	0	1	1	V65/V
96	96	6/8	1/8	1	1	i64
96	96	6/8	1/4	1	1	V65/V
96	96	6/8	3/8	1	1	i64
96	96	6/8	1/2	1	1	iv6
96	96	6/8	5/8	1	1	i64
97	97	6/8	0	1	1	V65/V
97	97	6/8	1/8	1	1	i64
97	97	6/8	1/4	1	1	V65/V
97	97	6/8	3/8	1	1	i64
97	97	6/8	1/2	1	1	iv6
97	97	6/8	5/8	1	1	i64
98	98	6/8	0	1	1	V65/V
100	100	6/8	0	1	1	V7
100	100	6/8	1/8	1	1	iv6
100	100	6/8	1/4	1	1	V7
100	100	6/8	3/8	1	1	iv6
100	100	6/8	1/2	1	1	vii
100	100	6/8	5/8	1	1	iv6
101	101	6/8	0	1	1	V7
101	101	6/8	1/8	1	1	iv6
101	101	6/8	1/4	1	1	V7
101	101	6/8	3/8	1	1	iv6
101	101	6/8	1/2	1	1	vii
101	101	6/8	5/8	1	1	iv6
102	102	6/8	0	1	1	V7
104	104	6/8	0	1	1	I.V
104	104	6/8	1/8	1	1	V65/V
104	104	6/8	1/4	1	1	V
104	104	6/8	3/8	1	1	.Fr6
104	104	6/8	1/2	1	1	V
104	104	6/8	5/8	1	1	V65/V
105	105	6/8	0	1	1	V
105	105	6/8	1/8	1	1	V65/V
105	105	6/8	1/4	1	1	V
105	105	6/8	3/8	1	1	.Fr6
105	105	6/8	1/2	1	1	V
105	105	6/8	5/8	1	1	V65/V
106	106	6/8	0	1	1	V7
108	108	6/8	0	1	1	IV.V65
108	108	6/8	1/8	1	1	iv64
108	108	6/8	1/4	1	1	V65
108	108	6/8	3/8	1	1	iv64
108	108	6/8	1/2	1	1	.bvii6
108	108	6/8	5/8	1	1	iv64
109	109	6/8	0	1	1	V65
109	109	6/8	1/8	1	1	iv64
109	109	6/8	1/4	1	1	V65
109	109	6/8	3/8	1	1	iv64
109	109	6/8	1/2	1	1	.bvii6
109	109	6/8	5/8	1	1	iv64
110	110	6/8	0	1	1	V65}
112	112	6/8	0	1	1	I{
112	112	6/8	3/8	1	1	V6
113	113	6/8	0	1	1	IV6
113	113	6/8	3/8	1	1	III6(2)
113	113	6/8	5/8	1	1	III6
114	114	6/8	0	1	1	IV6
114	114	6/8	3/8	1	1	iii6
115	115	6/8	0	1	1	ii6
115	115	6/8	3/8	1	1	I6(13)
115	115	6/8	5/8	1	1	I6
116	116	6/8	0	1	1	V7/V
116	116	6/8	3/8	1	1	V7
117	117	6/8	0	1	1	I
117	117	6/8	3/8	1	1	.bVI
118	118	6/8	0	1	1	iv7
118	118	6/8	3/8	1	1	viio7/V
119	119	6/8	0	1	1	V}
119	119	6/8	3/8	1	1	V43
120	120	6/8	0	1	1	I{
120	120	6/8	3/8	1	1	V6
121	121	6/8	0	1	1	IV6
121	121	6/8	5/8	1	1	III6
122	122	6/8	0	1	1	IV6
122	122	6/8	3/8	1	1	iii6
123	123	6/8	0	1	1	IV
123	123	6/8	5/8	1	1	I6
124	124	6/8	0	1	1	V7/V
124	124	6/8	3/8	1	1	#viio7/vi
125	125	6/8	0	1	1	vi
125	125	6/8	3/8	1	1	ii6
126	126	6/8	0	1	1	V(64)
126	126	6/8	3/8	1	1	V7
127	127	6/8	0	1	1	I}{
129	129	6/8	0	1	1	#viio65/vi
130	130	6/8	1/2	1	1	V43/vi
131	131	6/8	0	1	1	vi6
133	133	6/8	0	1	1	I.viio43
134	134	6/8	0	1	1	V2
135	135	6/8	0	1	1	i6
137	137	6/8	0	1	1	viio65(2)/V
137	137	6/8	3/8	1	1	viio65/V
138	138	6/8	0	1	1	.bVI
138	138	6/8	3/8	1	1	.Ger6
139	139	6/8	0	1	1	V[V}
139	139	6/8	1/4	1	1	viio64/V
139	139	6/8	5/8	1	1	V7
140	140	6/8	1/4	1	1	I6
140	140	6/8	1/2	1	1	#viio64/ii
140	140	6/8	5/8	1	1	V7
141	141	6/8	1/4	1	1	I64
141	141	6/8	1/2	1	1	#viio64/ii
141	141	6/8	5/8	1	1	V7]
148	148	6/8	0	1	1	I{
150	150	6/8	3/8	1	1	I6
151	151	6/8	0	1	1	ii65
151	151	6/8	3/8	1	1	I64
152	152	6/8	0	1	1	iv6
152	152	6/8	1/4	1	1	V(64)
152	152	6/8	3/8	1	1	iv
152	152	6/8	5/8	1	1	V(64)
153	153	6/8	0	1	1	viio7/V
153	153	6/8	3/8	1	1	V}
154	154	6/8	0	1	1	I{
156	156	6/8	3/8	1	1	I6
157	157	6/8	0	1	1	ii65
157	157	6/8	3/8	1	1	I64
158	158	6/8	0	1	1	iv6
158	158	6/8	1/4	1	1	V(64)
158	158	6/8	3/8	1	1	iv6
158	158	6/8	5/8	1	1	V(64)
159	159	6/8	0	1	1	viio7
159	159	6/8	3/8	1	1	viio64
160	160	6/8	0	1	1	#viio65/ii
160	160	6/8	3/8	1	1	ii6
161	161	6/8	0	1	1	V7
161	161	6/8	3/8	1	1	I}
161	161	6/8	1/2	1	1	V{
162	162	6/8	0	1	1	V7
163	163	6/8	0	1	1	I
164	164	6/8	0	1	1	V7
165	165	6/8	0	1	1	I(#11)
165	165	6/8	3/8	1	1	I
166	166	6/8	0	1	1	V7
167	167	6/8	0	1	1	I
168	168	6/8	0	1	1	V7
169	169	6/8	0	1	1	I}
169	169	6/8	3/8	1	1	.It6/ii{
170	170	6/8	0	1	1	V/ii
170	170	6/8	3/8	1	1	V7/ii
171	171	6/8	0	1	1	V(64)/ii
171	171	6/8	3/8	1	1	V2/ii
172	172	6/8	0	1	1	ii6
172	172	6/8	3/8	1	1	V43/ii
173	173	6/8	0	1	1	ii
173	173	6/8	3/8	1	1	V65/ii
174	174	6/8	0	1	1	ii
174	174	6/8	3/8	1	1	V2/V
175	175	6/8	0	1	1	V6
175	175	6/8	3/8	1	1	V65
176	176	6/8	0	1	1	V(64)
176	176	6/8	3/8	1	1	V2
177	177	6/8	0	1	1	I6
177	177	6/8	3/8	1	1	V43
178	178	6/8	0	1	1	I
178	178	6/8	3/8	1	1	V6
179	179	6/8	0	1	1	I
180	180	6/8	0	1	1	IV
180	180	6/8	3/8	1	1	viio
181	181	6/8	0	1	1	iii
181	181	6/8	3/8	1	1	vi
182	182	6/8	0	1	1	ii
182	182	6/8	3/8	1	1	V
183	183	6/8	0	1	1	I
183	183	6/8	1/4	1	1	I6
183	183	6/8	3/8	1	1	IV
183	183	6/8	5/8	1	1	V6/V
184	184	6/8	0	1	1	V}
185	185	6/8	0	1	1	i.i{
186	186	6/8	0	1	1	V6(#7)
186	186	6/8	1/4	1	1	V6
187	187	6/8	0	1	1	#viio7
187	187	6/8	3/8	1	1	V65
188	188	6/8	0	1	1	i
189	189	6/8	0	1	1	i6
189	189	6/8	3/8	1	1	VII6
190	190	6/8	0	1	1	VI6(2)
190	190	6/8	1/4	1	1	VI6
190	190	6/8	3/8	1	1	v6
191	191	6/8	0	1	1	iv6
191	191	6/8	3/8	1	1	.Fr43
192	192	6/8	0	1	1	V(64)}
192	192	6/8	3/8	1	1	V
193	193	6/8	0	1	1	i{
194	194	6/8	0	1	1	V6(#7)
194	194	6/8	1/4	1	1	V6
195	195	6/8	0	1	1	#viio7
195	195	6/8	3/8	1	1	V65
196	196	6/8	0	1	1	#viio43/iv
196	196	6/8	3/8	1	1	IV6
197	197	6/8	0	1	1	.Ger6
197	197	6/8	3/8	1	1	i64
198	198	6/8	0	1	1	#viio43
198	198	6/8	3/8	1	1	i6
199	199	6/8	0	1	1	V(64)
199	199	6/8	3/8	1	1	V7
200	200	6/8	0	1	1	I.I}{
200	200	6/8	3/8	1	1	V7
201	201	6/8	0	1	1	I
201	201	6/8	3/8	1	1	V7
202	202	6/8	0	1	1	I
202	202	6/8	3/8	1	1	V7
203	203	6/8	0	1	1	I
203	203	6/8	3/8	1	1	V7
204	204	6/8	0	1	1	I
206	206	6/8	0	1	1	viio6/V
206	206	6/8	3/8	1	1	iv43
207	207	6/8	0	1	1	viio7
207	207	6/8	3/8	1	1	viio43
208	208	6/8	0	1	1	I6
208	208	6/8	3/8	1	1	IV
209	209	6/8	0	1	1	V(64)
209	209	6/8	3/8	1	1	V7
210	210	6/8	0	1	1	I}{
210	210	6/8	3/8	1	1	V7
211	211	6/8	0	1	1	I
211	211	6/8	3/8	1	1	V7
212	212	6/8	0	1	1	I
212	212	6/8	3/8	1	1	V7
213	213	6/8	0	1	1	I
213	213	6/8	3/8	1	1	V7
214	214	6/8	0	1	1	I
216	216	6/8	0	1	1	viio6/V
216	216	6/8	3/8	1	1	iv43
217	217	6/8	0	1	1	viio7
217	217	6/8	3/8	1	1	viio43
218	218	6/8	0	1	1	I6
218	218	6/8	3/8	1	1	IV
219	219	6/8	0	1	1	V(64)
219	219	6/8	3/8	1	1	V2
220	220	6/8	0	1	1	I6
220	220	6/8	3/8	1	1	ii6
221	221	6/8	0	1	1	V(64)
221	221	6/8	3/8	1	1	V7
222	222	6/8	0	1	1	I}
222	222	6/8	3/8	1	1	V7
223	223	6/8	0	1	1	I
223	223	6/8	3/8	1	1	V7
224	224	6/8	0	1	1	I
224	224	6/8	3/8	1	1	V7
225	225	6/8	0	1	1	I
227	227	6/8	0	1	1	V65/IV
228	228	6/8	0	1	1	IV
229	229	6/8	0	1	1	viio7/V
230	230	6/8	0	1	1	V(64)
231	231	6/8	0	1	1	V7
232	232	6/8	0	1	1	I
232	232	6/8	1/4	1	1	I6{
232	232	6/8	3/8	1	1	ii6
232	232	6/8	5/8	1	1	V6/V
233	233	6/8	0	1	1	iii6
233	233	6/8	1/4	1	1	V6/vi
233	233	6/8	3/8	1	1	IV6
233	233	6/8	5/8	1	1	viio
234	234	6/8	0	1	1	V2
235	235	6/8	0	1	1	I6
235	235	6/8	3/8	1	1	V(64)
235	235	6/8	5/8	1	1	#viio7/vi
236	236	6/8	0	1	1	vi(64)
236	236	6/8	3/8	1	1	vi
237	237	6/8	1/4	1	1	I6
237	237	6/8	3/8	1	1	ii6
237	237	6/8	5/8	1	1	V6/V
238	238	6/8	0	1	1	iii6
238	238	6/8	1/4	1	1	V6/vi
238	238	6/8	3/8	1	1	IV6
238	238	6/8	5/8	1	1	viio
239	239	6/8	0	1	1	V2
240	240	6/8	0	1	1	I6
240	240	6/8	3/8	1	1	IV
241	241	6/8	0	1	1	V(64)
241	241	6/8	3/8	1	1	V7
242	242	6/8	0	1	1	I[I}
242	242	6/8	3/8	1	1	V43
243	243	6/8	0	1	1	I
243	243	6/8	3/8	1	1	V43
244	244	6/8	0	1	1	I
245	245	6/8	0	1	1	I(94)
245	245	6/8	3/8	1	1	I]
