mc	mn	timesig	onset	staff	voice	label
34	34	4/4	0	1	1	V(64)
34	34	4/4	1/2	1	1	V7
35	35	4/4	0	1	1	I}{
35	35	4/4	3/4	1	1	V7
36	36	4/4	0	1	1	I
36	36	4/4	3/4	1	1	V7
37	37	4/4	0	1	1	I
37	37	4/4	1/2	1	1	I6
38	38	4/4	0	1	1	ii6
38	38	4/4	1/2	1	1	V2
39	39	4/4	0	1	1	I6
39	39	4/4	1/4	1	1	IV
39	39	4/4	1/2	1	1	V(64)
39	39	4/4	3/4	1	1	V
40	40	4/4	0	1	1	I}{
40	40	4/4	1/4	1	1	V
40	40	4/4	7/8	1	1	V2
41	41	4/4	0	1	1	I6
41	41	4/4	1/4	1	1	V
41	41	4/4	7/8	1	1	V2
42	42	4/4	0	1	1	I6
42	42	4/4	1/4	1	1	I
42	42	4/4	1/2	1	1	vi
42	42	4/4	3/4	1	1	I6
43	43	4/4	0	1	1	ii7
43	43	4/4	1/4	1	1	viio
43	43	4/4	1/2	1	1	V7
43	43	4/4	3/4	1	1	V43
44	44	4/4	0	1	1	I6
44	44	4/4	1/4	1	1	ii6
44	44	4/4	1/2	1	1	V(64)
44	44	4/4	3/4	1	1	V7
45	45	4/4	0	1	1	I}{
45	45	4/4	1/2	1	1	vi
46	46	4/4	0	1	1	ii65
46	46	4/4	1/2	1	1	V
47	47	4/4	0	1	1	I
47	47	4/4	1/2	1	1	vi
48	48	4/4	0	1	1	ii65
48	48	4/4	1/2	1	1	V
49	49	4/4	0	1	1	I}
50	50	4/4	0	1	1	I[I{
51	51	4/4	0	1	1	V43
52	52	4/4	0	1	1	I]
53	53	4/4	0	1	1	viio2/IV
54	54	4/4	0	1	1	V7/IV
54	54	4/4	1/2	1	1	viio2/IV
55	55	4/4	0	1	1	V7/IV
55	55	4/4	1/2	1	1	viio2/IV
56	56	4/4	0	1	1	v.Ger6
58	58	4/4	0	1	1	V[V}{
59	59	4/4	0	1	1	VIM65
59	59	4/4	1/2	1	1	ii%7
60	60	4/4	0	1	1	V65
60	60	4/4	1/2	1	1	i
61	61	4/4	0	1	1	V65/VII
61	61	4/4	1/2	1	1	#viio7]
62	62	4/4	0	1	1	i.V[V}{
63	63	4/4	0	1	1	VIM65
63	63	4/4	1/2	1	1	ii%7
64	64	4/4	0	1	1	V65
64	64	4/4	1/2	1	1	i
65	65	4/4	0	1	1	V65/VII
65	65	4/4	1/2	1	1	#viio7]
66	66	4/4	0	1	1	iv.V[V}{
67	67	4/4	0	1	1	VIM65
67	67	4/4	1/2	1	1	ii%7
68	68	4/4	0	1	1	V65
68	68	4/4	1/2	1	1	i
69	69	4/4	0	1	1	V65/VII
69	69	4/4	1/2	1	1	#viio7]
70	70	4/4	0	1	1	i}{
70	70	4/4	1/2	1	1	i.V65/III
71	71	4/4	0	1	1	III
71	71	4/4	1/2	1	1	VIM65
72	72	4/4	0	1	1	iio
72	72	4/4	1/2	1	1	V65
73	73	4/4	0	1	1	i
73	73	4/4	1/4	1	1	v6
73	73	4/4	1/2	1	1	#vi%7
73	73	4/4	3/4	1	1	.Ger6
74	74	4/4	0	1	1	V}{
74	74	4/4	3/4	1	1	V65
75	75	4/4	0	1	1	i
75	75	4/4	3/4	1	1	viio7/V
76	76	4/4	0	1	1	V
76	76	4/4	3/4	1	1	V65
77	77	4/4	0	1	1	i
77	77	4/4	3/4	1	1	viio7/V
78	78	4/4	0	1	1	V
78	78	4/4	1/4	1	1	.Fr6
78	78	4/4	1/2	1	1	V
78	78	4/4	3/4	1	1	.Fr6
79	79	4/4	0	1	1	V}
80	80	4/4	0	1	1	i[i{
81	81	4/4	0	1	1	V43
82	82	4/4	0	1	1	i
83	83	4/4	0	1	1	V43
84	84	4/4	0	1	1	i]
85	85	4/4	0	1	1	iv(9#7)
85	85	4/4	1/4	1	1	iv65
85	85	4/4	1/2	1	1	VII
86	86	4/4	0	1	1	III(7#2)
86	86	4/4	1/4	1	1	IIIM65
86	86	4/4	1/2	1	1	VI
87	87	4/4	1/4	1	1	iio6
87	87	4/4	1/2	1	1	V(64)
87	87	4/4	3/4	1	1	V7
88	88	4/4	0	1	1	i}{
88	88	4/4	3/4	1	1	.Ger7
89	89	4/4	0	1	1	v(4)
89	89	4/4	1/2	1	1	v
89	89	4/4	3/4	1	1	viio/VI
90	90	4/4	0	1	1	VI(9)
90	90	4/4	1/2	1	1	VI
90	90	4/4	3/4	1	1	vii%7/III
91	91	4/4	0	1	1	III(4)
91	91	4/4	1/2	1	1	III
91	91	4/4	3/4	1	1	#viio/iv
92	92	4/4	0	1	1	iv(9)
92	92	4/4	1/2	1	1	iv
92	92	4/4	3/4	1	1	#viio7
93	93	4/4	0	1	1	i(4)
93	93	4/4	1/4	1	1	i
93	93	4/4	1/2	1	1	v6
94	94	4/4	0	1	1	viio6/V
94	94	4/4	1/4	1	1	iv6
94	94	4/4	1/2	1	1	I64
94	94	4/4	3/4	1	1	i64
95	95	4/4	0	1	1	ii%65
95	95	4/4	1/4	1	1	V64/iv
95	95	4/4	1/2	1	1	iv6
95	95	4/4	3/4	1	1	V6/iv
96	96	4/4	0	1	1	iv
96	96	4/4	1/4	1	1	i64
96	96	4/4	1/2	1	1	iv65
96	96	4/4	3/4	1	1	V65/V
97	97	4/4	0	1	1	V[V}{
97	97	4/4	1/2	1	1	i
97	97	4/4	3/4	1	1	V7
98	98	4/4	0	1	1	i
98	98	4/4	3/4	1	1	viio43/V
99	99	4/4	0	1	1	V
99	99	4/4	1/2	1	1	i
99	99	4/4	3/4	1	1	V7
100	100	4/4	0	1	1	i
100	100	4/4	3/4	1	1	viio43/V
101	101	4/4	0	1	1	V]
101	101	4/4	1/4	1	1	i
101	101	4/4	1/2	1	1	V
101	101	4/4	3/4	1	1	i
102	102	4/4	0	1	1	V
102	102	4/4	1/4	1	1	i
102	102	4/4	1/2	1	1	V
102	102	4/4	5/8	1	1	i
102	102	4/4	3/4	1	1	V
102	102	4/4	7/8	1	1	i
103	103	4/4	0	1	1	V}
103	103	4/4	5/8	1	1	{
104	104	4/4	0	1	1	i6
105	105	4/4	0	1	1	iv6
106	106	4/4	0	1	1	V7
107	107	4/4	0	1	1	i
108	108	4/4	0	1	1	i6
109	109	4/4	0	1	1	iv
109	109	4/4	1/2	1	1	.bII6
110	110	4/4	0	1	1	i6(b2)
110	110	4/4	1/4	1	1	i6(#7)
110	110	4/4	1/2	1	1	i6
111	111	4/4	0	1	1	ii%7
111	111	4/4	1/4	1	1	ii%43
111	111	4/4	1/2	1	1	#viio43
111	111	4/4	3/4	1	1	V65
112	112	4/4	0	1	1	i
112	112	4/4	1/2	1	1	V43
112	112	4/4	3/4	1	1	V2
113	113	4/4	0	1	1	i6
113	113	4/4	3/4	1	1	V6/iv
114	114	4/4	0	1	1	iv
114	114	4/4	1/2	1	1	iio6
115	115	4/4	0	1	1	V(64)
115	115	4/4	1/2	1	1	V7
116	116	4/4	0	1	1	i}{
116	116	4/4	3/4	1	1	V7
117	117	4/4	0	1	1	i
117	117	4/4	3/4	1	1	V7
118	118	4/4	0	1	1	i
118	118	4/4	1/2	1	1	i6
119	119	4/4	0	1	1	.bII6
119	119	4/4	1/2	1	1	#viio43
120	120	4/4	0	1	1	i6
120	120	4/4	1/4	1	1	iv
120	120	4/4	1/2	1	1	V(64)
120	120	4/4	3/4	1	1	V
121	121	4/4	0	1	1	i}{
121	121	4/4	1/4	1	1	V
121	121	4/4	7/8	1	1	V2
122	122	4/4	0	1	1	i6
122	122	4/4	1/4	1	1	V
122	122	4/4	7/8	1	1	V2
123	123	4/4	0	1	1	i6
123	123	4/4	1/4	1	1	i
123	123	4/4	1/2	1	1	VI
123	123	4/4	3/4	1	1	i64
124	124	4/4	0	1	1	ii%7
124	124	4/4	1/4	1	1	#viio
124	124	4/4	1/2	1	1	V7
124	124	4/4	3/4	1	1	V43
125	125	4/4	0	1	1	i6
125	125	4/4	1/4	1	1	iio6
125	125	4/4	1/2	1	1	V(64)
125	125	4/4	3/4	1	1	V7
126	126	4/4	0	1	1	#viio43
127	127	4/4	0	1	1	viio7/V
128	128	4/4	0	1	1	V(64)
128	128	4/4	3/4	1	1	V7
129	129	4/4	0	1	1	i}{
129	129	4/4	1/2	1	1	VI
130	130	4/4	0	1	1	ii%65
130	130	4/4	1/2	1	1	V
131	131	4/4	0	1	1	i
131	131	4/4	1/2	1	1	VI
132	132	4/4	0	1	1	ii%65
132	132	4/4	1/2	1	1	V
133	133	4/4	0	1	1	i}
