mc	mn	timesig	onset	staff	voice	label
25	25	4/4	1/4	1	1	I(94)
25	25	4/4	1/2	1	1	I
25	25	4/4	3/4	1	1	V7
26	26	4/4	0	1	1	I
26	26	4/4	3/8	1	1	IM7
26	26	4/4	1/2	1	1	I(64)
26	26	4/4	5/8	1	1	I
27	27	4/4	0	1	1	V7
27	27	4/4	1/2	1	1	V(64)
28	28	4/4	0	1	1	V
28	28	4/4	1/2	1	1	V(64)
29	29	4/4	0	1	1	I.V65
29	29	4/4	1/2	1	1	I
30	30	4/4	0	1	1	viio6/V
30	30	4/4	1/2	1	1	V7
30	30	4/4	3/4	1	1	.Ger43
31	31	4/4	0	1	1	V6
31	31	4/4	1/8	1	1	.Ger43
31	31	4/4	1/4	1	1	V6
31	31	4/4	3/8	1	1	.Ger43
31	31	4/4	1/2	1	1	V6}
32	32	4/4	0	1	1	.bIII.I{
32	32	4/4	1/4	1	1	I(94)
32	32	4/4	1/2	1	1	I
32	32	4/4	3/4	1	1	V7
33	33	4/4	0	1	1	I
33	33	4/4	1/4	1	1	I(94)
33	33	4/4	1/2	1	1	I
33	33	4/4	3/4	1	1	V7
34	34	4/4	0	1	1	I
34	34	4/4	1/4	1	1	V6
34	34	4/4	3/8	1	1	iv.iio64
34	34	4/4	1/2	1	1	V7
34	34	4/4	3/4	1	1	V(64)
34	34	4/4	7/8	1	1	V
35	35	4/4	0	1	1	i
35	35	4/4	1/4	1	1	V6
35	35	4/4	3/8	1	1	v.iio64
35	35	4/4	1/2	1	1	V7
35	35	4/4	3/4	1	1	V(64)
35	35	4/4	7/8	1	1	V
36	36	4/4	0	1	1	i
36	36	4/4	1/4	1	1	V6
36	36	4/4	3/8	1	1	vi.iio64
36	36	4/4	1/2	1	1	V7
36	36	4/4	3/4	1	1	i6
36	36	4/4	7/8	1	1	V6
37	37	4/4	0	1	1	i
37	37	4/4	1/4	1	1	V6
37	37	4/4	3/8	1	1	III64
37	37	4/4	1/2	1	1	.Ger6(2)
37	37	4/4	3/4	1	1	.Ger6
38	38	4/4	0	1	1	V[V}
38	38	4/4	1/4	1	1	viio43/V
38	38	4/4	1/2	1	1	V
38	38	4/4	3/4	1	1	viio43/V
39	39	4/4	0	1	1	V]
39	39	4/4	1/2	1	1	#viio43
39	39	4/4	3/4	1	1	I.V2/V
40	40	4/4	0	1	1	V6
40	40	4/4	1/2	1	1	V7
41	41	4/4	0	1	1	I{
41	41	4/4	1/2	1	1	V(64)
41	41	4/4	3/4	1	1	V7
42	42	4/4	0	1	1	I
42	42	4/4	1/4	1	1	V
42	42	4/4	1/2	1	1	I
43	43	4/4	1/4	1	1	ii
43	43	4/4	1/2	1	1	V(64)}
43	43	4/4	3/4	1	1	V
44	44	4/4	0	1	1	I{
44	44	4/4	1/2	1	1	V(64)
44	44	4/4	3/4	1	1	V7
45	45	4/4	0	1	1	I
45	45	4/4	1/4	1	1	V
45	45	4/4	1/2	1	1	I
46	46	4/4	0	1	1	V+6/IV
46	46	4/4	3/4	1	1	IV
47	47	4/4	0	1	1	I6
47	47	4/4	1/4	1	1	V(64)
47	47	4/4	3/8	1	1	V7(4)
47	47	4/4	7/16	1	1	V7
47	47	4/4	1/2	1	1	I}{
47	47	4/4	3/4	1	1	IV64
48	48	4/4	0	1	1	I
48	48	4/4	1/4	1	1	IV64
48	48	4/4	1/2	1	1	I
48	48	4/4	3/4	1	1	ii6
49	49	4/4	0	1	1	V(64)
49	49	4/4	1/4	1	1	V7
49	49	4/4	1/2	1	1	I}{
49	49	4/4	3/4	1	1	IV64
50	50	4/4	0	1	1	I
50	50	4/4	1/4	1	1	IV64
50	50	4/4	1/2	1	1	I
50	50	4/4	3/4	1	1	viio6
51	51	4/4	0	1	1	I6
51	51	4/4	1/4	1	1	vi
51	51	4/4	1/2	1	1	ii6
51	51	4/4	3/4	1	1	V65/V
52	52	4/4	0	1	1	V
52	52	4/4	1/8	1	1	vi6
52	52	4/4	1/4	1	1	V6
52	52	4/4	3/8	1	1	viio6/V
52	52	4/4	1/2	1	1	V7}
53	53	4/4	0	1	1	I{
53	53	4/4	1/4	1	1	IV
53	53	4/4	1/2	1	1	V(64)
53	53	4/4	3/4	1	1	V7
54	54	4/4	0	1	1	I}
54	54	4/4	1/4	1	1	V7
54	54	4/4	1/2	1	1	I
54	54	4/4	3/4	1	1	V7
55	55	4/4	0	1	1	I
55	55	4/4	1/4	1	1	V7
55	55	4/4	1/2	1	1	I
55	55	4/4	7/8	1	1	V7
56	56	4/4	0	1	1	I
56	56	4/4	1/8	1	1	V7
56	56	4/4	1/4	1	1	I
56	56	4/4	3/8	1	1	V7
56	56	4/4	1/2	1	1	I
56	56	4/4	3/4	1	1	V7
57	57	4/4	0	1	1	I
57	57	4/4	1/8	1	1	V7
57	57	4/4	1/4	1	1	I
57	57	4/4	3/8	1	1	V7
57	57	4/4	1/2	1	1	I
