mc	mn	timesig	onset	staff	voice	label
104	104	4/4	0	1	1	V
106	106	4/4	0	1	1	#viio65
107	107	4/4	0	1	1	i6
108	108	4/4	0	1	1	V[V
108	108	4/4	3/4	1	1	V(64)
109	109	4/4	0	1	1	viio7/V
109	109	4/4	1/4	1	1	V7
109	109	4/4	1/2	1	1	I6(2)
109	109	4/4	3/4	1	1	i6
110	110	4/4	0	1	1	V(4)
110	110	4/4	1/4	1	1	V
110	110	4/4	3/4	1	1	V(64)
111	111	4/4	0	1	1	viio2/V
111	111	4/4	1/4	1	1	V7
111	111	4/4	1/2	1	1	I(2)
111	111	4/4	3/4	1	1	i
112	112	4/4	0	1	1	V(4)
112	112	4/4	1/4	1	1	V]
112	112	4/4	1/2	1	1	#viio43
113	113	4/4	0	1	1	i6(#762)
113	113	4/4	1/4	1	1	i6
113	113	4/4	1/2	1	1	V65
114	114	4/4	0	1	1	i
114	114	4/4	1/2	1	1	#viio43
115	115	4/4	0	1	1	i6(#762)
115	115	4/4	1/4	1	1	i6
115	115	4/4	1/2	1	1	#viio6
116	116	4/4	0	1	1	i
116	116	4/4	1/2	1	1	iio6
117	117	4/4	0	1	1	V(64)
117	117	4/4	1/2	1	1	V7
118	118	4/4	0	1	1	i}{
119	119	4/4	1/2	1	1	VI
120	120	4/4	0	1	1	iv64
120	120	4/4	1/2	1	1	V(64)/bII
121	121	4/4	0	1	1	V7/bII
122	122	4/4	0	1	1	V(64)/bII
123	123	4/4	0	1	1	V7/bII
124	124	4/4	0	1	1	V(64)/bII
125	125	4/4	0	1	1	viio65/V
126	126	4/4	0	1	1	V}
126	126	4/4	1/2	1	1	iv6-It6
127	127	4/4	0	1	1	V
127	127	4/4	1/2	1	1	iv6-It6
128	128	4/4	0	1	1	V
128	128	4/4	1/4	1	1	iv6-It6
128	128	4/4	1/2	1	1	V
128	128	4/4	3/4	1	1	iv6-It6
129	129	4/4	0	1	1	V
130	130	4/4	0	1	1	V7
131	131	4/4	0	1	1	i6{
131	131	4/4	1/2	1	1	V64
131	131	4/4	3/4	1	1	i6
132	132	4/4	0	1	1	#viio6/ii
132	132	4/4	1/2	1	1	V2
133	133	4/4	0	1	1	V2
133	133	4/4	3/4	1	1	i6
134	134	4/4	0	1	1	V65(4)
134	134	4/4	1/2	1	1	V65
135	135	4/4	0	1	1	V6
135	135	4/4	1/2	1	1	i
135	135	4/4	3/4	1	1	V43
136	136	4/4	0	1	1	i6(#11^2)
136	136	4/4	1/2	1	1	i6
137	137	4/4	0	1	1	i64
137	137	4/4	3/4	1	1	i6
138	138	4/4	0	1	1	V43
138	138	4/4	1/2	1	1	i}
139	139	4/4	0	1	1	{
139	139	4/4	1/2	1	1	#viio43/iv
140	140	4/4	0	1	1	IV6
140	140	4/4	1/4	1	1	.Ger6
141	141	4/4	0	1	1	V7
141	141	4/4	1/2	1	1	#viio7
142	142	4/4	0	1	1	V7/iv
142	142	4/4	1/2	1	1	#viio7/iv
143	143	4/4	0	1	1	iv
144	144	4/4	0	1	1	V(64)
144	144	4/4	1/2	1	1	V7(4)
144	144	4/4	3/4	1	1	V7
145	145	4/4	0	1	1	i}{
145	145	4/4	1/2	1	1	#viio43/iv
146	146	4/4	0	1	1	IV6
146	146	4/4	1/4	1	1	.Ger6
147	147	4/4	0	1	1	V7
147	147	4/4	1/2	1	1	#viio7
148	148	4/4	0	1	1	V7/iv
148	148	4/4	1/2	1	1	#viio7/iv
149	149	4/4	0	1	1	iv
153	153	4/4	1/2	1	1	iio
154	154	4/4	0	1	1	V(64)
155	155	4/4	1/2	1	1	V7(4)
155	155	4/4	3/4	1	1	V7
156	156	4/4	0	1	1	i}{
156	156	4/4	1/2	1	1	V65
157	157	4/4	0	1	1	i
157	157	4/4	1/2	1	1	#viio6
158	158	4/4	0	1	1	i6
158	158	4/4	1/4	1	1	V6/iv
158	158	4/4	1/2	1	1	iv
158	158	4/4	3/4	1	1	viio7/V
159	159	4/4	0	1	1	V(64)
159	159	4/4	1/2	1	1	V7(4)
159	159	4/4	3/4	1	1	V7
160	160	4/4	0	1	1	i}{
160	160	4/4	1/2	1	1	V65
161	161	4/4	0	1	1	i
161	161	4/4	1/2	1	1	V43
162	162	4/4	0	1	1	i6
162	162	4/4	3/4	1	1	V65/iv
163	163	4/4	0	1	1	iv
163	163	4/4	1/2	1	1	V(64)
163	163	4/4	3/4	1	1	V7
164	164	4/4	0	1	1	i}
165	165	4/4	0	1	1	V7
166	166	4/4	0	1	1	i
167	167	4/4	0	1	1	V7
168	168	4/4	0	1	1	i{
170	170	4/4	0	1	1	VI
172	172	4/4	0	1	1	viio7/V
174	174	4/4	0	1	1	V(64)
175	175	4/4	0	1	1	V7
176	176	4/4	0	1	1	i}{
176	176	4/4	1/4	1	1	V6
176	176	4/4	1/2	1	1	i
176	176	4/4	3/4	1	1	V
177	177	4/4	0	1	1	VI
177	177	4/4	1/4	1	1	III6
177	177	4/4	1/2	1	1	VI
177	177	4/4	3/4	1	1	III
178	178	4/4	0	1	1	iv
178	178	4/4	1/4	1	1	viio/V
178	178	4/4	1/2	1	1	V
179	179	4/4	0	1	1	i
179	179	4/4	1/4	1	1	V6
179	179	4/4	1/2	1	1	i
179	179	4/4	3/4	1	1	V
180	180	4/4	0	1	1	VI
180	180	4/4	1/4	1	1	III6
180	180	4/4	1/2	1	1	VI
180	180	4/4	3/4	1	1	III
181	181	4/4	0	1	1	iv
181	181	4/4	1/4	1	1	viio/V
181	181	4/4	1/2	1	1	V
182	182	4/4	0	1	1	i}
182	182	4/4	3/4	1	1	V7
183	183	4/4	0	1	1	i
183	183	4/4	3/4	1	1	V
184	184	4/4	0	1	1	i
