mc	mn	timesig	onset	staff	voice	label
56	56	3/4	1/2	1	2	vi
56	56	3/4	5/8	1	2	V65/IV
57	57	3/4	0	1	2	IV
57	57	3/4	1/4	1	2	V(64)
57	57	3/4	1/2	1	2	V7
58	58	3/4	0	1	2	I[I}{
59	59	3/4	0	1	2	viio6
60	60	3/4	0	1	1	I
61	61	3/4	3/8	1	1	V43
61	61	3/4	0	1	2	V43(9)
62	62	3/4	0	1	2	I]
62	62	3/4	3/8	1	2	I6
62	62	3/4	1/2	1	2	ii6
62	62	3/4	5/8	1	2	vii%7/V
63	63	3/4	0	1	2	V(64)}
63	63	3/4	1/4	1	2	V
64	64	3/4	0	1	1	I{
64	64	3/4	1/2	1	1	viio64
64	64	3/4	5/8	1	1	I6
65	65	3/4	0	1	1	viio6
65	65	3/4	1/8	1	1	I
65	65	3/4	1/4	1	1	V65
66	66	3/4	0	1	1	V7
66	66	3/4	1/2	1	1	I6
66	66	3/4	5/8	1	1	V2
67	67	3/4	0	1	1	I6
67	67	3/4	1/8	1	1	V43
67	67	3/4	1/4	1	1	I
68	68	3/4	0	1	1	V65/IV
68	68	3/4	5/8	1	1	V+6/IV
69	69	3/4	1/4	1	1	IV
70	70	3/4	0	1	1	I6
70	70	3/4	1/8	1	1	IV
70	70	3/4	1/4	1	1	V(64)
70	70	3/4	1/2	1	1	V7
71	71	3/4	0	1	1	I}{
71	71	3/4	1/4	1	1	V2
71	71	3/4	3/8	1	1	I6
71	71	3/4	1/2	1	1	V64
71	71	3/4	5/8	1	1	I
72	72	3/4	0	1	1	V65
72	72	3/4	5/8	1	1	V2
73	73	3/4	0	1	1	I6
73	73	3/4	3/8	1	1	I
73	73	3/4	1/2	1	1	viio6
73	73	3/4	5/8	1	1	I6
74	74	3/4	0	1	1	ii6
74	74	3/4	1/2	1	1	V(64)
74	74	3/4	5/8	1	1	V7
75	75	3/4	0	1	1	I(974)}
75	75	3/4	1/4	1	1	I
75	75	3/4	3/8	1	1	I6{
75	75	3/4	1/2	1	1	V2
75	75	3/4	5/8	1	1	I
76	76	3/4	0	1	1	V65
76	76	3/4	5/8	1	1	V2
77	77	3/4	0	1	1	I6
77	77	3/4	1/4	1	1	I
77	77	3/4	1/2	1	1	viio6
77	77	3/4	5/8	1	1	I6
78	78	3/4	0	1	1	ii6
78	78	3/4	1/2	1	1	V7
79	79	3/4	0	1	1	I}{
79	79	3/4	3/8	1	1	viio/IV
79	79	3/4	1/2	1	1	ii6
79	79	3/4	5/8	1	1	V2
80	80	3/4	0	1	1	I6
80	80	3/4	1/4	1	1	I
80	80	3/4	3/8	1	1	viio/IV
80	80	3/4	1/2	1	1	ii6
80	80	3/4	5/8	1	1	V7
81	81	3/4	0	1	1	I(94)}
81	81	3/4	1/4	1	1	I
81	81	3/4	3/8	1	1	V2
81	81	3/4	1/2	1	1	I6
81	81	3/4	5/8	1	1	viio6
82	81	3/4	0	1	1	I(94)}
82	81	3/4	1/4	1	1	I
82	81	3/4	3/8	1	1	V
82	81	3/4	5/8	1	1	V7
83	82	3/4	0	1	1	I(974)
83	82	3/4	1/2	1	1	I
