mc	mn	timesig	onset	staff	voice	label
139	139	3/4	1/2	1	1	vi
140	140	3/4	0	1	1	ii7
140	140	3/4	1/4	1	1	V
141	141	3/4	0	1	1	I
141	141	3/4	1/4	1	1	IV6
141	141	3/4	1/2	1	1	IV
142	142	3/4	0	1	1	I6
142	142	3/4	1/2	1	1	vi
143	143	3/4	0	1	1	ii6
143	143	3/4	1/2	1	1	V7
144	144	3/4	0	1	1	I}
144	144	3/4	1/2	1	1	I6{
145	145	3/4	0	1	1	I
145	145	3/4	11/16	1	1	V
146	146	3/4	0	1	1	I6
147	147	3/4	0	1	1	V
148	148	3/4	1/4	1	1	I
148	148	3/4	1/2	1	1	I6
149	149	3/4	0	1	1	I
149	149	3/4	11/16	1	1	V
150	150	3/4	0	1	1	I6
151	151	3/4	0	1	1	V7
152	152	3/4	0	1	1	I}
152	152	3/4	1/2	1	1	V7
153	153	3/4	0	1	1	I
153	153	3/4	1/2	1	1	V7
154	154	3/4	0	1	1	I
154	154	3/4	1/2	1	1	V6/vi{
155	155	3/4	0	1	1	vi
157	157	3/4	0	1	1	#viio65/vi
159	159	3/4	0	1	1	vi6
161	161	3/4	0	1	1	#viio65/v
163	163	3/4	0	1	1	v6
165	165	3/4	0	1	1	#viio43/iv
167	167	3/4	0	1	1	iv6
169	169	3/4	0	1	1	I64
171	171	3/4	0	1	1	viio7/V
173	173	3/4	0	1	1	V}
173	173	3/4	1/2	1	1	i
174	174	3/4	0	1	1	V
174	174	3/4	1/2	1	1	i
175	175	3/4	0	1	1	V
177	177	3/4	0	1	1	I{
178	178	3/4	0	1	1	V7
179	179	3/4	0	1	1	I
179	179	3/4	1/4	1	1	I6
179	179	3/4	1/2	1	1	V
180	180	3/4	0	1	1	I(97)
180	180	3/4	1/2	1	1	I
181	181	3/4	0	1	1	IV6
182	182	3/4	0	1	1	V6
182	182	3/4	1/2	1	1	V65
183	183	3/4	0	1	1	I
183	183	3/4	1/4	1	1	vi
183	183	3/4	1/2	1	1	ii6
184	184	3/4	0	1	1	V}
185	185	3/4	0	1	1	I{
186	186	3/4	0	1	1	V6
186	186	3/4	1/2	1	1	V65
187	187	3/4	0	1	1	I
187	187	3/4	1/4	1	1	I6
187	187	3/4	1/2	1	1	V
188	188	3/4	0	1	1	I(97)
188	188	3/4	1/2	1	1	I
189	189	3/4	0	1	1	IV6
190	190	3/4	0	1	1	V6
190	190	3/4	1/2	1	1	V65
191	191	3/4	0	1	1	I
191	191	3/4	1/4	1	1	ii6
191	191	3/4	1/2	1	1	V
192	192	3/4	0	1	1	I}{
193	193	3/4	0	1	1	V7
194	194	3/4	0	1	1	i
195	195	3/4	0	1	1	V7
196	196	3/4	0	1	1	i
197	197	3/4	0	1	1	iv7
198	198	3/4	0	1	1	V7/bIII
199	199	3/4	0	1	1	.bIIIM7
200	200	3/4	0	1	1	.bVIM7
200	200	3/4	1/2	1	1	ii%7
201	201	3/4	1/4	1	1	V7
202	202	3/4	0	1	1	.bVI
202	202	3/4	1/4	1	1	i64
202	202	3/4	1/2	1	1	viio7/V
203	203	3/4	0	1	1	V}
203	203	3/4	5/8	1	1	viio7/V
204	204	3/4	0	1	1	V
204	204	3/4	5/8	1	1	viio7/V
205	205	3/4	0	1	1	V
207	207	3/4	0	1	1	IV{
208	208	3/4	1/2	1	1	I
209	209	3/4	0	1	1	V7
210	210	3/4	1/2	1	1	vi
211	211	3/4	0	1	1	ii6
211	211	3/4	1/4	1	1	V(64)
211	211	3/4	1/2	1	1	V
212	212	3/4	0	1	1	I}
213	213	3/4	0	1	1	IV64{
214	214	3/4	1/2	1	1	I
215	215	3/4	0	1	1	V7
216	216	3/4	1/2	1	1	vi
217	217	3/4	0	1	1	ii6
217	217	3/4	1/4	1	1	V(64)
217	217	3/4	1/2	1	1	viio64
218	218	3/4	0	1	1	I6
218	218	3/4	1/4	1	1	#viio7/vi
218	218	3/4	1/2	1	1	vi
219	219	3/4	0	1	1	ii6
219	219	3/4	1/4	1	1	V(64)
219	219	3/4	1/2	1	1	viio64
220	220	3/4	0	1	1	I6
220	220	3/4	1/4	1	1	#viio7/vi
220	220	3/4	1/2	1	1	vi
221	221	3/4	0	1	1	ii6
221	221	3/4	1/4	1	1	V(64)
221	221	3/4	1/2	1	1	V7
222	222	3/4	0	1	1	I[I}{
223	223	3/4	1/2	1	1	V2(+4)
224	224	3/4	0	1	1	I
225	225	3/4	1/2	1	1	V2(+4)
226	226	3/4	0	1	1	I]
226	226	3/4	1/4	1	1	V/vi
227	227	3/4	0	1	1	vi
227	227	3/4	1/4	1	1	I
228	228	3/4	0	1	1	IV
228	228	3/4	1/4	1	1	V
229	229	3/4	0	1	1	I}
