mc	mn	timesig	onset	staff	voice	label
38	37	6/8	5/8	1	1	V6
39	38	6/8	0	1	1	I
39	38	6/8	1/2	1	1	V43
39	38	6/8	5/8	1	1	I6
40	39	6/8	0	1	1	ii6
40	39	6/8	3/8	1	1	ii
40	39	6/8	1/2	1	1	I6
40	39	6/8	5/8	1	1	ii6
41	40	6/8	0	1	1	V(64)
41	40	6/8	3/8	1	1	V7
42	41	6/8	0	1	1	I}
42	41	6/8	5/8	1	1	{
43	42	6/8	0	1	1	IV
44	43	6/8	0	1	1	V7(4)
44	43	6/8	3/8	1	1	V7
44	43	6/8	5/8	1	1	vii%43
45	44	6/8	0	1	1	I6
45	44	6/8	5/8	1	1	I
46	45	6/8	0	1	1	V(64)}
46	45	6/8	3/8	1	1	V
46	45	6/8	5/8	1	1	{
47	46	6/8	0	1	1	V7
48	47	6/8	5/8	1	1	V2
49	48	6/8	0	1	1	I6
49	48	6/8	1/4	1	1	IV
49	48	6/8	3/8	1	1	I6
49	48	6/8	5/8	1	1	IV
50	49	6/8	0	1	1	I6
50	49	6/8	3/8	1	1	V7/vi
51	50	6/8	0	1	1	IV
52	51	6/8	0	1	1	V(64)
52	51	6/8	3/8	1	1	iv6
52	51	6/8	5/8	1	1	viio6/V
53	52	6/8	0	1	1	V(64)
53	52	6/8	3/8	1	1	V7
54	53	6/8	0	1	1	I}
55	54	6/8	0	1	1	V
56	55	6/8	0	1	1	I
57	56	6/8	0	1	1	V7
58	57	6/8	0	1	1	I
61	59	6/8	0	1	1	i{
63	61	6/8	0	1	1	.bVI.V7}
64	62	6/8	5/8	1	1	I{
67	65	6/8	0	1	1	V
68	66	6/8	0	1	1	V7
70	68	6/8	0	1	1	iv.V65
72	70	6/8	0	1	1	i
74	72	6/8	0	1	1	V6
74	72	6/8	1/4	1	1	i6
74	72	6/8	3/8	1	1	V64
74	72	6/8	5/8	1	1	i
75	73	6/8	0	1	1	V6
75	73	6/8	1/4	1	1	#viio64
75	73	6/8	3/8	1	1	i6
75	73	6/8	5/8	1	1	#viio6
76	74	6/8	0	1	1	i
76	74	6/8	3/8	1	1	v.It6
77	75	6/8	0	1	1	V
78	76	6/8	0	1	1	i
78	76	6/8	3/8	1	1	vi.It6
79	77	6/8	0	1	1	V
79	77	6/8	3/8	1	1	V7
80	78	6/8	0	1	1	i
80	78	6/8	3/8	1	1	.Ger6
81	79	6/8	0	1	1	V[V}
81	79	6/8	3/8	1	1	viio43/V
82	80	6/8	0	1	1	V
82	80	6/8	3/8	1	1	viio43/V
83	81	6/8	0	1	1	V]
85	83	6/8	0	1	1	v
86	84	6/8	0	1	1	V65(4)/V
86	84	6/8	3/8	1	1	V65/V
87	85	6/8	0	1	1	#viio43
87	85	6/8	3/8	1	1	V2
88	86	6/8	0	1	1	V[i}{
89	87	6/8	0	1	1	V7(4)
89	87	6/8	3/8	1	1	V7
90	88	6/8	0	1	1	#viio65/iv
90	88	6/8	3/8	1	1	V43/iv]
91	89	6/8	0	1	1	iv
92	90	6/8	0	1	1	V7(4)/iv
92	90	6/8	3/8	1	1	V7/iv
93	91	6/8	0	1	1	I.viio2/V
93	91	6/8	3/8	1	1	V7/V
94	92	6/8	0	1	1	V}{
95	93	6/8	0	1	1	.bVIM2
95	93	6/8	3/8	1	1	V2/ii
96	94	6/8	0	1	1	v7
96	94	6/8	3/8	1	1	V7
97	95	6/8	0	1	1	V(64)
97	95	6/8	3/8	1	1	.It64
98	96	6/8	0	1	1	V
98	96	6/8	3/8	1	1	V(64)
99	97	6/8	0	1	1	V7}
100	98	6/8	5/8	1	1	I{
102	100	6/8	5/8	1	1	V2
103	101	6/8	0	1	1	I6
103	101	6/8	1/4	1	1	V6
103	101	6/8	3/8	1	1	I
103	101	6/8	5/8	1	1	ii6
104	102	6/8	0	1	1	V(64)}
104	102	6/8	3/8	1	1	V
104	102	6/8	5/8	1	1	ii{
106	104	6/8	5/8	1	1	#viio6/ii
107	105	6/8	0	1	1	ii6
107	105	6/8	5/8	1	1	V
108	106	6/8	0	1	1	I(94)}
108	106	6/8	3/8	1	1	I
108	106	6/8	5/8	1	1	{
110	108	6/8	0	1	1	V
110	108	6/8	5/8	1	1	viio64
111	109	6/8	0	1	1	I6
111	109	6/8	3/8	1	1	I
111	109	6/8	5/8	1	1	IV.I
113	111	6/8	0	1	1	V6
113	111	6/8	3/8	1	1	V
113	111	6/8	5/8	1	1	viio6
114	112	6/8	0	1	1	I
114	112	6/8	1/4	1	1	viio64
114	112	6/8	3/8	1	1	I6
114	112	6/8	5/8	1	1	viio6
115	113	6/8	0	1	1	I
115	113	6/8	1/4	1	1	viio64
115	113	6/8	3/8	1	1	v.V43
116	114	6/8	0	1	1	i
116	114	6/8	1/4	1	1	#viio64
116	114	6/8	3/8	1	1	i6
116	114	6/8	5/8	1	1	#viio6
117	115	6/8	0	1	1	i
117	115	6/8	1/4	1	1	#viio64
117	115	6/8	3/8	1	1	vi.V43
118	116	6/8	0	1	1	i
118	116	6/8	1/4	1	1	#viio64
118	116	6/8	3/8	1	1	i6
119	117	6/8	0	1	1	I.viio
119	117	6/8	1/4	1	1	I6
119	117	6/8	3/8	1	1	V43
120	118	6/8	0	1	1	I
120	118	6/8	1/4	1	1	viio6
120	118	6/8	3/8	1	1	vi6
120	118	6/8	5/8	1	1	V6
121	119	6/8	0	1	1	IV6
121	119	6/8	1/4	1	1	iii6
121	119	6/8	3/8	1	1	ii6
121	119	6/8	5/8	1	1	V65/V
122	120	6/8	0	1	1	V}
122	120	6/8	1/4	1	1	V(64)
122	120	6/8	3/8	1	1	V
122	120	6/8	5/8	1	1	V(64)
123	121	6/8	0	1	1	V
123	121	6/8	5/8	1	1	{
124	122	6/8	0	1	1	V7
125	123	6/8	0	1	1	V7(4)
125	123	6/8	3/8	1	1	V7
125	123	6/8	5/8	1	1	vii%43
126	124	6/8	0	1	1	I6
126	124	6/8	5/8	1	1	I
127	125	6/8	0	1	1	V(64)}
127	125	6/8	3/8	1	1	V
127	125	6/8	5/8	1	1	{
128	126	6/8	0	1	1	V7
129	127	6/8	0	1	1	V7(4)
129	127	6/8	3/8	1	1	V7
129	127	6/8	5/8	1	1	V2
130	128	6/8	0	1	1	I6
130	128	6/8	1/4	1	1	IV6
130	128	6/8	3/8	1	1	V(64)
130	128	6/8	5/8	1	1	V7
131	129	6/8	0	1	1	I(974)}
131	129	6/8	3/8	1	1	I
131	129	6/8	5/8	1	1	{
132	130	6/8	0	1	1	V7
133	131	6/8	0	1	1	V7(4)
133	131	6/8	3/8	1	1	V7
133	131	6/8	5/8	1	1	viio6/V
134	132	6/8	0	1	1	V65
134	132	6/8	3/8	1	1	I
135	133	6/8	0	1	1	V(64)}
135	133	6/8	3/8	1	1	V
135	133	6/8	5/8	1	1	{
136	134	6/8	0	1	1	V7
137	135	6/8	0	1	1	V2
138	136	6/8	0	1	1	.It6/V
138	136	6/8	3/8	1	1	V7/V
139	137	6/8	0	1	1	VI6/vi
139	137	6/8	3/8	1	1	V6/vi}
139	137	6/8	5/8	1	1	vi{
142	140	6/8	0	1	1	ii
144	142	6/8	0	1	1	V
146	144	6/8	0	1	1	I
147	145	6/8	0	1	1	V6
147	145	6/8	1/4	1	1	I
147	145	6/8	3/8	1	1	V43
147	145	6/8	1/2	1	1	I
147	145	6/8	5/8	1	1	V6
148	146	6/8	0	1	1	I
149	147	6/8	0	1	1	V6
149	147	6/8	1/4	1	1	I
149	147	6/8	3/8	1	1	V43
149	147	6/8	1/2	1	1	I
149	147	6/8	5/8	1	1	V6
150	148	6/8	0	1	1	I
150	148	6/8	1/2	1	1	V43
150	148	6/8	5/8	1	1	I6
151	149	6/8	0	1	1	ii6
151	149	6/8	3/8	1	1	V43
151	149	6/8	1/2	1	1	I6
151	149	6/8	5/8	1	1	ii6
152	150	6/8	0	1	1	V(64)
154	152	6/8	0	1	1	viio7/V
155	153	6/8	1/4	1	1	V(64)
155	153	6/8	3/8	1	1	iv6
155	153	6/8	5/8	1	1	viio6/V
156	154	6/8	0	1	1	V(64)
156	154	6/8	3/8	1	1	V7
157	155	6/8	0	1	1	I}
158	156	6/8	0	1	1	V
159	157	6/8	0	1	1	I
160	158	6/8	0	1	1	V7
161	159	6/8	0	1	1	I
