mc	mn	timesig	onset	staff	voice	label
1	1	2/4	0	1	1	.Bb.I{
1	1	2/4	1/4	1	1	viio6
2	2	2/4	0	1	1	I6
3	3	2/4	0	1	1	IV
3	3	2/4	1/8	1	1	I
4	4	2/4	0	1	1	V7
4	4	2/4	1/8	1	1	I}
5	5	2/4	0	1	1	{
5	5	2/4	1/4	1	1	viio6
6	6	2/4	0	1	1	I6
7	7	2/4	0	1	1	ii6
7	7	2/4	1/4	1	1	V(64)
7	7	2/4	3/8	1	1	V7
8	8	2/4	0	1	1	I[I}{
8	8	2/4	7/16	1	1	V7/IV
9	9	2/4	0	1	1	IV
10	10	2/4	0	1	1	I
10	10	2/4	7/16	1	1	V7/IV
11	11	2/4	0	1	1	IV
12	12	2/4	0	1	1	I]
13	13	2/4	0	1	1	V7
14	14	2/4	0	1	1	I
14	14	2/4	1/4	1	1	I6
14	14	2/4	7/16	1	1	#viio6/ii
15	15	2/4	0	1	1	ii6
15	15	2/4	7/16	1	1	V.viio
16	16	2/4	0	1	1	I}
16	16	2/4	1/4	1	1	I6
16	16	2/4	3/8	1	1	I
17	17	2/4	3/16	1	1	{
18	18	2/4	1/4	1	1	V43
19	19	2/4	0	1	1	I
20	20	2/4	0	1	1	I
20	20	2/4	1/4	1	1	V65
21	21	2/4	0	1	1	I
22	22	2/4	0	1	1	IV
23	23	2/4	0	1	1	ii
23	23	2/4	1/4	1	1	viio
23	23	2/4	3/8	1	1	V7
23	23	2/4	7/16	1	1	V2
24	24	2/4	0	1	1	I6
25	25	2/4	0	1	1	I
25	25	2/4	1/4	1	1	vi
25	25	2/4	3/8	1	1	IV(+7)
26	26	2/4	0	1	1	ii
27	27	2/4	0	1	1	V7
28	28	2/4	0	1	1	V(64)
28	28	2/4	1/4	1	1	#viio43/ii
29	29	2/4	0	1	1	ii6
29	29	2/4	1/4	1	1	V(64)
29	29	2/4	3/8	1	1	V7
30	30	2/4	0	1	1	I}{
31	31	2/4	0	1	1	V7
32	32	2/4	0	1	1	V(64)
32	32	2/4	1/4	1	1	#viio43/ii
33	33	2/4	0	1	1	ii6
33	33	2/4	1/4	1	1	V(64)
33	33	2/4	3/8	1	1	V7
34	34	2/4	0	1	1	I}{
34	34	2/4	1/4	1	1	V7/IV
35	35	2/4	0	1	1	IV
35	35	2/4	1/8	1	1	ii
35	35	2/4	1/4	1	1	V(64)
35	35	2/4	3/8	1	1	V7
36	36	2/4	0	1	1	I}{
36	36	2/4	1/4	1	1	V7/IV
37	37	2/4	0	1	1	IV
37	37	2/4	1/8	1	1	ii
37	37	2/4	1/4	1	1	V(64)
37	37	2/4	3/8	1	1	V7
38	38	2/4	0	1	1	I[I}
38	38	2/4	1/4	1	1	viio
39	39	2/4	0	1	1	I
39	39	2/4	1/4	1	1	viio
40	40	2/4	1/4	1	1	I]
41	41	2/4	0	1	1	I{
42	42	2/4	0	1	1	V6
43	43	2/4	0	1	1	IV6
43	43	2/4	1/4	1	1	iii6
44	44	2/4	0	1	1	ii6
44	44	2/4	1/4	1	1	I6}
45	45	2/4	0	1	1	{
45	45	2/4	1/4	1	1	V2
46	46	2/4	0	1	1	I6
47	47	2/4	0	1	1	ii6
47	47	2/4	1/4	1	1	V(64)
47	47	2/4	3/8	1	1	V7
48	48	2/4	0	1	1	I}{
48	48	2/4	1/4	1	1	V7/IV
49	49	2/4	0	1	1	#viio7/ii
50	50	2/4	0	1	1	vi.i
50	50	2/4	1/4	1	1	V7/VI
51	51	2/4	0	1	1	#viio7/iv
52	52	2/4	0	1	1	IV
52	52	2/4	1/4	1	1	V7/VII
53	53	2/4	0	1	1	viio7/V
54	54	2/4	0	1	1	V
54	54	2/4	1/8	1	1	#viio43
55	55	2/4	0	1	1	i6
55	55	2/4	3/8	1	1	iv
56	56	2/4	0	1	1	i6
56	56	2/4	3/8	1	1	iv6
57	57	2/4	0	1	1	V(64)
57	57	2/4	1/8	1	1	V43/iv
57	57	2/4	1/4	1	1	iv
57	57	2/4	3/8	1	1	V65/iv
58	58	2/4	0	1	1	iv
58	58	2/4	1/8	1	1	iio6
58	58	2/4	1/4	1	1	V(64)
58	58	2/4	3/8	1	1	V
59	59	2/4	0	1	1	i}{
59	59	2/4	1/8	1	1	V43/iv
59	59	2/4	1/4	1	1	iv
59	59	2/4	3/8	1	1	V65/iv
60	60	2/4	0	1	1	iv
60	60	2/4	1/8	1	1	iio6
60	60	2/4	1/4	1	1	V(64)
60	60	2/4	3/8	1	1	V
61	61	2/4	0	1	1	i}{
62	62	2/4	0	1	1	I.IV6
63	63	2/4	0	1	1	V43/IV
64	64	2/4	0	1	1	IV
65	65	2/4	0	1	1	V43/IV
66	66	2/4	0	1	1	IV
67	67	2/4	3/8	1	1	V43/V
68	68	2/4	0	1	1	V}
68	68	2/4	3/16	1	1	V2/V
68	68	2/4	1/4	1	1	V6
68	68	2/4	7/16	1	1	V2
69	69	2/4	0	1	1	V6
70	70	2/4	0	1	1	I{
70	70	2/4	1/4	1	1	viio6
71	71	2/4	0	1	1	I6
72	72	2/4	0	1	1	IV
72	72	2/4	1/8	1	1	I
73	73	2/4	0	1	1	V7
73	73	2/4	1/8	1	1	I}
74	74	2/4	0	1	1	{
74	74	2/4	1/4	1	1	viio6
75	75	2/4	0	1	1	I6
76	76	2/4	0	1	1	ii6
76	76	2/4	1/4	1	1	V(64)
76	76	2/4	3/8	1	1	V7
77	77	2/4	0	1	1	I[I}{
77	77	2/4	7/16	1	1	V7/IV
78	78	2/4	0	1	1	IV
79	79	2/4	0	1	1	I
79	79	2/4	7/16	1	1	V7/IV
80	80	2/4	0	1	1	IV
81	81	2/4	0	1	1	I]
82	82	2/4	0	1	1	V7
83	83	2/4	0	1	1	I
83	83	2/4	1/4	1	1	I6
83	83	2/4	7/16	1	1	#viio6/ii
84	84	2/4	0	1	1	ii6
84	84	2/4	7/16	1	1	viio/V
85	85	2/4	0	1	1	V}
85	85	2/4	1/4	1	1	V6
85	85	2/4	3/8	1	1	V
86	86	2/4	3/16	1	1	{
87	87	2/4	0	1	1	I
87	87	2/4	1/4	1	1	V43
88	88	2/4	0	1	1	I6
89	89	2/4	0	1	1	I
89	89	2/4	1/4	1	1	V65
90	90	2/4	0	1	1	I
91	91	2/4	0	1	1	IV
92	92	2/4	0	1	1	ii
92	92	2/4	1/4	1	1	V6
92	92	2/4	3/8	1	1	V7
92	92	2/4	7/16	1	1	V2
93	93	2/4	0	1	1	I6
94	94	2/4	0	1	1	I
94	94	2/4	1/4	1	1	vi
94	94	2/4	3/8	1	1	IV(+7)
95	95	2/4	0	1	1	ii
96	96	2/4	0	1	1	V7
97	97	2/4	0	1	1	V(64)
97	97	2/4	1/4	1	1	#viio43/ii
98	98	2/4	0	1	1	ii6
98	98	2/4	1/4	1	1	V(64)
98	98	2/4	3/8	1	1	V7
99	99	2/4	0	1	1	I}{
100	100	2/4	0	1	1	V7
101	101	2/4	0	1	1	V(64)
101	101	2/4	1/4	1	1	#viio43/ii
102	102	2/4	0	1	1	ii6
102	102	2/4	1/4	1	1	V(64)
102	102	2/4	3/8	1	1	V7
103	103	2/4	0	1	1	I}{
103	103	2/4	1/4	1	1	V7/IV
104	104	2/4	0	1	1	IV
104	104	2/4	1/8	1	1	ii
104	104	2/4	1/4	1	1	V(64)
104	104	2/4	3/8	1	1	V7
105	105	2/4	0	1	1	I}{
105	105	2/4	1/4	1	1	V7/IV
106	106	2/4	0	1	1	IV
106	106	2/4	1/8	1	1	ii
106	106	2/4	1/4	1	1	V(64)
106	106	2/4	3/8	1	1	V7
107	107	2/4	0	1	1	I[I}
107	107	2/4	1/4	1	1	viio
108	108	2/4	0	1	1	I
108	108	2/4	3/16	1	1	viio/IV
108	108	2/4	1/4	1	1	IV
108	108	2/4	7/16	1	1	viio6
109	109	2/4	1/4	1	1	I]
