mc	mn	timesig	onset	staff	voice	label
39	38	2/4	3/8	1	1	V7
40	39	2/4	0	1	1	I}
41	39	2/4	0	1	1	I.iv64/ii{
43	41	2/4	0	1	1	V65/ii
44	42	2/4	1/8	1	1	ii
44	42	2/4	1/4	1	1	v64/ii
44	42	2/4	3/8	1	1	V2/ii
45	43	2/4	0	1	1	ii6
45	43	2/4	1/8	1	1	V6/ii
45	43	2/4	1/4	1	1	ii}
45	43	2/4	3/8	1	1	{
46	44	2/4	0	1	1	iv64
47	45	2/4	0	1	1	V65
48	46	2/4	1/8	1	1	I
48	46	2/4	1/4	1	1	v64
48	46	2/4	3/8	1	1	V2
49	47	2/4	0	1	1	I6
49	47	2/4	1/8	1	1	V6
49	47	2/4	1/4	1	1	I}
49	47	2/4	3/8	1	1	{
50	48	2/4	0	1	1	V7/IV
51	49	2/4	0	1	1	IV64
52	50	2/4	0	1	1	i
53	51	2/4	0	1	1	V2/V
54	52	2/4	0	1	1	V7/V
55	53	2/4	0	1	1	v64
56	54	2/4	0	1	1	vi.iv
57	55	2/4	0	1	1	V2}
57	55	2/4	3/8	1	1	{
58	56	2/4	0	1	1	i6
58	56	2/4	1/8	1	1	V64
58	56	2/4	1/4	1	1	i
58	56	2/4	3/8	1	1	V65
59	57	2/4	0	1	1	i
59	57	2/4	1/8	1	1	V64
59	57	2/4	1/4	1	1	i6
59	57	2/4	3/8	1	1	V2
60	58	2/4	0	1	1	i6
60	58	2/4	1/8	1	1	V64
60	58	2/4	1/4	1	1	i
60	58	2/4	3/8	1	1	V65
61	59	2/4	0	1	1	i
61	59	2/4	1/8	1	1	.It6
61	59	2/4	1/4	1	1	V}
62	60	2/4	0	1	1	V65/V
62	60	2/4	1/8	1	1	V
63	61	2/4	1/8	1	1	I.V2
63	61	2/4	3/8	1	1	{
64	62	2/4	0	1	1	I6
65	63	2/4	0	1	1	V6
66	64	2/4	0	1	1	I
66	64	2/4	1/8	1	1	I6
66	64	2/4	1/4	1	1	IV
66	64	2/4	3/8	1	1	V
67	65	2/4	0	1	1	vi
67	65	2/4	1/8	1	1	viio
67	65	2/4	1/4	1	1	I
69	67	2/4	0	1	1	V6
70	68	2/4	0	1	1	I
70	68	2/4	1/8	1	1	I6
70	68	2/4	1/4	1	1	viio6
70	68	2/4	3/8	1	1	I
71	69	2/4	0	1	1	V(64)}
71	69	2/4	1/8	1	1	V
71	69	2/4	3/8	1	1	{
72	70	2/4	0	1	1	I
73	71	2/4	0	1	1	V65
74	72	2/4	0	1	1	I
75	73	2/4	0	1	1	V65
76	74	2/4	0	1	1	I
76	74	2/4	1/4	1	1	I6
77	75	2/4	0	1	1	ii6
78	76	2/4	0	1	1	V(64)}
78	76	2/4	1/8	1	1	V
78	76	2/4	1/4	1	1	{
79	77	2/4	0	1	1	I6
80	78	2/4	0	1	1	ii6(#7)
80	78	2/4	3/8	1	1	ii6
81	79	2/4	0	1	1	V7
82	80	2/4	0	1	1	vi(#4)
82	80	2/4	3/8	1	1	vi
83	81	2/4	0	1	1	I6
84	82	2/4	0	1	1	ii6
85	83	2/4	0	1	1	V(64)
85	83	2/4	1/4	1	1	V7
86	84	2/4	0	1	1	I}
87	85	2/4	0	1	1	I6{
88	86	2/4	0	1	1	ii6(#72)
88	86	2/4	3/8	1	1	ii6
89	87	2/4	0	1	1	V(9)
89	87	2/4	3/8	1	1	V7
90	88	2/4	0	1	2	vi(6)
90	88	2/4	3/8	1	2	vi
91	89	2/4	0	1	1	I6
92	90	2/4	0	1	1	ii6
93	91	2/4	0	1	2	V(64)
93	91	2/4	1/4	1	2	V7
94	92	2/4	0	1	2	vi
95	93	2/4	0	1	2	I6
96	94	2/4	0	1	1	ii6
97	95	2/4	0	1	1	V(64)
97	95	2/4	1/4	1	1	V7
98	96	2/4	0	1	1	I}{
99	97	2/4	0	1	1	ii6
99	97	2/4	1/4	1	1	ii
99	97	2/4	3/8	1	1	V7
100	98	2/4	0	1	1	I6
101	99	2/4	0	1	1	ii6
101	99	2/4	1/4	1	1	ii
101	99	2/4	3/8	1	1	V7
102	100	2/4	0	1	1	I}
102	100	2/4	3/8	1	1	V7
103	101	2/4	0	1	1	I
103	101	2/4	3/8	1	1	V7
104	102	2/4	0	1	1	I
