mc	mn	timesig	onset	staff	voice	label
91	91	3/4	1/4	1	1	ii6
91	91	3/4	1/2	1	1	V
92	92	3/4	0	1	1	V65
93	93	3/4	0	1	1	I
93	93	3/4	1/4	1	1	viio6
93	93	3/4	1/2	1	1	I6
94	94	3/4	0	1	1	IV
94	94	3/4	1/4	1	1	ii6
94	94	3/4	1/2	1	1	V
95	95	3/4	0	1	1	I}{
95	95	3/4	1/2	1	1	V7
96	96	3/4	0	1	1	I
96	96	3/4	1/4	1	1	V
96	96	3/4	1/2	1	1	I64
97	97	3/4	0	1	1	V7
97	97	3/4	1/2	1	1	I
98	98	3/4	0	1	1	V
98	98	3/4	1/4	1	1	I64
98	98	3/4	1/2	1	1	V7
99	99	3/4	0	1	1	I
99	99	3/4	1/4	1	1	vi6
99	99	3/4	1/2	1	1	I
100	100	3/4	0	1	1	viio43/V
100	100	3/4	1/4	1	1	V6
101	101	3/4	0	1	1	#viio43/vi
101	101	3/4	1/4	1	1	VI6
102	102	3/4	0	1	1	#viio43/iii
102	102	3/4	1/4	1	1	iii6
103	103	3/4	0	1	1	viio43/IV
103	103	3/4	1/4	1	1	IV6
104	104	3/4	0	1	1	viio43
104	104	3/4	1/4	1	1	I6
105	105	3/4	0	1	1	ii6
108	108	3/4	0	1	1	V(64)}
108	108	3/4	1/4	1	1	V
109	109	3/4	0	1	1	I{
110	110	3/4	0	1	1	I6
110	110	3/4	1/2	1	1	V43
111	111	3/4	0	1	1	I6
111	111	3/4	1/2	1	1	V43
112	112	3/4	0	1	1	V(64)
112	112	3/4	1/2	1	1	V
113	113	3/4	0	1	1	{
114	114	3/4	0	1	1	V43
114	114	3/4	1/2	1	1	I
115	115	3/4	0	1	1	V43
115	115	3/4	1/2	1	1	I
116	116	3/4	0	1	1	V7
116	116	3/4	1/2	1	1	I}
117	117	3/4	0	1	1	{
118	118	3/4	0	1	1	IV6
119	119	3/4	0	1	1	viio
120	120	3/4	0	1	1	iii6
121	121	3/4	0	1	1	vi
122	122	3/4	0	1	1	ii
122	122	3/4	1/2	1	1	V}
123	123	3/4	0	1	1	V65/IV{
124	124	3/4	0	1	1	ii6
125	125	3/4	0	1	1	V65/V
126	126	3/4	0	1	1	iii6
127	127	3/4	0	1	1	V65/vi
128	128	3/4	0	1	1	vi
128	128	3/4	1/4	1	1	IV6
128	128	3/4	1/2	1	1	I64
129	129	3/4	0	1	1	ii6
129	129	3/4	1/2	1	1	I6
130	130	3/4	0	1	1	ii6
130	130	3/4	1/4	1	1	V(64)
130	130	3/4	1/2	1	1	V7
131	131	3/4	0	1	1	I}{
132	132	3/4	0	1	1	viio6
133	133	3/4	0	1	1	I6
134	134	3/4	0	1	1	ii6
135	135	3/4	0	1	1	ii65
135	135	3/4	1/4	1	1	V(4)
135	135	3/4	1/2	1	1	V
136	136	3/4	0	1	1	I}{
137	137	3/4	0	1	1	viio6
138	138	3/4	0	1	1	I6
139	139	3/4	0	1	1	ii6
141	141	3/4	1/4	1	1	V(4)
141	141	3/4	1/2	1	1	V
142	142	3/4	0	1	1	I}
142	142	3/4	1/2	1	1	V7
143	143	3/4	0	1	1	I
143	143	3/4	1/2	1	1	V7
144	144	3/4	0	1	1	I
