mc	mn	timesig	onset	staff	voice	label
26	26	2/4	3/8	1	1	I]
27	27	2/4	0	1	1	I
27	27	2/4	1/8	1	1	V43
27	27	2/4	1/4	1	1	V6
27	27	2/4	3/8	1	1	I
28	28	2/4	0	1	1	V43
28	28	2/4	1/8	1	1	I6
28	28	2/4	1/4	1	1	V43
28	28	2/4	3/8	1	1	I
29	29	2/4	0	1	1	I6
29	29	2/4	1/8	1	1	#viio43/vi
29	29	2/4	1/4	1	1	vi6
30	30	2/4	1/8	1	1	V2/IV
30	30	2/4	1/4	1	1	IV6
31	31	2/4	1/8	1	1	#viio43/ii
31	31	2/4	1/4	1	1	ii6
32	32	2/4	0	1	1	V(64)
32	32	2/4	1/8	1	1	V
32	32	2/4	1/4	1	1	I(7#2)}
32	32	2/4	3/8	1	1	I
33	33	2/4	0	1	1	I6{
33	33	2/4	1/8	1	1	#viio43/vi
33	33	2/4	1/4	1	1	vi6
34	34	2/4	1/8	1	1	V2/IV
34	34	2/4	1/4	1	1	IV6
35	35	2/4	1/8	1	1	#viio43/ii
35	35	2/4	1/4	1	1	ii6
36	36	2/4	0	1	1	V(64)
37	37	2/4	0	1	1	V(4)
37	37	2/4	1/4	1	1	V7
38	38	2/4	0	1	1	I}
38	38	2/4	1/4	1	1	I.V7
39	39	2/4	0	1	1	I{
39	39	2/4	1/8	1	1	V43
39	39	2/4	1/4	1	1	V6
39	39	2/4	3/8	1	1	I
40	40	2/4	0	1	1	V43
40	40	2/4	1/8	1	1	I6
40	40	2/4	1/4	1	1	V43
40	40	2/4	3/8	1	1	I
41	41	2/4	0	1	1	IV6
41	41	2/4	1/8	1	1	I64
41	41	2/4	1/4	1	1	IV
41	41	2/4	7/16	1	1	I6
42	42	2/4	0	1	1	viio
42	42	2/4	1/8	1	1	I
42	42	2/4	1/4	1	1	V(64)}
42	42	2/4	3/8	1	1	V
43	43	2/4	0	1	1	I{
43	43	2/4	1/8	1	1	V43
43	43	2/4	1/4	1	1	V6
43	43	2/4	3/8	1	1	#viio/ii
44	44	2/4	0	1	1	V43
44	44	2/4	1/8	1	1	V6
44	44	2/4	1/4	1	1	I(4)
44	44	2/4	3/8	1	1	I
45	45	2/4	0	1	1	IV6
45	45	2/4	1/8	1	1	I64
45	45	2/4	1/4	1	1	IV
45	45	2/4	7/16	1	1	IV6
46	46	2/4	0	1	1	V(64)
46	46	2/4	1/8	1	1	V
46	46	2/4	1/4	1	1	I}{
47	47	2/4	0	1	1	ii6
47	47	2/4	1/4	1	1	V7
48	48	2/4	0	1	1	I
48	48	2/4	1/4	1	1	vi
49	49	2/4	0	1	1	ii6
49	49	2/4	1/4	1	1	V7
50	50	2/4	0	1	1	I}
50	50	2/4	1/4	1	1	.It6{
51	51	2/4	1/4	1	1	V}
52	52	2/4	3/8	1	1	I6{
53	53	2/4	0	1	1	I
54	54	2/4	0	1	1	ii2
55	55	2/4	0	1	1	V6
55	55	2/4	1/4	1	1	ii64
56	56	2/4	0	1	1	V65/vi
56	56	2/4	1/4	1	1	vi
56	56	2/4	3/8	1	1	I64
57	57	2/4	0	1	1	V65/V
58	58	2/4	0	1	1	V2
58	58	2/4	1/4	1	1	I6
59	59	2/4	0	1	1	ii6
59	59	2/4	3/8	1	1	V6/V
60	60	2/4	0	1	1	V[V}
61	61	2/4	0	1	1	I{
61	61	2/4	1/4	1	1	V
61	61	2/4	3/8	1	1	I
62	62	2/4	0	1	1	V7
62	62	2/4	1/8	1	1	V
62	62	2/4	1/4	1	1	I(4)
62	62	2/4	3/8	1	1	I]
63	63	2/4	0	1	1	I
63	63	2/4	1/8	1	1	V43
63	63	2/4	1/4	1	1	V6
63	63	2/4	3/8	1	1	I
64	64	2/4	0	1	1	V43
64	64	2/4	1/8	1	1	I6
64	64	2/4	1/4	1	1	V43
64	64	2/4	3/8	1	1	I
65	65	2/4	0	1	1	I6
65	65	2/4	1/8	1	1	#viio43/vi
65	65	2/4	1/4	1	1	vi6
66	66	2/4	1/8	1	1	V2/IV
66	66	2/4	1/4	1	1	IV6
67	67	2/4	1/8	1	1	#viio43/ii
67	67	2/4	1/4	1	1	ii6
68	68	2/4	0	1	1	V(64)
68	68	2/4	1/8	1	1	V
68	68	2/4	1/4	1	1	I(7#2)}
68	68	2/4	3/8	1	1	I
69	69	2/4	0	1	1	I6{
69	69	2/4	1/8	1	1	#viio43/vi
69	69	2/4	1/4	1	1	vi6
70	70	2/4	1/8	1	1	V2/IV
70	70	2/4	1/4	1	1	IV6
71	71	2/4	1/8	1	1	#viio43/ii
71	71	2/4	1/4	1	1	ii6
72	72	2/4	0	1	1	V(64)
73	73	2/4	0	1	1	V7(4)
73	73	2/4	1/4	1	1	V7
74	74	2/4	0	1	1	I}
75	75	2/4	0	1	1	{
75	75	2/4	1/8	1	1	V43
75	75	2/4	1/4	1	1	V6
75	75	2/4	7/16	1	1	I
76	76	2/4	0	1	1	V43
76	76	2/4	1/8	1	1	V6
76	76	2/4	1/4	1	1	I(4)
76	76	2/4	3/8	1	1	I
77	77	2/4	0	1	1	IV6
77	77	2/4	1/8	1	1	I64
77	77	2/4	1/4	1	1	IV
77	77	2/4	7/16	1	1	I6
78	78	2/4	0	1	1	V65
78	78	2/4	1/8	1	1	I
78	78	2/4	1/4	1	1	V(64)}
78	78	2/4	3/8	1	1	V
79	79	2/4	0	1	1	I{
79	79	2/4	1/4	1	1	V6
79	79	2/4	3/8	1	1	I
80	80	2/4	0	1	1	V43
80	80	2/4	1/8	1	1	V6
80	80	2/4	1/4	1	1	I(4)
80	80	2/4	3/8	1	1	I
81	81	2/4	0	1	1	IV6
81	81	2/4	1/8	1	1	I64
81	81	2/4	1/4	1	1	IV
81	81	2/4	7/16	1	1	IV6
82	82	2/4	0	1	1	V(64)
82	82	2/4	1/8	1	1	V
82	82	2/4	1/4	1	1	I}{
83	83	2/4	0	1	1	ii6
83	83	2/4	1/4	1	1	V7
84	84	2/4	0	1	1	I
84	84	2/4	1/4	1	1	vi
85	85	2/4	0	1	1	ii6
85	85	2/4	1/4	1	1	V7
86	86	2/4	0	1	1	I}{
86	86	2/4	1/4	1	1	vi
87	87	2/4	0	1	1	ii6
87	87	2/4	1/4	1	1	V7
88	88	2/4	0	1	1	I6
88	88	2/4	1/4	1	1	vi
89	89	2/4	0	1	1	ii6
89	89	2/4	1/4	1	1	V7
90	90	2/4	0	1	1	I}
90	90	2/4	1/4	1	1	V7
91	91	2/4	0	1	1	I
91	91	2/4	1/4	1	1	V7
92	92	2/4	0	1	1	I
92	92	2/4	1/8	1	1	V7
92	92	2/4	1/4	1	1	I
92	92	2/4	3/8	1	1	V7
93	93	2/4	0	1	1	I
