mc	mn	timesig	onset	staff	voice	label
50	50	4/4	3/4	1	1	I
50	50	4/4	15/16	1	1	viio/V
51	51	4/4	0	1	1	V
51	51	4/4	1/4	1	1	V7
51	51	4/4	1/2	1	1	I
52	52	4/4	0	1	1	v.i
52	52	4/4	1/4	1	1	i6
52	52	4/4	3/8	1	1	ii%65
52	52	4/4	1/2	1	1	i64
52	52	4/4	5/8	1	1	iv6
52	52	4/4	3/4	1	1	i64
52	52	4/4	7/8	1	1	ii%65
53	53	4/4	0	1	1	i6
53	53	4/4	1/4	1	1	ii.iio6
54	54	4/4	0	1	1	V6
54	54	4/4	1/4	1	1	V64
54	54	4/4	3/8	1	1	i6
54	54	4/4	1/2	1	1	V2
54	54	4/4	5/8	1	1	i64
54	54	4/4	3/4	1	1	V2
54	54	4/4	7/8	1	1	i6
55	55	4/4	0	1	1	V64
55	55	4/4	1/4	1	1	V7(+9)
55	55	4/4	3/8	1	1	V(64)
55	55	4/4	1/2	1	1	V7
55	55	4/4	5/8	1	1	V(64)
55	55	4/4	3/4	1	1	V
55	55	4/4	7/8	1	1	V7
56	56	4/4	0	1	1	i64
56	56	4/4	1/4	1	1	i6
56	56	4/4	3/8	1	1	ii%65
56	56	4/4	1/2	1	1	i64
56	56	4/4	5/8	1	1	iv6
56	56	4/4	3/4	1	1	i64
56	56	4/4	7/8	1	1	ii%65
57	57	4/4	0	1	1	i6
57	57	4/4	1/4	1	1	vi.iio6
58	58	4/4	0	1	1	V6
58	58	4/4	1/4	1	1	V
58	58	4/4	3/8	1	1	#vi%7
58	58	4/4	1/2	1	1	V6
58	58	4/4	5/8	1	1	i
58	58	4/4	3/4	1	1	V6
58	58	4/4	7/8	1	1	#vi%7
59	59	4/4	0	1	1	V
59	59	4/4	1/4	1	1	V7(+9)
59	59	4/4	3/8	1	1	V(64)
59	59	4/4	1/2	1	1	V7
59	59	4/4	5/8	1	1	V(64)
59	59	4/4	3/4	1	1	V
59	59	4/4	7/8	1	1	V7
60	60	4/4	0	1	1	i}{
60	60	4/4	1/4	1	1	VI6
61	61	4/4	0	1	1	viio43/V
62	62	4/4	0	1	1	v6
62	62	4/4	1/4	1	1	I.iio6/ii
63	63	4/4	0	1	1	#viio43/ii
64	64	4/4	0	1	1	ii6
64	64	4/4	1/4	1	1	iio6
65	65	4/4	0	1	1	viio43
66	66	4/4	0	1	1	i6
66	66	4/4	1/4	1	1	viio6
66	66	4/4	1/2	1	1	i6
66	66	4/4	3/4	1	1	V6
67	67	4/4	0	1	1	.bVI6
67	67	4/4	1/4	1	1	V6
67	67	4/4	1/2	1	1	.bVI6
67	67	4/4	3/4	1	1	#viio6/iv
68	68	4/4	0	1	1	iv6
68	68	4/4	1/4	1	1	#viio6/iv
68	68	4/4	1/2	1	1	iv6
68	68	4/4	3/4	1	1	.bIII6
69	69	4/4	0	1	1	.bII6
69	69	4/4	1/4	1	1	I6
69	69	4/4	1/2	1	1	.bII6
69	69	4/4	3/4	1	1	viio/V
70	70	4/4	0	1	1	V}
71	71	4/4	0	1	1	V7
72	72	4/4	0	1	1	I{
73	73	4/4	1/2	1	1	vi-IV6
74	74	4/4	0	1	1	ii-viio6
74	74	4/4	1/4	1	1	I
74	74	4/4	1/2	1	1	vi-IV6
74	74	4/4	3/4	1	1	V
75	75	4/4	5/8	1	1	V(64)
76	76	4/4	1/8	1	1	V
76	76	4/4	5/8	1	1	V(64)
77	77	4/4	1/8	1	1	V
77	77	4/4	5/8	1	1	V(64)
78	78	4/4	0	1	1	V7
80	80	4/4	0	1	1	I[I}{
80	80	4/4	1/2	1	1	viio
80	80	4/4	3/4	1	1	V7/IV
81	81	4/4	0	1	1	IV6
81	81	4/4	1/4	1	1	V65
81	81	4/4	1/2	1	1	I
82	82	4/4	1/2	1	1	viio6
82	82	4/4	3/4	1	1	I
83	83	4/4	0	1	1	IV
83	83	4/4	1/2	1	1	I]
84	84	4/4	0	1	1	ii65
85	85	4/4	0	1	1	V43/IV
86	86	4/4	0	1	1	IV6
87	87	4/4	0	1	1	.Ger6
88	88	4/4	0	1	1	V}{
88	88	4/4	3/8	1	1	I6
88	88	4/4	1/2	1	1	V43
88	88	4/4	5/8	1	1	I
88	88	4/4	3/4	1	1	V6
88	88	4/4	7/8	1	1	vi7
89	89	4/4	0	1	1	V
89	89	4/4	1/8	1	1	vi7
89	89	4/4	1/4	1	1	V6
89	89	4/4	3/8	1	1	I
89	89	4/4	1/2	1	1	V43
89	89	4/4	5/8	1	1	V6
89	89	4/4	3/4	1	1	I
89	89	4/4	7/8	1	1	vi7
90	90	4/4	0	1	1	V
90	90	4/4	3/8	1	1	I6
90	90	4/4	1/2	1	1	V43
90	90	4/4	5/8	1	1	I
90	90	4/4	3/4	1	1	V6
90	90	4/4	7/8	1	1	vi7
91	91	4/4	0	1	1	V
91	91	4/4	1/8	1	1	vi7
91	91	4/4	1/4	1	1	V6
91	91	4/4	3/8	1	1	I
91	91	4/4	1/2	1	1	V43
91	91	4/4	5/8	1	1	V6
91	91	4/4	3/4	1	1	I
91	91	4/4	7/8	1	1	vi7
92	92	4/4	0	1	1	V}
93	93	4/4	0	1	1	{
94	94	4/4	0	1	1	V6(2)
94	94	4/4	1/8	1	1	V6
95	95	4/4	0	1	1	IV6(2)
95	95	4/4	1/8	1	1	IV6
95	95	4/4	1/2	1	1	iii6(2)
95	95	4/4	5/8	1	1	iii6
96	96	4/4	0	1	1	ii6
96	96	4/4	1/2	1	1	I6
97	97	4/4	0	1	1	V
99	99	4/4	0	1	1	V6(#7)
99	99	4/4	3/16	1	1	V6
100	100	4/4	0	1	1	IV6(2)
100	100	4/4	1/8	1	1	IV6(7)
100	100	4/4	3/8	1	1	IV6
100	100	4/4	1/2	1	1	iii6(2)
100	100	4/4	5/8	1	1	iii6(#7)
100	100	4/4	7/8	1	1	iii6
101	101	4/4	0	1	1	ii6(2)
101	101	4/4	1/8	1	1	ii6(#7)
101	101	4/4	3/8	1	1	ii6
101	101	4/4	1/2	1	1	I6(2)
101	101	4/4	11/16	1	1	I6
102	102	4/4	0	1	1	ii65
103	103	4/4	0	1	1	V43/IV
104	104	4/4	0	1	1	IV6
105	105	4/4	0	1	1	.Ger6
106	106	4/4	0	1	1	V[V}
106	106	4/4	1/4	1	1	{
106	106	4/4	1/2	1	1	V6(#7)/ii
106	106	4/4	5/8	1	1	V6/ii
106	106	4/4	3/4	1	1	ii
107	107	4/4	0	1	1	V7(#7)
107	107	4/4	1/8	1	1	V7
107	107	4/4	1/4	1	1	I
107	107	4/4	1/2	1	1	IV6
107	107	4/4	3/4	1	1	V7
108	108	4/4	0	1	1	I(#2)
108	108	4/4	1/8	1	1	I
108	108	4/4	1/4	1	1	I6
108	108	4/4	1/2	1	1	V7
109	109	4/4	0	1	1	I6
109	109	4/4	1/4	1	1	I
109	109	4/4	1/2	1	1	V7]
110	110	4/4	0	1	1	I
111	111	4/4	0	1	1	IV
112	112	4/4	0	1	1	V(64)
112	112	4/4	3/4	1	1	V7
113	113	4/4	0	1	1	I
114	114	4/4	0	1	1	IV
115	115	4/4	0	1	1	V(64)
115	115	4/4	3/4	1	1	V7
116	116	4/4	0	1	1	I}{
116	116	4/4	1/4	1	1	vi-IV6
116	116	4/4	1/2	1	1	IV
116	116	4/4	3/4	1	1	ii-viio6
117	117	4/4	0	1	1	V65
117	117	4/4	1/2	1	1	I
118	118	4/4	0	1	1	IV
118	118	4/4	1/2	1	1	viio7/V
119	119	4/4	0	1	1	V(64)
119	119	4/4	1/2	1	1	V7
120	120	4/4	0	1	1	I}{
120	120	4/4	1/4	1	1	vi-IV6
120	120	4/4	1/2	1	1	IV
120	120	4/4	3/4	1	1	ii-viio6
121	121	4/4	0	1	1	V65
121	121	4/4	1/2	1	1	I
122	122	4/4	0	1	1	IV
123	123	4/4	0	1	1	viio7/V
124	124	4/4	0	1	1	V(64)
125	125	4/4	0	1	1	V7
126	126	4/4	0	1	1	I}
126	126	4/4	1/2	1	1	viio
126	126	4/4	3/4	1	1	I
126	126	4/4	7/8	1	1	viio/V
127	127	4/4	0	1	1	V
127	127	4/4	1/2	1	1	I
