mc	mn	timesig	onset	staff	voice	label
68	68	2/4	0	1	1	V7/IV
69	69	2/4	0	1	1	#viio7/ii
70	70	2/4	1/4	1	1	V65/ii
71	71	2/4	0	1	1	ii
71	71	2/4	1/4	1	1	I.IV6
72	72	2/4	0	1	1	ii7(4)/IV
72	72	2/4	1/4	1	1	V43/IV
73	73	2/4	0	1	1	IV
73	73	2/4	1/4	1	1	ii6
74	74	2/4	0	1	1	V43/ii
75	75	2/4	0	1	1	V7(4)/V
75	75	2/4	3/16	1	1	V7/V
75	75	2/4	1/4	1	1	V43
76	76	2/4	0	1	1	I(4)
76	76	2/4	3/16	1	1	I
76	76	2/4	1/4	1	1	i
77	77	2/4	0	1	1	ii%65
78	78	2/4	0	1	1	viio7/V
79	79	2/4	0	1	1	V[V}{
79	79	2/4	1/4	1	1	viio6/V
79	79	2/4	3/8	1	1	V7
80	80	2/4	0	1	1	V(64)
80	80	2/4	1/8	1	1	V(b64)
80	80	2/4	1/4	1	1	V7
80	80	2/4	3/8	1	1	V(b64)
81	81	2/4	0	1	1	V
81	81	2/4	1/4	1	1	viio6/V
81	81	2/4	3/8	1	1	V7
82	82	2/4	0	1	1	V(64)
82	82	2/4	1/8	1	1	V(b64)
82	82	2/4	1/4	1	1	V7]
82	82	2/4	3/8	1	1	viio7/V
83	83	2/4	0	1	1	V}
84	84	2/4	0	1	1	V7
88	88	2/4	0	1	1	I[I{
90	90	2/4	3/8	1	1	viio64
91	91	2/4	0	1	1	I
92	92	2/4	0	1	1	IV
93	93	2/4	0	1	1	I]
94	94	2/4	0	1	1	V(64)
94	94	2/4	1/4	1	1	V7
95	95	2/4	0	1	1	I(#2)
95	95	2/4	1/8	1	1	I
96	96	2/4	0	1	1	IV64
97	97	2/4	0	1	1	I
98	98	2/4	0	1	1	V(64)
98	98	2/4	1/4	1	1	V7
99	99	2/4	0	1	1	I}{
100	100	2/4	0	1	1	V(64)
100	100	2/4	1/8	1	1	V7
100	100	2/4	1/4	1	1	V(64)
100	100	2/4	3/8	1	1	V
101	101	2/4	0	1	1	I
102	102	2/4	0	1	1	V(64)
102	102	2/4	1/8	1	1	V7
102	102	2/4	1/4	1	1	V(64)
102	102	2/4	3/8	1	1	V
103	103	2/4	0	1	1	I
103	103	2/4	3/16	1	1	viio64/IV
103	103	2/4	1/4	1	1	IV6
103	103	2/4	3/8	1	1	IV
104	104	2/4	0	1	1	I6
104	104	2/4	1/8	1	1	I
105	105	2/4	0	1	1	V(64)}
105	105	2/4	1/4	1	1	V
106	106	2/4	0	1	1	{
107	107	2/4	0	1	1	IV64/V
108	108	2/4	0	1	1	V65/V
109	109	2/4	0	1	1	V2
109	109	2/4	3/8	1	1	I6
109	109	2/4	7/16	1	1	viio6
110	110	2/4	0	1	1	I
111	111	2/4	0	1	1	IV64
112	112	2/4	0	1	1	V65
113	113	2/4	0	1	1	I}{
113	113	2/4	1/8	1	1	ii7
113	113	2/4	1/4	1	1	I6
113	113	2/4	3/8	1	1	I
114	114	2/4	0	1	1	IV
115	115	2/4	0	1	1	I
115	115	2/4	1/8	1	1	ii7
115	115	2/4	1/4	1	1	I6
115	115	2/4	3/8	1	1	I
116	116	2/4	0	1	1	IV
117	117	2/4	0	1	1	I
117	117	2/4	1/4	1	1	IV
118	118	2/4	0	1	1	V
118	118	2/4	1/8	1	1	#viio7/vi
118	118	2/4	3/8	1	1	vi
119	119	2/4	0	1	1	ii6
120	120	2/4	0	1	1	V(64)
120	120	2/4	1/4	1	1	V7
121	121	2/4	0	1	1	I}
121	121	2/4	1/4	1	1	{
123	123	2/4	0	1	1	V65
123	123	2/4	1/4	1	1	I
124	124	2/4	0	1	1	IV
124	124	2/4	3/8	1	1	vii%7/V
125	125	2/4	0	1	1	V(64)}
125	125	2/4	1/8	1	1	V
125	125	2/4	1/4	1	1	{
128	128	2/4	0	1	1	vi
128	128	2/4	1/8	1	1	ii6
128	128	2/4	1/4	1	1	V(64)
128	128	2/4	3/8	1	1	V7
129	129	2/4	0	1	1	I}{
129	129	2/4	1/4	1	1	I(64)
130	130	2/4	0	1	1	I
130	130	2/4	1/4	1	1	I(64)
131	131	2/4	0	1	1	I
131	131	2/4	1/8	1	1	V2
131	131	2/4	1/4	1	1	I6
131	131	2/4	3/8	1	1	V2
132	132	2/4	0	1	1	I6
132	132	2/4	1/8	1	1	V2
132	132	2/4	1/4	1	1	I6
132	132	2/4	3/8	1	1	V6
133	133	2/4	0	1	1	I
134	134	2/4	0	1	1	ii6
134	134	2/4	1/4	1	1	V(64)
134	134	2/4	3/8	1	1	V7
135	135	2/4	0	1	1	I}{
135	135	2/4	1/4	1	1	I(64)
136	136	2/4	0	1	1	I
136	136	2/4	1/4	1	1	I(64)
137	137	2/4	0	1	1	I
137	137	2/4	1/8	1	1	V2
137	137	2/4	1/4	1	1	I6
137	137	2/4	3/8	1	1	V2
138	138	2/4	0	1	1	I6
138	138	2/4	1/8	1	1	V2
138	138	2/4	1/4	1	1	I6
138	138	2/4	3/8	1	1	V6
139	139	2/4	0	1	1	I
140	140	2/4	0	1	1	ii6
140	140	2/4	1/4	1	1	V(64)
140	140	2/4	3/8	1	1	V7
141	141	2/4	0	1	1	I}
142	142	2/4	0	1	1	V(64)
142	142	2/4	1/4	1	1	V7
143	143	2/4	0	1	1	I
144	144	2/4	0	1	1	V(64)
144	144	2/4	1/4	1	1	V7
145	145	2/4	0	1	1	I[I{
145	145	2/4	1/4	1	1	IV
145	145	2/4	3/8	1	1	I
146	146	2/4	0	1	1	IV6
146	146	2/4	3/16	1	1	V7/IV
146	146	2/4	1/4	1	1	IV6
146	146	2/4	3/8	1	1	V2/ii
147	147	2/4	0	1	1	ii6
147	147	2/4	1/8	1	1	#viio6/ii
147	147	2/4	1/4	1	1	ii6
147	147	2/4	3/8	1	1	viio6
148	148	2/4	0	1	1	I
148	148	2/4	1/8	1	1	vii%43
148	148	2/4	1/4	1	1	I
148	148	2/4	3/8	1	1	vii%43
149	149	2/4	0	1	1	I
149	149	2/4	1/8	1	1	viio43
149	149	2/4	1/4	1	1	I
149	149	2/4	3/8	1	1	viio43
150	150	2/4	0	1	1	I(974)}
150	150	2/4	1/4	1	1	I]
