mc	mn	timesig	onset	staff	voice	label
91	89	3/4	0	1	1	V}
92	90	3/4	0	1	1	I6{
92	90	3/4	1/4	1	1	V43
92	90	3/4	1/2	1	1	I(4)
92	90	3/4	5/8	1	1	I
93	91	3/4	0	1	1	V6(6)
93	91	3/4	1/8	1	1	V6
93	91	3/4	1/4	1	1	vi7(4)
93	91	3/4	3/8	1	1	vi7
93	91	3/4	1/2	1	1	V(4)
93	91	3/4	5/8	1	1	V
94	92	3/4	0	1	1	vi7(4)
94	92	3/4	1/16	1	1	vi7
94	92	3/4	1/4	1	1	V6(6)
94	92	3/4	5/16	1	1	V6
94	92	3/4	1/2	1	1	I(4)
94	92	3/4	9/16	1	1	I
95	93	3/4	0	1	1	V43
95	93	3/4	1/4	1	1	V6
95	93	3/4	1/2	1	1	V
96	94	3/4	0	1	1	I6
96	94	3/4	1/4	1	1	V43
96	94	3/4	1/2	1	1	I
97	95	3/4	0	1	1	V6
97	95	3/4	1/4	1	1	vi7
97	95	3/4	1/2	1	1	V
98	96	3/4	0	1	1	vi7
98	96	3/4	1/4	1	1	V65
98	96	3/4	1/2	1	1	I
99	97	3/4	0	1	1	V43
99	97	3/4	1/4	1	1	V6
99	97	3/4	1/2	1	1	V
100	98	3/4	0	1	1	I}{
100	98	3/4	1/2	1	1	viio
100	98	3/4	5/8	1	1	I
101	99	3/4	1/2	1	1	vii%7
101	99	3/4	5/8	1	1	I
102	100	3/4	1/2	1	1	viio/V
102	100	3/4	5/8	1	1	V
103	101	3/4	0	1	1	viio/IV
103	101	3/4	1/8	1	1	IV
103	101	3/4	1/4	1	1	viio43/V
103	101	3/4	3/8	1	1	V6
103	101	3/4	1/2	1	1	viio43/IV
103	101	3/4	5/8	1	1	IV6
104	102	3/4	0	1	1	V7
104	102	3/4	1/2	1	1	V2
105	103	3/4	0	1	1	I6
106	104	3/4	0	1	1	ii6
106	104	3/4	1/4	1	1	V(64)
106	104	3/4	1/2	1	1	V7
107	105	3/4	0	1	1	I}{
107	105	3/4	1/2	1	1	viio/V
107	105	3/4	5/8	1	1	V
108	106	3/4	0	1	1	viio/IV
108	106	3/4	1/8	1	1	IV
108	106	3/4	1/4	1	1	viio43/V
108	106	3/4	3/8	1	1	V6
108	106	3/4	1/2	1	1	viio43/IV
108	106	3/4	5/8	1	1	IV6
109	107	3/4	0	1	1	V7
109	107	3/4	1/2	1	1	V2
110	108	3/4	0	1	1	I6
111	109	3/4	0	1	1	ii6
111	109	3/4	1/4	1	1	V(64)
111	109	3/4	1/2	1	1	V7
112	110	3/4	0	1	1	I}{
112	110	3/4	1/2	1	1	IV6
112	110	3/4	5/8	1	1	viio
113	111	3/4	0	1	1	I
113	111	3/4	1/2	1	1	IV6
113	111	3/4	5/8	1	1	viio
114	112	3/4	0	1	1	I
114	112	3/4	1/8	1	1	vi6
114	112	3/4	1/4	1	1	V6(2)
114	112	3/4	3/8	1	1	V6
114	112	3/4	1/2	1	1	IV6(2)
114	112	3/4	5/8	1	1	IV6
115	113	3/4	0	1	1	iii6(2)
115	113	3/4	1/8	1	1	iii6
115	113	3/4	1/4	1	1	ii6(2)
115	113	3/4	3/8	1	1	ii6
115	113	3/4	1/2	1	1	I6(2)
115	113	3/4	5/8	1	1	I6
116	114	3/4	0	1	1	ii6(#7)
116	114	3/4	1/8	1	1	ii6
116	114	3/4	1/4	1	1	ii
116	114	3/4	1/2	1	1	V(64)
116	114	3/4	5/8	1	1	V
117	115	3/4	0	1	1	I
117	115	3/4	3/16	1	1	vi6
117	115	3/4	1/4	1	1	V6(2)
117	115	3/4	7/16	1	1	V6
117	115	3/4	1/2	1	1	IV6(2)
117	115	3/4	11/16	1	1	IV6
118	116	3/4	0	1	1	iii6(2)
118	116	3/4	3/16	1	1	iii6
118	116	3/4	1/4	1	1	ii6(2)
118	116	3/4	7/16	1	1	ii6
118	116	3/4	1/2	1	1	I6(2)
118	116	3/4	11/16	1	1	I6
119	117	3/4	0	1	1	IV
119	117	3/4	1/4	1	1	V(64)
119	117	3/4	1/2	1	1	V7
120	118	3/4	0	1	1	I[I}
120	118	3/4	3/8	1	1	V7/IV
120	118	3/4	1/2	1	1	IV6
120	118	3/4	5/8	1	1	viio
121	119	3/4	0	1	1	I
121	119	3/4	3/8	1	1	V7/IV
121	119	3/4	1/2	1	1	IV
121	119	3/4	5/8	1	1	viio6
122	120	3/4	0	1	1	I]
