mc	mn	timesig	onset	staff	voice	label
55	54	4/4	1/4	1	1	viio
55	54	4/4	3/8	1	1	V7/IV
55	54	4/4	1/2	1	1	IV6
55	54	4/4	5/8	1	1	I
55	54	4/4	3/4	1	1	viio
55	54	4/4	7/8	1	1	V7/IV
56	55	4/4	0	1	1	IV6
56	55	4/4	1/8	1	1	I
56	55	4/4	1/4	1	1	viio
56	55	4/4	3/8	1	1	V7/IV]
56	55	4/4	1/2	1	1	IV6
56	55	4/4	5/8	1	1	I6
56	55	4/4	3/4	1	1	IV
56	55	4/4	7/8	1	1	viio6(+2)
57	56	4/4	0	1	1	I6
57	56	4/4	1/2	1	1	ii6
58	57	4/4	0	1	1	V(64)
59	58	4/4	0	1	1	V7
60	59	4/4	0	1	1	I}{
60	59	4/4	1/2	1	1	viio6
60	59	4/4	5/8	1	1	I
60	59	4/4	3/4	1	1	V6
60	59	4/4	7/8	1	1	viio64/IV
61	60	4/4	0	1	1	I[IV6
61	60	4/4	1/4	1	1	iv6
61	60	4/4	1/2	1	1	V
61	60	4/4	3/4	1	1	V65
62	61	4/4	0	1	1	I]
62	61	4/4	1/2	1	1	viio6
62	61	4/4	5/8	1	1	I
62	61	4/4	3/4	1	1	V6
62	61	4/4	7/8	1	1	viio64/IV
63	62	4/4	0	1	1	IV6
63	62	4/4	1/4	1	1	IV
63	62	4/4	1/2	1	1	V(64)
63	62	4/4	3/4	1	1	V7
64	63	4/4	0	1	1	I(94)}
64	63	4/4	1/2	1	1	I
65	63	4/4	0	1	1	{
67	65	4/4	0	1	1	viio6
69	67	4/4	0	1	1	#viio65/ii
70	68	4/4	0	1	1	ii6
70	68	4/4	1/2	1	1	V7
71	69	4/4	0	1	1	viio65/V
72	70	4/4	0	1	1	V(64)
72	70	4/4	1/2	1	1	V7
73	71	4/4	0	1	1	i}{
74	72	4/4	1/2	1	1	I.iio6/ii
75	73	4/4	0	1	1	V7/ii
77	75	4/4	0	1	1	II64
77	75	4/4	1/4	1	1	ii64
78	76	4/4	0	1	1	iv6
79	77	4/4	0	1	1	V7
81	79	4/4	0	1	1	vi.V65
82	80	4/4	0	1	1	i
82	80	4/4	1/4	1	1	v6
82	80	4/4	1/2	1	1	#vi%7
82	80	4/4	3/4	1	1	.Ger6
83	81	4/4	0	1	1	V}
83	81	4/4	3/4	1	1	V7
84	82	4/4	0	1	1	VI
84	82	4/4	1/2	1	1	.Ger6
85	83	4/4	0	1	1	V
85	83	4/4	3/4	1	1	V7
86	84	4/4	0	1	1	VI
86	84	4/4	1/2	1	1	.Ger6
87	85	4/4	0	1	1	V
87	85	4/4	1/4	1	1	V(64)
87	85	4/4	1/2	1	1	V
87	85	4/4	3/4	1	1	V(64)
88	86	4/4	0	1	1	V
89	87	4/4	0	1	1	I.V43{
90	88	4/4	0	1	1	V7(4)
90	88	4/4	1/4	1	1	V7
91	89	4/4	1/2	1	1	viio2
92	90	4/4	0	1	1	V7(4)
92	90	4/4	1/4	1	1	V7
92	90	4/4	1/2	1	1	viio2
93	91	4/4	0	1	1	V7
93	91	4/4	1/4	1	1	viio2
93	91	4/4	1/2	1	1	V7
93	91	4/4	3/4	1	1	viio2
94	92	4/4	0	1	1	V7}
95	93	4/4	3/4	1	1	I{
96	94	4/4	1/2	1	1	vi6
97	95	4/4	0	1	1	ii(4)
97	95	4/4	1/4	1	1	ii
98	96	4/4	0	1	1	V(4)
98	96	4/4	1/4	1	1	V7
99	97	4/4	0	1	1	I(97)
99	97	4/4	1/4	1	1	I
100	98	4/4	0	1	1	ii6
100	98	4/4	1/4	1	1	I6
100	98	4/4	1/2	1	1	ii6
100	98	4/4	3/4	1	1	viio6
101	99	4/4	0	1	1	I6
102	100	4/4	0	1	1	ii6
102	100	4/4	1/4	1	1	I6
102	100	4/4	1/2	1	1	ii6
102	100	4/4	3/4	1	1	viio6
103	101	4/4	0	1	1	I6
104	102	4/4	0	1	1	V65
104	102	4/4	1/4	1	1	I
104	102	4/4	1/2	1	1	ii6
104	102	4/4	3/4	1	1	V(64)
104	102	4/4	7/8	1	1	V
105	103	4/4	0	1	1	I}
105	103	4/4	3/4	1	1	{
107	105	4/4	0	1	1	V7/IV
109	107	4/4	0	1	1	V65/ii
110	108	4/4	0	1	1	viio43/V
111	109	4/4	0	1	1	V6
112	110	4/4	0	1	1	I
113	111	4/4	0	1	1	V2
113	111	4/4	1/2	1	1	I6
114	112	4/4	0	1	1	V2
114	112	4/4	1/2	1	1	I6
115	113	4/4	0	1	1	ii6
115	113	4/4	1/2	1	1	viio/V
116	114	4/4	0	1	1	V
116	114	4/4	1/4	1	1	vi7
116	114	4/4	1/2	1	1	V6
116	114	4/4	3/4	1	1	I
117	115	4/4	0	1	1	V43
117	115	4/4	1/4	1	1	V65
117	115	4/4	1/2	1	1	I
117	115	4/4	3/4	1	1	vi7
118	116	4/4	0	1	1	V
118	116	4/4	1/4	1	1	vi7
118	116	4/4	1/2	1	1	V6
118	116	4/4	3/4	1	1	I
119	117	4/4	0	1	1	V43
119	117	4/4	1/4	1	1	V65
119	117	4/4	1/2	1	1	I
119	117	4/4	3/4	1	1	V43/V
120	118	4/4	0	1	1	V}
121	119	4/4	0	1	1	I{
122	120	4/4	0	1	1	IV
122	120	4/4	3/4	1	1	I6
123	121	4/4	0	1	1	V65/V
123	121	4/4	1/4	1	1	I64
123	121	4/4	1/2	1	1	V65
123	121	4/4	3/4	1	1	I64
124	122	4/4	0	1	1	vi7
124	122	4/4	1/4	1	1	viio
124	122	4/4	1/2	1	1	I
125	123	4/4	0	1	1	ii6
126	124	4/4	0	1	1	I6
127	125	4/4	0	1	1	ii
127	125	4/4	1/4	1	1	viio
127	125	4/4	1/2	1	1	I
127	125	4/4	3/4	1	1	vi
128	126	4/4	0	1	1	V}
129	127	4/4	0	1	1	I{
130	128	4/4	0	1	1	IV
130	128	4/4	3/4	1	1	I6
131	129	4/4	0	1	1	V65/V
131	129	4/4	1/4	1	1	I64
131	129	4/4	1/2	1	1	V65/V
131	129	4/4	3/4	1	1	I64
132	130	4/4	0	1	1	vi7
132	130	4/4	1/4	1	1	viio
132	130	4/4	1/2	1	1	I
133	131	4/4	0	1	1	vi
133	131	4/4	3/8	1	1	#viio64/ii
133	131	4/4	1/2	1	1	ii6
133	131	4/4	7/8	1	1	I6
134	132	4/4	0	1	1	vii6
134	132	4/4	1/8	1	1	vi6
134	132	4/4	1/4	1	1	V6
134	132	4/4	3/8	1	1	V7
134	132	4/4	1/2	1	1	I
134	132	4/4	3/4	1	1	I6
135	133	4/4	0	1	1	ii6
135	133	4/4	1/2	1	1	V(64)
135	133	4/4	3/4	1	1	V
136	134	4/4	0	1	1	I}
137	135	4/4	0	1	1	V65{
137	135	4/4	1/4	1	1	V2
137	135	4/4	1/2	1	1	V65
137	135	4/4	3/4	1	1	V2
138	136	4/4	0	1	1	I6
138	136	4/4	1/8	1	1	V6
138	136	4/4	1/4	1	1	I
138	136	4/4	3/8	1	1	V43
138	136	4/4	1/2	1	1	I6
139	137	4/4	0	1	1	V65
139	137	4/4	1/4	1	1	V2
139	137	4/4	1/2	1	1	V65
139	137	4/4	3/4	1	1	V2
140	138	4/4	0	1	1	I6
140	138	4/4	1/8	1	1	V6
140	138	4/4	1/4	1	1	I
140	138	4/4	3/8	1	1	V43
140	138	4/4	1/2	1	1	I6
141	139	4/4	0	1	1	IV
141	139	4/4	1/2	1	1	V
142	140	4/4	0	1	1	#viio7/vi
142	140	4/4	1/2	1	1	vi
143	141	4/4	1/4	1	1	ii6
143	141	4/4	1/2	1	1	V(64)
143	141	4/4	3/4	1	1	V7
144	142	4/4	0	1	1	I}{
144	142	4/4	1/2	1	1	V7/IV
145	143	4/4	0	1	1	V65/ii
145	143	4/4	1/2	1	1	ii
146	144	4/4	0	1	1	V65
146	144	4/4	1/2	1	1	I
147	145	4/4	0	1	1	IVM65
147	145	4/4	1/2	1	1	viio
148	146	4/4	0	1	1	V65/vi
148	146	4/4	1/2	1	1	vi
149	147	4/4	0	1	1	V65/V
149	147	4/4	1/2	1	1	I64
150	148	4/4	0	1	1	IV6
150	148	4/4	1/2	1	1	.It6
151	149	4/4	0	1	1	V(64)
151	149	4/4	1/4	1	1	V+6/IV
151	149	4/4	1/2	1	1	IV
151	149	4/4	3/4	1	1	V43
152	150	4/4	0	1	1	I
152	150	4/4	1/4	1	1	I6
152	150	4/4	1/2	1	1	IV
152	150	4/4	3/4	1	1	ii6
153	151	4/4	0	1	1	I6
153	151	4/4	1/2	1	1	ii65
153	151	4/4	3/4	1	1	V
154	152	4/4	0	1	1	I[I}{
154	152	4/4	1/4	1	1	viio
154	152	4/4	3/8	1	1	V7/IV
154	152	4/4	1/2	1	1	IV6
154	152	4/4	3/4	1	1	viio
154	152	4/4	7/8	1	1	V7/IV
155	153	4/4	0	1	1	IV6
155	153	4/4	1/4	1	1	viio
155	153	4/4	3/8	1	1	V7/IV]
155	153	4/4	1/2	1	1	IV6
155	153	4/4	5/8	1	1	viio/IV
155	153	4/4	3/4	1	1	IV
155	153	4/4	7/8	1	1	viio6
156	154	4/4	0	1	1	I6
156	154	4/4	1/2	1	1	ii6
157	155	4/4	0	1	1	V(64)
157	155	4/4	1/2	1	1	V7
158	156	4/4	0	1	1	I[I}{
158	156	4/4	1/4	1	1	viio
158	156	4/4	3/8	1	1	V7/IV
158	156	4/4	1/2	1	1	IV6
158	156	4/4	5/8	1	1	I
158	156	4/4	3/4	1	1	viio
158	156	4/4	7/8	1	1	V7/IV
159	157	4/4	0	1	1	IV6
159	157	4/4	1/8	1	1	I
159	157	4/4	1/4	1	1	viio
159	157	4/4	3/8	1	1	V7/IV]
159	157	4/4	1/2	1	1	IV6
159	157	4/4	5/8	1	1	I6
159	157	4/4	3/4	1	1	IV
159	157	4/4	7/8	1	1	viio6(+2)
160	158	4/4	0	1	1	I6
160	158	4/4	1/2	1	1	ii6
161	159	4/4	0	1	1	V(64)
162	160	4/4	0	1	1	V7
163	161	4/4	0	1	1	I}{
163	161	4/4	1/2	1	1	viio6
163	161	4/4	5/8	1	1	I
163	161	4/4	3/4	1	1	V6
163	161	4/4	7/8	1	1	viio64/IV
164	162	4/4	0	1	1	I[IV6
164	162	4/4	1/4	1	1	iv6
164	162	4/4	1/2	1	1	V
164	162	4/4	3/4	1	1	viio
165	163	4/4	0	1	1	I]
165	163	4/4	1/2	1	1	viio6
165	163	4/4	5/8	1	1	I
165	163	4/4	3/4	1	1	V6
165	163	4/4	7/8	1	1	viio64/IV
166	164	4/4	0	1	1	IV6
166	164	4/4	1/4	1	1	IV
166	164	4/4	1/2	1	1	V(64)
166	164	4/4	3/4	1	1	V7
167	165	4/4	0	1	1	I(94)}
167	165	4/4	1/2	1	1	I
