mc	mn	timesig	onset	staff	voice	label
56	54	4/4	0	1	1	V6
56	54	4/4	1/2	1	1	I
57	55	4/4	0	1	1	IV
57	55	4/4	1/4	1	1	V/V/ii
57	55	4/4	3/8	1	1	#viio/ii
57	55	4/4	1/2	1	1	II
57	55	4/4	5/8	1	1	viio
57	55	4/4	3/4	1	1	I
57	55	4/4	7/8	1	1	viio7/V
58	56	4/4	0	1	1	V(4)
58	56	4/4	1/4	1	1	V
58	56	4/4	1/2	1	1	I}
59	57	4/4	0	1	1	I.V/ii{
59	57	4/4	1/2	1	1	ii6
59	57	4/4	3/4	1	1	ii
59	57	4/4	7/8	1	1	viio64/V
60	58	4/4	0	1	1	V65
60	58	4/4	1/2	1	1	I
60	58	4/4	3/4	1	1	I6
61	59	4/4	0	1	1	V6/ii
61	59	4/4	1/8	1	1	ii
61	59	4/4	1/4	1	1	V6
61	59	4/4	3/8	1	1	I
61	59	4/4	1/2	1	1	IV6
61	59	4/4	5/8	1	1	viio
61	59	4/4	3/4	1	1	V6/vi
61	59	4/4	7/8	1	1	vi
62	60	4/4	0	1	1	viio6/V
62	60	4/4	1/2	1	1	V
63	61	4/4	0	1	1	viio6/V
63	61	4/4	1/2	1	1	V
64	62	4/4	0	1	1	viio6/V
64	62	4/4	1/2	1	1	V}
65	63	4/4	0	1	1	I{
65	63	4/4	1/4	1	1	V43
65	63	4/4	1/2	1	1	I6(#11)
65	63	4/4	3/4	1	1	I
66	64	4/4	0	1	1	V6
66	64	4/4	1/4	1	1	I
66	64	4/4	1/2	1	1	V64
66	64	4/4	3/4	1	1	V2
67	65	4/4	0	1	1	I6
67	65	4/4	1/2	1	1	V6
68	66	4/4	0	1	1	I
68	66	4/4	3/8	1	1	ii6
68	66	4/4	1/2	1	1	V(64)}
68	66	4/4	3/4	1	1	V
69	67	4/4	0	1	1	I{
69	67	4/4	1/4	1	1	V43
69	67	4/4	1/2	1	1	I6(#11)
69	67	4/4	3/4	1	1	I
70	68	4/4	0	1	1	V6
70	68	4/4	1/4	1	1	I
70	68	4/4	1/2	1	1	V64
70	68	4/4	3/4	1	1	V2
71	69	4/4	0	1	1	I6
71	69	4/4	1/2	1	1	ii6
72	70	4/4	0	1	1	V(64)
72	70	4/4	1/4	1	1	V7
72	70	4/4	1/2	1	1	I}
72	70	4/4	7/8	1	1	{
73	71	4/4	0	1	1	I(64)
73	71	4/4	1/2	1	1	I
74	72	4/4	0	1	1	V7
74	72	4/4	1/2	1	1	I(#97)
74	72	4/4	3/4	1	1	I
75	73	4/4	0	1	1	I(64)
75	73	4/4	1/2	1	1	I
76	74	4/4	0	1	1	V7
76	74	4/4	1/2	1	1	I(#97)
76	74	4/4	3/4	1	1	I
77	75	4/4	1/4	1	1	vi
77	75	4/4	1/2	1	1	viio6/V
77	75	4/4	7/8	1	1	V2/V
78	76	4/4	0	1	1	V6(4)
78	76	4/4	1/8	1	1	V6
78	76	4/4	3/8	1	1	V
78	76	4/4	1/2	1	1	IV6
78	76	4/4	7/8	1	1	viio
79	77	4/4	0	1	1	I
79	77	4/4	1/4	1	1	viio6
79	77	4/4	3/8	1	1	viio/IV
79	77	4/4	1/2	1	1	IV
79	77	4/4	5/8	1	1	iv
79	77	4/4	3/4	1	1	I64
79	77	4/4	7/8	1	1	.It6
80	78	4/4	0	1	1	V(64)
80	78	4/4	1/4	1	1	V
80	78	4/4	1/2	1	1	#viio7/vi
80	78	4/4	3/4	1	1	vi
81	79	4/4	0	1	1	vi6
81	79	4/4	1/2	1	1	viio7/V
82	80	4/4	0	1	1	viio2
82	80	4/4	1/2	1	1	viio7
83	81	4/4	0	1	1	I
83	81	4/4	1/4	1	1	V6
83	81	4/4	3/8	1	1	V2/IV
83	81	4/4	1/2	1	1	IV6
83	81	4/4	5/8	1	1	.It6
83	81	4/4	3/4	1	1	I64
83	81	4/4	7/8	1	1	V+6/IV
84	82	4/4	0	1	1	IV
84	82	4/4	1/4	1	1	viio7/V
85	83	4/4	0	1	1	V(64)
86	84	4/4	0	1	1	V7
87	85	4/4	0	1	1	I}
88	86	4/4	0	1	1	I(64)
89	87	4/4	0	1	1	I
90	88	4/4	0	1	1	V7
91	89	4/4	0	1	1	I
