mc	mn	timesig	onset	staff	voice	label
107	107	2/4	0	1	1	I(94)
107	107	2/4	1/8	1	1	I
107	107	2/4	1/4	1	1	V
108	108	2/4	0	1	1	IV6
108	108	2/4	1/4	1	1	I64
109	109	2/4	0	1	1	IV
109	109	2/4	1/4	1	1	I6
110	110	2/4	0	1	1	ii6
110	110	2/4	1/4	1	1	V(64)
110	110	2/4	3/8	1	1	V
111	111	2/4	0	1	1	I}{
112	112	2/4	0	1	1	ii6
112	112	2/4	1/4	1	1	V(64)
112	112	2/4	3/8	1	1	V7
113	113	2/4	0	1	1	I
114	114	2/4	0	1	1	ii6
114	114	2/4	1/4	1	1	V(64)
114	114	2/4	3/8	1	1	V7
115	115	2/4	0	1	1	I}
116	116	2/4	0	1	1	{
116	116	2/4	3/8	1	1	V43
117	117	2/4	0	1	1	I6
117	117	2/4	1/8	1	1	V2
117	117	2/4	1/4	1	1	I6
117	117	2/4	3/8	1	1	V6(#4#2)
118	118	2/4	0	1	1	V6
118	118	2/4	1/4	1	1	I
118	118	2/4	3/8	1	1	V43
119	119	2/4	0	1	1	I
119	119	2/4	1/4	1	1	V6
120	120	2/4	0	1	1	V65
120	120	2/4	3/8	1	1	I
121	121	2/4	0	1	1	V43
121	121	2/4	1/8	1	1	I6
121	121	2/4	1/4	1	1	V2
121	121	2/4	3/8	1	1	V64
122	122	2/4	0	1	1	V65
122	122	2/4	3/8	1	1	V7
123	123	2/4	0	1	1	I(4#2)}
123	123	2/4	1/4	1	1	I
124	124	2/4	0	1	1	V7/IV{
125	125	2/4	0	1	1	IV
126	126	2/4	0	1	1	V7/ii
127	127	2/4	0	1	1	V/V
128	128	2/4	0	1	1	V65
129	129	2/4	0	1	1	I
130	130	2/4	0	1	1	ii6
130	130	2/4	1/4	1	1	V65/V
131	131	2/4	0	1	1	V}
131	131	2/4	3/8	1	1	V2
132	132	2/4	0	1	1	I6{
132	132	2/4	1/8	1	1	I
132	132	2/4	1/4	1	1	I6
132	132	2/4	3/8	1	1	I
133	133	2/4	0	1	1	V43
133	133	2/4	1/8	1	1	I
133	133	2/4	1/4	1	1	V6
133	133	2/4	3/8	1	1	V7
134	134	2/4	0	1	1	I(#2)}
134	134	2/4	1/8	1	1	I
135	135	2/4	0	1	1	V2
135	135	2/4	1/8	1	1	I6
135	135	2/4	1/4	1	1	V2
135	135	2/4	3/8	1	1	V64
136	136	2/4	0	1	1	I6{
136	136	2/4	1/8	1	1	I
136	136	2/4	1/4	1	1	I6
136	136	2/4	3/8	1	1	I
137	137	2/4	0	1	1	V43
137	137	2/4	1/8	1	1	I
137	137	2/4	1/4	1	1	V6
137	137	2/4	3/8	1	1	V7
138	138	2/4	0	1	1	I
138	138	2/4	1/4	1	1	I(64)
139	139	2/4	0	1	1	I
139	139	2/4	1/4	1	1	IV/IV
140	140	2/4	0	1	1	IV6
140	140	2/4	1/4	1	1	ii6
141	141	2/4	0	1	1	V(64)
141	141	2/4	1/4	1	1	V7
142	142	2/4	0	1	1	I(4)
142	142	2/4	1/8	1	1	I
142	142	2/4	1/4	1	1	I(64)
143	143	2/4	0	1	1	I
143	143	2/4	1/4	1	1	IV/IV
144	144	2/4	0	1	1	IV6
144	144	2/4	1/4	1	1	ii6
145	145	2/4	0	1	1	V(64)
145	145	2/4	1/4	1	1	V7
146	146	2/4	0	1	1	I}{
146	146	2/4	1/4	1	1	V43
146	146	2/4	3/8	1	1	I6
147	147	2/4	0	1	1	V
147	147	2/4	1/4	1	1	V43/V
147	147	2/4	3/8	1	1	V65
148	148	2/4	0	1	1	I
148	148	2/4	1/4	1	1	V43
148	148	2/4	3/8	1	1	I6
149	149	2/4	0	1	1	V
149	149	2/4	1/4	1	1	V43/V
149	149	2/4	3/8	1	1	V65
150	150	2/4	0	1	1	I
151	151	2/4	0	1	1	V65/IV
152	152	2/4	0	1	1	IV
153	153	2/4	0	1	1	viio7/V
153	153	2/4	1/4	1	1	V(64)
153	153	2/4	3/8	1	1	V7
154	154	2/4	0	1	1	I}{
155	155	2/4	0	1	1	V65/IV
156	156	2/4	0	1	1	IV
157	157	2/4	0	1	1	viio7/V
158	158	2/4	0	1	1	V(64)
159	159	2/4	1/4	1	1	V7
160	160	2/4	0	1	1	I[I}
160	160	2/4	1/4	1	1	{
161	161	2/4	0	1	1	V43
161	161	2/4	1/4	1	1	viio64
162	162	2/4	0	1	1	I
163	163	2/4	0	1	1	V43
163	163	2/4	1/4	1	1	viio64
164	164	2/4	0	1	1	I
164	164	2/4	1/4	1	1	V2
165	165	2/4	0	1	1	I
165	165	2/4	1/4	1	1	V2
166	166	2/4	0	1	1	I
166	166	2/4	1/4	1	1	V2
167	167	2/4	0	1	1	I
167	167	2/4	1/4	1	1	V2
168	168	2/4	0	1	1	I]
168	168	2/4	3/8	1	1	#viio7/vi
169	169	2/4	0	1	1	vi(64)
169	169	2/4	1/4	1	1	vi
170	170	2/4	0	1	1	ii6
170	170	2/4	1/4	1	1	V7
171	171	2/4	0	1	1	I}
