mc	mn	timesig	onset	staff	voice	label
70	69	2/2	0	1	1	vi
70	69	2/2	3/4	1	1	V6/V
71	70	2/2	0	1	1	V[V}{
71	70	2/2	1/4	1	1	I6
71	70	2/2	1/2	1	1	IV
71	70	2/2	3/4	1	1	V
72	71	2/2	0	1	1	I6
72	71	2/2	1/4	1	1	#viio/ii
72	71	2/2	1/2	1	1	V7
72	71	2/2	3/4	1	1	V+6/IV
73	72	2/2	0	1	1	IV
73	72	2/2	1/2	1	1	V7
74	73	2/2	0	1	1	V(64)
74	73	2/2	3/4	1	1	V7/V
75	74	2/2	0	1	1	V(4)
75	74	2/2	1/4	1	1	V
75	74	2/2	1/2	1	1	IV(4)
75	74	2/2	3/4	1	1	IV
76	75	2/2	0	1	1	iii(4)
76	75	2/2	1/4	1	1	iii
76	75	2/2	1/2	1	1	ii(4)-V
76	75	2/2	3/4	1	1	ii]-V7]
76	75	2/2	7/8	1	1	#viio7/vi
77	76	2/2	0	1	1	V(64)/ii
78	77	2/2	0	1	1	V(4)/ii
78	77	2/2	1/4	1	1	V(b94)/ii
78	77	2/2	1/2	1	1	V(b9)/ii
78	77	2/2	3/4	1	1	V7/ii
79	78	2/2	0	1	1	ii
79	78	2/2	1/4	1	1	V/ii
79	78	2/2	3/4	1	1	V65/ii
80	79	2/2	0	1	1	ii
80	79	2/2	1/4	1	1	V
80	79	2/2	3/4	1	1	V65
81	80	2/2	0	1	1	I(4)
81	80	2/2	3/8	1	1	I
81	80	2/2	1/2	1	1	ii6(2)
81	80	2/2	7/8	1	1	ii6
82	81	2/2	0	1	1	V(13)
82	81	2/2	3/8	1	1	V(64)
82	81	2/2	1/2	1	1	V7(4)
82	81	2/2	7/8	1	1	V
83	82	2/2	0	1	1	viio6/V
83	82	2/2	3/4	1	1	V43/V
84	83	2/2	0	1	1	V(64)
85	84	2/2	0	1	1	vii%7/V
86	85	2/2	0	1	1	V(64)
87	86	2/2	0	1	1	.Ger6
88	87	2/2	0	1	1	V(64)
89	88	2/2	0	1	1	V(4)
89	88	2/2	1/2	1	1	V
90	89	2/2	0	1	1	I}{
90	89	2/2	3/4	1	1	viio6
91	90	2/2	0	1	1	vi6
91	90	2/2	1/4	1	1	V6
91	90	2/2	1/2	1	1	IV6
91	90	2/2	3/4	1	1	iii6
92	91	2/2	0	1	1	#viio65/ii
92	91	2/2	1/4	1	1	ii6
92	91	2/2	1/2	1	1	V(64)
92	91	2/2	3/4	1	1	V7
93	92	2/2	0	1	1	I}{
93	92	2/2	3/4	1	1	viio6
94	93	2/2	0	1	1	vi6
94	93	2/2	1/4	1	1	V6
94	93	2/2	1/2	1	1	IV6
94	93	2/2	3/4	1	1	iii6
95	94	2/2	0	1	1	#viio65/ii
95	94	2/2	1/4	1	1	ii6
95	94	2/2	1/2	1	1	V(64)
95	94	2/2	3/4	1	1	V7
96	95	2/2	0	1	1	I}{
96	95	2/2	1/4	1	1	I(#4#2)
96	95	2/2	1/2	1	1	I
96	95	2/2	3/4	1	1	I(#4#2)
97	96	2/2	0	1	1	I
97	96	2/2	1/4	1	1	ii6
97	96	2/2	1/2	1	1	V(64)
97	96	2/2	3/4	1	1	V7
98	97	2/2	0	1	1	I}{
98	97	2/2	1/4	1	1	I(#4#2)
98	97	2/2	1/2	1	1	I
98	97	2/2	3/4	1	1	I(#4#2)
99	98	2/2	0	1	1	I
99	98	2/2	1/4	1	1	ii6
99	98	2/2	1/2	1	1	V(64)
99	98	2/2	3/4	1	1	V7
100	99	2/2	0	1	1	I}
104	102	2/2	0	1	1	v.i
105	103	2/2	1/2	1	1	#viio
106	104	2/2	0	1	1	i[i
107	105	2/2	0	1	1	V7
107	105	2/2	1/4	1	1	i
108	106	2/2	0	1	1	V7
108	106	2/2	1/4	1	1	i
109	107	2/2	3/4	1	1	ii.iv7]
110	108	2/2	0	1	1	V
111	109	2/2	0	1	1	i}{
111	109	2/2	1/2	1	1	#viio
112	110	2/2	0	1	1	i
112	110	2/2	1/4	1	1	i64
112	110	2/2	3/4	1	1	i6
113	111	2/2	0	1	1	i(119)
113	111	2/2	1/4	1	1	i
113	111	2/2	3/4	1	1	i64
114	112	2/2	0	1	1	i6(119)
114	112	2/2	1/4	1	1	i6
114	112	2/2	3/4	1	1	V
115	113	2/2	0	1	1	i6}{
115	113	2/2	1/4	1	1	#viio
115	113	2/2	1/2	1	1	i
115	113	2/2	3/4	1	1	vi.VI6
116	114	2/2	0	1	1	#viio7
116	114	2/2	1/4	1	1	.It6
116	114	2/2	1/2	1	1	V
116	114	2/2	3/4	1	1	V65
117	115	2/2	0	1	1	i
117	115	2/2	1/4	1	1	v6
117	115	2/2	1/2	1	1	#vi%7
117	115	2/2	3/4	1	1	.It6
118	116	2/2	0	1	1	V}
119	117	2/2	0	1	1	i
120	118	2/2	0	1	1	V
121	119	2/2	0	1	1	i
122	120	2/2	0	1	1	V
127	125	2/2	1/2	1	1	V6{
128	126	2/2	0	1	1	i
128	126	2/2	1/4	1	1	V43
128	126	2/2	1/2	1	1	i6
128	126	2/2	3/4	1	1	iio6
129	127	2/2	0	1	1	i6}
129	127	2/2	1/4	1	1	i[i{
129	127	2/2	1/2	1	1	V6
129	127	2/2	3/4	1	1	ii.V7
130	128	2/2	0	1	1	i6]
130	128	2/2	1/4	1	1	V2
130	128	2/2	1/2	1	1	i6
130	128	2/2	3/4	1	1	#viio6
131	129	2/2	0	1	1	i}
131	129	2/2	1/4	1	1	V.V6{
132	130	2/2	0	1	1	I
132	130	2/2	1/4	1	1	V43
132	130	2/2	1/2	1	1	I6
132	130	2/2	3/4	1	1	ii6
133	131	2/2	0	1	1	I6}
133	131	2/2	1/4	1	1	I[I{
133	131	2/2	1/2	1	1	V6
133	131	2/2	3/4	1	1	I.V7
134	132	2/2	0	1	1	I6]
134	132	2/2	1/4	1	1	V2
134	132	2/2	1/2	1	1	I6
134	132	2/2	3/4	1	1	viio6
135	133	2/2	0	1	1	I
135	133	2/2	1/4	1	1	{
135	133	2/2	3/4	1	1	IV
136	134	2/2	3/4	1	1	I6
137	135	2/2	0	1	1	ii
137	135	2/2	1/4	1	1	ii2
137	135	2/2	1/2	1	1	viio
137	135	2/2	3/4	1	1	V7
138	136	2/2	0	1	1	V2
138	136	2/2	3/4	1	1	I6
139	137	2/2	0	1	1	viio6
139	137	2/2	1/4	1	1	I
139	137	2/2	1/2	1	1	viio
139	137	2/2	3/4	1	1	vi
140	138	2/2	0	1	1	V[V7
140	138	2/2	1/4	1	1	I
140	138	2/2	1/2	1	1	V
140	138	2/2	3/4	1	1	I6
141	139	2/2	0	1	1	V7
141	139	2/2	1/4	1	1	I6
141	139	2/2	1/2	1	1	V
141	139	2/2	3/4	1	1	I
142	140	2/2	0	1	1	V7]}
147	145	2/2	3/4	1	1	I{
148	146	2/2	1/2	1	1	viio
149	147	2/2	0	1	1	I
150	148	2/2	1/2	1	1	viio
151	149	2/2	0	1	1	I[I
152	150	2/2	0	1	1	V2
153	151	2/2	0	1	1	I
154	152	2/2	0	1	1	V2
155	153	2/2	0	1	1	I]}
155	153	2/2	3/4	1	1	i{
156	154	2/2	1/2	1	1	viio
157	155	2/2	0	1	1	i
157	155	2/2	1/2	1	1	V6/bVI
158	156	2/2	0	1	1	.bVI
158	156	2/2	3/4	1	1	V2/bVI
159	157	2/2	0	1	1	.bVI6
159	157	2/2	1/2	1	1	V/iv
160	158	2/2	0	1	1	iv6
160	158	2/2	1/4	1	1	iv
160	158	2/2	3/4	1	1	V65/iv
161	159	2/2	0	1	1	iv
161	159	2/2	1/4	1	1	viio/bIII
161	159	2/2	1/2	1	1	.bIII(9)
161	159	2/2	3/4	1	1	i
162	160	2/2	0	1	1	viio6(b4)
162	160	2/2	1/4	1	1	viio
162	160	2/2	1/2	1	1	i
162	160	2/2	3/4	1	1	i6
163	161	2/2	0	1	1	IV6/bVI
163	161	2/2	1/4	1	1	vii%7/bVI
163	161	2/2	1/2	1	1	.bVI
163	161	2/2	3/4	1	1	.bVI6
164	162	2/2	0	1	1	IV6/iv
164	162	2/2	1/4	1	1	#viio7/iv
164	162	2/2	1/2	1	1	iv
164	162	2/2	3/4	1	1	V6(9)/bIII
165	163	2/2	0	1	1	.bIII
165	163	2/2	1/4	1	1	.bVI6(9)
165	163	2/2	1/2	1	1	iio
165	163	2/2	3/4	1	1	V6(b9)
166	164	2/2	0	1	1	i
166	164	2/2	1/2	1	1	i2
167	165	2/2	0	1	1	.bVI
167	165	2/2	1/2	1	1	i64
168	166	2/2	0	1	1	viio7/V
168	166	2/2	1/2	1	1	i64
169	167	2/2	0	1	1	.Ger6
169	167	2/2	1/2	1	1	.It6
170	168	2/2	0	1	1	V}
170	168	2/2	1/2	1	1	{
172	170	2/2	0	1	1	I6
172	170	2/2	1/4	1	1	V2
172	170	2/2	1/2	1	1	I6
172	170	2/2	3/4	1	1	V6
173	171	2/2	0	1	1	I
173	171	2/2	1/4	1	1	IV6
173	171	2/2	1/2	1	1	I6
173	171	2/2	3/4	1	1	IV
174	172	2/2	0	1	1	V(64)}
174	172	2/2	1/4	1	1	V
174	172	2/2	1/2	1	1	V/ii{
175	173	2/2	0	1	1	#vi%7/ii
175	173	2/2	1/4	1	1	V65/ii
175	173	2/2	1/2	1	1	ii
175	173	2/2	3/4	1	1	#viio6/ii
176	174	2/2	0	1	1	ii6
176	174	2/2	3/4	1	1	V2
177	175	2/2	0	1	1	I6
177	175	2/2	1/4	1	1	V65/V
177	175	2/2	1/2	1	1	V(64)
177	175	2/2	3/4	1	1	V
178	176	2/2	0	1	1	I}
178	176	2/2	1/2	1	1	V{
179	177	2/2	1/4	1	1	V2
179	177	2/2	1/2	1	1	I6
179	177	2/2	3/4	1	1	V43
180	178	2/2	0	1	1	I
180	178	2/2	1/4	1	1	viio6
180	178	2/2	1/2	1	1	I6
180	178	2/2	3/4	1	1	viio(#3)/IV
181	179	2/2	0	1	1	ii6
182	180	2/2	0	1	1	V(4)}
182	180	2/2	1/4	1	1	V
182	180	2/2	1/2	1	1	vi{
183	181	2/2	1/4	1	1	#viio43/ii
183	181	2/2	1/2	1	1	ii6
183	181	2/2	3/4	1	1	#viio6/ii
184	182	2/2	0	1	1	ii
184	182	2/2	1/4	1	1	V2/V
184	182	2/2	1/2	1	1	V
184	182	2/2	3/4	1	1	V2
185	183	2/2	0	1	1	I6
185	183	2/2	1/4	1	1	ii6
185	183	2/2	1/2	1	1	V(64)
185	183	2/2	3/4	1	1	V7
186	184	2/2	0	1	1	I}
186	184	2/2	1/4	1	1	{
186	184	2/2	3/4	1	1	viio43/V
187	185	2/2	0	1	1	V6
187	185	2/2	1/4	1	1	IV6
187	185	2/2	1/2	1	1	iii6
187	185	2/2	3/4	1	1	ii6
188	186	2/2	0	1	1	I6
188	186	2/2	1/4	1	1	i
188	186	2/2	3/4	1	1	viio7/V
189	187	2/2	0	1	1	V(4)
189	187	2/2	1/4	1	1	V43
189	187	2/2	1/2	1	1	I
189	187	2/2	3/4	1	1	V65
190	188	2/2	0	1	1	I}
190	188	2/2	1/4	1	1	{
190	188	2/2	3/4	1	1	V+65/IV
191	189	2/2	0	1	1	IV
191	189	2/2	1/4	1	1	ii
191	189	2/2	3/4	1	1	V+43/V
192	190	2/2	0	1	1	V6
192	190	2/2	1/4	1	1	V
192	190	2/2	3/4	1	1	V2/V
193	191	2/2	0	1	1	V
193	191	2/2	3/4	1	1	V43/V
194	192	2/2	0	1	1	V
194	192	2/2	1/4	1	1	V43/V
194	192	2/2	1/2	1	1	V
194	192	2/2	3/4	1	1	V43/V
195	193	2/2	0	1	1	V}
195	193	2/2	1/4	1	1	{
196	194	2/2	0	1	1	I
196	194	2/2	1/2	1	1	IV
197	195	2/2	0	1	1	vi
197	195	2/2	1/2	1	1	V6
198	196	2/2	0	1	1	vi
198	196	2/2	3/4	1	1	V6/V
199	197	2/2	0	1	1	V[V}{
199	197	2/2	1/4	1	1	I6
199	197	2/2	1/2	1	1	IV
199	197	2/2	3/4	1	1	V
200	198	2/2	0	1	1	I6
200	198	2/2	1/4	1	1	#viio/ii
200	198	2/2	1/2	1	1	V7
200	198	2/2	3/4	1	1	V+6/IV
201	199	2/2	0	1	1	IV
201	199	2/2	1/2	1	1	V7
202	200	2/2	0	1	1	I6
202	200	2/2	1/4	1	1	vi6
202	200	2/2	1/2	1	1	vi
202	200	2/2	3/4	1	1	V2/V
203	201	2/2	0	1	1	V]}
203	201	2/2	1/2	1	1	V6{
204	202	2/2	0	1	1	I
204	202	2/2	1/4	1	1	I6
204	202	2/2	1/2	1	1	ii6
204	202	2/2	3/4	1	1	#viio7/vi
205	203	2/2	0	1	1	vi
205	203	2/2	1/4	1	1	V6
206	204	2/2	0	1	1	I
206	204	2/2	1/4	1	1	I6
206	204	2/2	1/2	1	1	ii6
206	204	2/2	3/4	1	1	#viio7/vi
207	205	2/2	0	1	1	vi
207	205	2/2	1/4	1	1	V6
208	206	2/2	0	1	1	I
208	206	2/2	1/4	1	1	vi
208	206	2/2	1/2	1	1	I6
208	206	2/2	3/4	1	1	viio/V
209	207	2/2	0	1	1	V[V(4)
209	207	2/2	1/4	1	1	V
209	207	2/2	1/2	1	1	IV(4)
209	207	2/2	3/4	1	1	IV
210	208	2/2	0	1	1	iii(4)
210	208	2/2	1/4	1	1	iii
210	208	2/2	1/2	1	1	ii(4)-V
210	208	2/2	3/4	1	1	ii]-V7]
210	208	2/2	7/8	1	1	#viio7/vi
211	209	2/2	0	1	1	V(64)/ii
212	210	2/2	0	1	1	V(4)/ii
212	210	2/2	1/4	1	1	V(b94)/ii
212	210	2/2	1/2	1	1	V(b9)/ii
212	210	2/2	3/4	1	1	V7/ii
213	211	2/2	0	1	1	ii}
213	211	2/2	1/4	1	1	V/ii
213	211	2/2	3/4	1	1	V65/ii
214	212	2/2	0	1	1	ii
214	212	2/2	1/4	1	1	V
214	212	2/2	3/4	1	1	V65
215	213	2/2	0	1	1	I(4)
215	213	2/2	3/8	1	1	I
215	213	2/2	1/2	1	1	ii6(2)
215	213	2/2	7/8	1	1	ii6
216	214	2/2	0	1	1	V(13)
216	214	2/2	3/8	1	1	V(64)
216	214	2/2	1/2	1	1	V7(4)
216	214	2/2	7/8	1	1	V
217	215	2/2	0	1	1	#viio43/ii
217	215	2/2	1/2	1	1	#viio7/v
218	216	2/2	0	1	1	viio43
218	216	2/2	1/2	1	1	#viio65/ii
219	217	2/2	0	1	1	ii6(11)
219	217	2/2	3/8	1	1	ii6
220	218	2/2	0	1	1	V(13)
220	218	2/2	3/8	1	1	V(64)
220	218	2/2	1/2	1	1	V7(4)
220	218	2/2	7/8	1	1	V
221	219	2/2	0	1	1	viio6/V
221	219	2/2	3/4	1	1	V43/V
222	220	2/2	0	1	1	V(64)
223	221	2/2	0	1	1	vii%7/V
224	222	2/2	0	1	1	V(64)
225	223	2/2	0	1	1	.Ger6
226	224	2/2	0	1	1	V(64)
227	225	2/2	0	1	1	V(4)
227	225	2/2	1/2	1	1	V
228	226	2/2	0	1	1	I}{
228	226	2/2	3/4	1	1	viio6
229	227	2/2	0	1	1	vi6
229	227	2/2	1/4	1	1	V6
229	227	2/2	1/2	1	1	IV6
229	227	2/2	3/4	1	1	iii6
230	228	2/2	0	1	1	#viio65/ii
230	228	2/2	1/4	1	1	ii6
230	228	2/2	1/2	1	1	V(64)
230	228	2/2	3/4	1	1	V7
231	229	2/2	0	1	1	I}{
231	229	2/2	3/4	1	1	viio6
232	230	2/2	0	1	1	vi6
232	230	2/2	1/4	1	1	V6
232	230	2/2	1/2	1	1	IV6
232	230	2/2	3/4	1	1	iii6
233	231	2/2	0	1	1	#viio65/ii
233	231	2/2	1/4	1	1	ii6
233	231	2/2	1/2	1	1	V(64)
233	231	2/2	3/4	1	1	V7
234	232	2/2	0	1	1	I}{
234	232	2/2	1/4	1	1	I(#4#2)
234	232	2/2	1/2	1	1	I
234	232	2/2	3/4	1	1	I(#4#2)
235	233	2/2	0	1	1	I
235	233	2/2	1/4	1	1	ii6
235	233	2/2	1/2	1	1	V(64)
235	233	2/2	3/4	1	1	V7
236	234	2/2	0	1	1	I}{
236	234	2/2	1/4	1	1	I(#4#2)
236	234	2/2	1/2	1	1	I
236	234	2/2	3/4	1	1	I(#4#2)
237	235	2/2	0	1	1	I
237	235	2/2	1/4	1	1	ii6
237	235	2/2	1/2	1	1	V(64)
237	235	2/2	3/4	1	1	V7
238	236	2/2	0	1	1	I}
