mc	mn	timesig	onset	staff	voice	label
71	71	3/4	0	1	1	I6
71	71	3/4	1/2	1	1	ii6
72	72	3/4	0	1	1	V(64)
72	72	3/4	1/2	1	1	V7
73	73	3/4	0	1	1	I}
74	74	3/4	0	1	1	IV6{
74	74	3/4	1/4	1	1	V
74	74	3/4	1/2	1	1	viio7/V
75	75	3/4	0	1	1	V(64)
76	76	3/4	1/2	1	1	V7
77	77	3/4	0	1	1	I}
77	77	3/4	1/2	1	1	V7
78	78	3/4	0	1	1	I
78	78	3/4	1/2	1	1	V7
79	79	3/4	0	1	1	I
80	80	3/4	0	1	1	.bIII.V43
81	81	3/4	0	1	1	I{
82	82	3/4	0	1	1	V65
83	83	3/4	0	1	1	I
84	84	3/4	0	1	1	V65
85	85	3/4	0	1	1	I
86	86	3/4	0	1	1	#viio65/vi
87	87	3/4	0	1	1	vi6
88	88	3/4	0	1	1	ii.#viio7/iv
89	89	3/4	0	1	1	iv
90	90	3/4	0	1	1	V7
91	91	3/4	0	1	1	VI
92	92	3/4	0	1	1	vi.V43
93	93	3/4	0	1	1	i6
94	94	3/4	0	1	1	.Fr6
95	95	3/4	0	1	1	V}{
95	95	3/4	1/2	1	1	V2
96	96	3/4	0	1	1	i6
96	96	3/4	1/4	1	1	V65
96	96	3/4	1/2	1	1	i
97	97	3/4	0	1	1	V
97	97	3/4	1/2	1	1	V2
98	98	3/4	0	1	1	i6
98	98	3/4	1/4	1	1	V65
98	98	3/4	1/2	1	1	i
99	99	3/4	0	1	1	V}
101	101	3/4	0	1	1	ii.V
105	105	3/4	0	1	1	V7
109	109	3/4	0	1	1	i
113	113	3/4	0	1	1	V7/iv
117	117	3/4	0	1	1	iv
118	118	3/4	0	1	1	V7/III
118	118	3/4	1/4	1	1	V(64)/III
118	118	3/4	1/2	1	1	V7/III
119	119	3/4	0	1	1	III
120	120	3/4	0	1	1	VIM7
120	120	3/4	1/4	1	1	iio64
120	120	3/4	1/2	1	1	VIM7
121	121	3/4	0	1	1	iio
122	122	3/4	0	1	1	V7
122	122	3/4	1/4	1	1	V(64)
122	122	3/4	1/2	1	1	V7
123	123	3/4	0	1	1	i
123	123	3/4	1/2	1	1	I.V7
124	124	3/4	0	1	1	vi
124	124	3/4	1/2	1	1	viio6/V
125	125	3/4	0	1	1	V
125	125	3/4	1/2	1	1	V7
126	126	3/4	0	1	1	.bVI
126	126	3/4	1/2	1	1	i
127	127	3/4	0	1	1	V
127	127	3/4	1/2	1	1	V7
128	128	3/4	0	1	1	.bVI
128	128	3/4	1/2	1	1	i
129	129	3/4	0	1	1	V}
130	130	3/4	0	1	1	V7
133	133	3/4	0	1	1	I{
137	137	3/4	0	1	1	V7
139	139	3/4	0	1	1	I
141	141	3/4	0	1	1	V7
143	143	3/4	0	1	1	I}
144	144	3/4	7/16	1	1	{
145	145	3/4	0	1	1	IV
146	146	3/4	0	1	1	I6
147	147	3/4	0	1	1	V65
148	148	3/4	0	1	1	I(#2)
148	148	3/4	1/4	1	1	I
149	149	3/4	0	1	1	IV
150	150	3/4	0	1	1	I6
151	151	3/4	0	1	1	V7
152	152	3/4	0	1	1	I}
153	153	3/4	0	1	1	vi
154	154	3/4	0	1	1	V7/vi
155	155	3/4	0	1	1	IV{
156	156	3/4	0	1	1	V65/IV
157	157	3/4	0	1	1	IV
158	158	3/4	0	1	1	V65/IV
159	159	3/4	0	1	1	IV
160	160	3/4	0	1	1	#viio65/ii
161	161	3/4	0	1	1	ii6
162	162	3/4	0	1	1	#viio7/vi
163	163	3/4	0	1	1	vi
164	164	3/4	0	1	1	V7/V
165	165	3/4	0	1	1	V
165	165	3/4	1/2	1	1	V2
166	166	3/4	0	1	1	I6
166	166	3/4	1/4	1	1	V65
166	166	3/4	1/2	1	1	I6
167	167	3/4	0	1	1	V
167	167	3/4	1/2	1	1	V2
168	168	3/4	0	1	1	I6
168	168	3/4	1/4	1	1	V65
168	168	3/4	1/2	1	1	I
169	169	3/4	0	1	1	V}
171	171	3/4	0	1	1	I{
175	175	3/4	0	1	1	viio
178	178	3/4	0	1	1	viio6
179	179	3/4	0	1	1	I6
180	180	3/4	0	1	1	V2
181	181	3/4	0	1	1	I6
182	182	3/4	0	1	1	V2
183	183	3/4	0	1	1	i6
184	184	3/4	0	1	1	V7/ii
185	185	3/4	0	1	1	ii
185	185	3/4	1/4	1	1	V6
185	185	3/4	1/2	1	1	I
186	186	3/4	0	1	1	ii6
186	186	3/4	1/4	1	1	V(64)
186	186	3/4	1/2	1	1	V
187	187	3/4	0	1	1	I}{
188	188	3/4	0	1	1	V6
188	188	3/4	1/2	1	1	V65
189	189	3/4	0	1	1	I
190	190	3/4	0	1	1	V6
190	190	3/4	1/2	1	1	V65
191	191	3/4	0	1	1	I
191	191	3/4	1/2	1	1	iio/ii
191	191	3/4	5/8	1	1	ii
192	192	3/4	0	1	1	V6/ii
192	192	3/4	1/2	1	1	V65/ii
193	193	3/4	0	1	1	II
193	193	3/4	1/4	1	1	viio7
193	193	3/4	1/2	1	1	I
194	194	3/4	0	1	1	ii6
194	194	3/4	1/4	1	1	V(64)
194	194	3/4	1/2	1	1	viio64
195	195	3/4	0	1	1	I6
196	196	3/4	0	1	1	ii6
196	196	3/4	1/2	1	1	V43/V
197	197	3/4	0	1	1	V(64)
198	198	3/4	0	1	1	V7
199	199	3/4	0	1	1	I}
200	200	3/4	0	1	1	IV6{
200	200	3/4	1/4	1	1	I64
200	200	3/4	1/2	1	1	IV
201	201	3/4	0	1	1	I6
201	201	3/4	1/2	1	1	IV6
202	202	3/4	0	1	1	V(64)
202	202	3/4	1/2	1	1	V7
203	203	3/4	0	1	1	I}
204	204	3/4	0	1	1	IV6{
204	204	3/4	1/4	1	1	V
204	204	3/4	1/2	1	1	viio7/V
205	205	3/4	0	1	1	V(64)
206	206	3/4	1/2	1	1	V7
207	207	3/4	0	1	1	I}
207	207	3/4	1/2	1	1	V7
208	208	3/4	0	1	1	I
208	208	3/4	1/2	1	1	V7
209	209	3/4	0	1	1	I
