mc	mn	timesig	onset	staff	voice	label
57	56	3/8	0	1	1	I
58	57	3/8	0	1	1	V65
59	58	3/8	0	1	1	I
60	59	3/8	0	1	1	IV6
60	59	3/8	1/4	1	1	iii6
61	60	3/8	0	1	1	ii6
61	60	3/8	1/4	1	1	I6
62	61	3/8	0	1	1	ii6
62	61	3/8	1/8	1	1	V(64)
62	61	3/8	1/4	1	1	V
63	62	3/8	0	1	1	I}
64	63	3/8	0	1	1	IV6{
64	63	3/8	1/4	1	1	iii6
65	64	3/8	0	1	1	ii6
65	64	3/8	1/4	1	1	I6
66	65	3/8	0	1	1	ii6
66	65	3/8	1/8	1	1	V(64)
66	65	3/8	1/4	1	1	V
67	66	3/8	0	1	1	I}
67	66	3/8	1/8	1	1	{
68	67	3/8	0	1	1	V65/IV
69	68	3/8	0	1	1	IV
70	69	3/8	0	1	1	IV6
71	70	3/8	0	1	1	V7
73	72	3/8	0	1	1	I
74	73	3/8	0	1	1	V7
75	74	3/8	0	1	1	I
76	75	3/8	0	1	1	V7
77	76	3/8	0	1	1	I}
80	78	3/8	0	1	1	{
81	79	3/8	0	1	1	i
84	82	3/8	0	1	1	ii.V7
85	83	3/8	0	1	1	i
86	84	3/8	0	1	1	ii%65
86	84	3/8	1/4	1	1	V
87	85	3/8	0	1	1	i}
88	86	3/8	0	1	1	{
89	87	3/8	0	1	1	I.iio
92	90	3/8	0	1	1	V43
93	91	3/8	0	1	1	I
94	92	3/8	0	1	1	V7
95	93	3/8	0	1	1	I
96	94	3/8	0	1	1	vi.V43
97	95	3/8	0	1	1	i
98	96	3/8	0	1	1	V7
99	97	3/8	0	1	1	i
100	98	3/8	0	1	1	.bII6
101	99	3/8	0	1	1	i6
102	100	3/8	0	1	1	#viio6
103	101	3/8	0	1	1	i6
104	102	3/8	0	1	1	.It6
105	103	3/8	0	1	1	V
106	104	3/8	0	1	1	.It6
107	105	3/8	0	1	1	V}
109	107	3/8	1/4	1	1	I.I{
111	109	3/8	0	1	1	V43
112	110	3/8	0	1	1	I
113	111	3/8	0	1	1	V2
114	112	3/8	0	1	1	I6
115	113	3/8	0	1	1	IV
116	114	3/8	0	1	1	ii
116	114	3/8	1/8	1	1	ii6
116	114	3/8	1/4	1	1	viio/V
117	115	3/8	0	1	1	V}
117	115	3/8	1/4	1	1	I{
119	117	3/8	0	1	1	V43
120	118	3/8	0	1	1	I
121	119	3/8	0	1	1	V2
122	120	3/8	0	1	1	I6
123	121	3/8	0	1	1	IV
124	122	3/8	0	1	1	V(64)
124	122	3/8	1/4	1	1	V
125	123	3/8	0	1	1	I[I}
126	124	3/8	0	1	1	ii6
127	125	3/8	0	1	1	I
128	126	3/8	1/8	1	1	viio6
129	127	3/8	0	1	1	I
130	128	3/8	0	1	1	ii
131	129	3/8	0	1	1	I
132	130	3/8	1/8	1	1	viio
133	131	3/8	0	1	1	I}
134	132	3/8	0	1	1	vi6]{
135	133	3/8	0	1	1	V6
136	134	3/8	0	1	1	viio6/V
137	135	3/8	0	1	1	V
138	136	3/8	0	1	1	ii6
139	137	3/8	0	1	1	I6
140	138	3/8	0	1	1	viio6
141	139	3/8	0	1	1	I
142	140	3/8	0	1	1	ii6
144	142	3/8	1/4	1	1	vii%7/V
145	143	3/8	0	1	1	V}
146	144	3/8	1/4	1	1	vii%7/V
147	145	3/8	0	1	1	V
148	146	3/8	1/4	1	1	vii%7/V
149	147	3/8	0	1	1	V
151	149	3/8	0	1	1	V7{
152	150	3/8	0	1	1	V7(9)
153	151	3/8	0	1	1	V7
154	152	3/8	0	1	1	V7(9)
155	153	3/8	0	1	1	I
156	154	3/8	0	1	1	V65
157	155	3/8	0	1	1	I
158	156	3/8	0	1	1	V65
159	157	3/8	0	1	1	I
160	158	3/8	0	1	1	IV6
160	158	3/8	1/4	1	1	iii6
161	159	3/8	0	1	1	ii6
161	159	3/8	1/4	1	1	viio/V
162	160	3/8	0	1	1	V(4)
162	160	3/8	1/4	1	1	V
163	161	3/8	0	1	1	ii
167	165	3/8	0	1	1	I
168	166	3/8	0	1	1	V65
169	167	3/8	0	1	1	I
170	168	3/8	0	1	1	V65
171	169	3/8	0	1	1	I
172	170	3/8	0	1	1	IV6
172	170	3/8	1/4	1	1	iii6
173	171	3/8	0	1	1	ii6
173	171	3/8	1/4	1	1	I6
174	172	3/8	0	1	1	ii6
174	172	3/8	1/8	1	1	V(64)
174	172	3/8	1/4	1	1	V
175	173	3/8	0	1	1	I}
176	174	3/8	0	1	1	IV6{
176	174	3/8	1/4	1	1	iii6
177	175	3/8	0	1	1	ii6
177	175	3/8	1/4	1	1	I6
178	176	3/8	0	1	1	ii6
178	176	3/8	1/8	1	1	V(64)
178	176	3/8	1/4	1	1	V
179	177	3/8	0	1	1	I}
179	177	3/8	1/8	1	1	{
180	178	3/8	0	1	1	V65/IV
181	179	3/8	0	1	1	IV
182	180	3/8	0	1	1	IV6
183	181	3/8	0	1	1	V7
185	183	3/8	0	1	1	I
186	184	3/8	0	1	1	V7
187	185	3/8	0	1	1	I
188	186	3/8	0	1	1	V7
189	187	3/8	0	1	1	I}
