mc	mn	timesig	onset	staff	voice	label
54	54	3/8	0	1	1	.It6
55	55	3/8	0	1	1	V}
57	57	3/8	1/4	1	1	V7
59	59	3/8	0	1	1	I{
62	62	3/8	0	1	1	V6
62	62	3/8	1/4	1	1	V
62	62	3/8	1/8	1	2	vi7
63	63	3/8	0	1	1	V2
63	63	3/8	1/8	1	1	vi64
63	63	3/8	1/4	1	1	viio6
64	64	3/8	0	1	1	I
64	64	3/8	1/8	1	1	vi
64	64	3/8	1/4	1	1	IV
65	65	3/8	0	1	1	V(64)
65	65	3/8	1/4	1	1	V7
66	66	3/8	0	1	1	I}{
67	67	3/8	0	1	1	I6
68	68	3/8	0	1	1	ii6
69	69	3/8	0	1	1	V7
70	70	3/8	0	1	1	I
70	70	3/8	1/4	1	1	V7
71	71	3/8	0	1	1	I
71	71	3/8	1/8	1	1	I6
71	71	3/8	1/4	1	1	V7
72	72	3/8	0	1	1	I}
72	72	3/8	1/4	1	1	V2/IV
74	74	3/8	0	1	1	IV6{
76	76	3/8	0	1	1	V43/IV
77	77	3/8	0	1	1	V65/IV
78	78	3/8	0	1	1	IV
78	78	3/8	1/4	1	1	V/ii
79	79	3/8	0	1	1	ii6
79	79	3/8	1/4	1	1	ii
80	80	3/8	0	1	1	V43/ii
80	80	3/8	1/4	1	1	V65/ii
81	81	3/8	0	1	1	viio6
81	81	3/8	1/4	1	1	I6
82	82	3/8	0	1	1	V43
82	82	3/8	1/4	1	1	V65
83	83	3/8	0	1	1	I
84	84	3/8	0	1	1	ii6
86	86	3/8	0	1	1	V(64)}
86	86	3/8	1/4	1	1	V
88	88	3/8	0	1	1	I{
89	89	3/8	1/8	1	1	ii
90	90	3/8	0	1	1	V7
91	91	3/8	1/8	1	1	I
92	92	3/8	0	1	1	I6
93	93	3/8	0	1	1	IV
93	93	3/8	1/4	1	1	ii6
94	94	3/8	0	1	1	V(64)
94	94	3/8	1/4	1	1	V7
95	95	3/8	0	1	1	vi
95	95	3/8	1/8	1	1	I64
95	95	3/8	1/4	1	1	IV
96	96	3/8	0	1	1	I6
97	97	3/8	0	1	1	IV
97	97	3/8	1/4	1	1	ii6
98	98	3/8	0	1	1	V(64)
98	98	3/8	1/4	1	1	V7
99	99	3/8	0	1	1	#viio65/ii
99	99	3/8	1/8	1	1	ii6
99	99	3/8	1/4	1	1	viio7/V
100	100	3/8	0	1	1	V(64)
100	100	3/8	1/4	1	1	V7
101	101	3/8	0	1	1	#viio65/ii
101	101	3/8	1/8	1	1	ii6
101	101	3/8	1/4	1	1	viio7/V
102	102	3/8	0	1	1	V(64)
102	102	3/8	1/4	1	1	V7
103	103	3/8	0	1	1	I}
103	103	3/8	1/4	1	1	V7
104	104	3/8	0	1	1	I
104	104	3/8	1/8	1	1	I6
104	104	3/8	1/4	1	1	V7
105	105	3/8	0	1	1	I
