mc	mn	timesig	onset	staff	voice	label
47	47	3/4	1/4	1	1	V(64)
47	47	3/4	1/2	1	1	V7
48	48	3/4	0	1	1	I}
49	49	3/4	0	1	1	IV.I[I{
49	49	3/4	1/2	1	1	V7
50	50	3/4	0	1	1	I
51	51	3/4	1/4	1	1	IV]
51	51	3/4	1/2	1	1	V7
52	52	3/4	0	1	1	I
53	53	3/4	1/4	1	1	IV64
53	53	3/4	1/2	1	1	viio6
54	54	3/4	0	1	1	I6
54	54	3/4	3/8	1	1	I.iii6
54	54	3/4	1/2	1	1	ii6
54	54	3/4	5/8	1	1	I6
55	55	3/4	0	1	1	V
55	55	3/4	1/4	1	1	I6
55	55	3/4	1/2	1	1	I
56	56	3/4	0	1	1	V
56	56	3/4	1/4	1	1	IV6
56	56	3/4	3/8	1	1	iii6
56	56	3/4	1/2	1	1	ii6
56	56	3/4	5/8	1	1	I6
57	57	3/4	0	1	1	V64
57	57	3/4	1/4	1	1	I6
57	57	3/4	1/2	1	1	V(64)
58	58	3/4	0	1	1	V
58	58	3/4	1/4	1	1	I
59	59	3/4	0	1	1	I6
59	59	3/4	1/4	1	1	V(64)
59	59	3/4	1/2	1	1	V
60	60	3/4	0	1	1	I
61	61	3/4	0	1	1	V(64)
61	61	3/4	1/2	1	1	V
62	62	3/4	0	1	1	I}
62	62	3/4	1/4	1	1	ii6
62	62	3/4	1/2	1	1	V7
63	63	3/4	0	1	1	I
63	63	3/4	1/4	1	1	ii6
63	63	3/4	1/2	1	1	V7
64	64	3/4	0	1	1	I
64	64	3/4	1/2	1	1	V7/IV
65	65	3/4	0	1	1	v.V7{
65	65	3/4	1/2	1	1	V(64)
66	66	3/4	0	1	1	V7
66	66	3/4	1/2	1	1	V(64)
67	67	3/4	0	1	1	V7
67	67	3/4	1/2	1	1	V(64)
68	68	3/4	0	1	1	V7
69	69	3/4	0	1	1	i}
73	73	3/4	0	1	1	.bIII.I{
73	73	3/4	1/2	1	1	V65
74	74	3/4	0	1	1	I
74	74	3/4	1/2	1	1	V65
75	75	3/4	0	1	1	I
75	75	3/4	1/2	1	1	V65
76	76	3/4	0	1	1	I
77	77	3/4	0	1	1	V2/IV
78	78	3/4	0	1	1	IV.V7
79	79	3/4	0	1	1	V(b64)
79	79	3/4	1/2	1	1	V65/V
80	80	3/4	0	1	1	V}
81	81	3/4	0	1	1	.Ger6
82	82	3/4	0	1	1	V
82	82	3/4	1/2	1	1	V(b64)
83	83	3/4	0	1	1	V
83	83	3/4	1/2	1	1	V(b64)
84	84	3/4	0	1	1	V
85	85	3/4	0	1	1	I[I{
85	85	3/4	1/2	1	1	V7
86	86	3/4	0	1	1	I]
87	87	3/4	0	1	1	IV6
87	87	3/4	1/4	1	1	I64
87	87	3/4	1/2	1	1	IV
88	88	3/4	0	1	1	I
89	89	3/4	0	1	1	ii2
89	89	3/4	1/4	1	1	I
89	89	3/4	1/2	1	1	IV64
90	90	3/4	0	1	1	I
91	91	3/4	0	1	1	V
91	91	3/4	1/4	1	1	I6
91	91	3/4	1/2	1	1	I
92	92	3/4	0	1	1	V
92	92	3/4	1/4	1	1	I
93	93	3/4	0	1	1	V
93	93	3/4	1/4	1	1	V(64)
94	94	3/4	0	1	1	V6
94	94	3/4	1/4	1	1	IV6
95	95	3/4	0	1	1	I6
95	95	3/4	1/4	1	1	ii
95	95	3/4	1/2	1	1	V
96	96	3/4	0	1	1	I
96	96	3/4	1/4	1	1	IV
97	97	3/4	0	1	1	I
97	97	3/4	1/4	1	1	ii64
97	97	3/4	1/2	1	1	V
98	98	3/4	0	1	1	I}
98	98	3/4	1/4	1	1	IV
98	98	3/4	1/2	1	1	V7
99	99	3/4	0	1	1	I
99	99	3/4	1/4	1	1	IV
99	99	3/4	1/2	1	1	V7
100	100	3/4	0	1	1	I
101	100	3/4	0	1	1	I
