mc	mn	timesig	onset	staff	voice	label
49	43	3/4	1/8	1	1	IV
49	43	3/4	1/4	1	1	I6
49	43	3/4	1/2	1	1	viio6/V
50	44	3/4	0	1	1	V(64)}
50	44	3/4	1/4	1	1	V
50	44	3/4	3/8	1	1	{
51	45	3/4	0	1	1	V.V65
51	45	3/4	1/2	1	1	I
52	46	3/4	0	1	1	V43
52	46	3/4	1/4	1	1	I6
53	47	3/4	0	1	1	ii6
53	47	3/4	1/4	1	1	V(64)
53	47	3/4	1/2	1	1	V7(4)
53	47	3/4	5/8	1	1	V7
54	48	3/4	0	1	1	I}
54	48	3/4	3/8	1	1	I.V{
55	49	3/4	0	1	1	#viio43(2)/ii
55	49	3/4	1/4	1	1	#viio43/ii
55	49	3/4	1/2	1	1	ii6
55	49	3/4	5/8	1	1	V43/ii
56	50	3/4	0	1	1	ii(9#74)
56	50	3/4	1/4	1	1	ii
56	50	3/4	3/8	1	1	viio43
56	50	3/4	1/2	1	1	I6
56	50	3/4	5/8	1	1	V43
57	51	3/4	1/4	1	1	I6
57	51	3/4	1/2	1	1	IV
57	51	3/4	5/8	1	1	ii
57	51	3/4	0	1	2	I
57	51	3/4	1/8	1	2	IV6
58	52	3/4	0	1	1	V(64)}
58	52	3/4	1/4	1	1	V
58	52	3/4	3/8	1	1	{
59	53	3/4	0	1	1	V7
59	53	3/4	1/4	1	1	V65
59	53	3/4	3/8	1	1	I
59	53	3/4	1/2	1	1	V64
59	53	3/4	5/8	1	1	I6
60	54	3/4	0	1	1	V2(4)
60	54	3/4	1/4	1	1	V2
60	54	3/4	3/8	1	1	V65/IV
62	56	3/4	0	1	1	IV(#9)
62	56	3/4	1/4	1	1	IV
63	57	3/4	0	1	1	I(64)
63	57	3/4	1/4	1	1	I
64	58	3/4	0	1	1	V6
64	58	3/4	1/4	1	1	V65
64	58	3/4	3/8	1	1	V2
64	58	3/4	1/2	1	1	I6
64	58	3/4	5/8	1	1	V43
65	59	3/4	0	1	1	I
65	59	3/4	1/4	1	1	V(64)
65	59	3/4	1/2	1	1	V7(4)
65	59	3/4	5/8	1	2	V7
66	60	3/4	0	1	1	I[I}
66	60	3/4	3/8	1	1	{
67	61	3/4	1/2	1	1	viio
68	62	3/4	0	1	1	I]
68	62	3/4	1/4	1	1	vi
68	62	3/4	1/2	1	1	vii%7/V
69	63	3/4	0	1	1	V(64)
69	63	3/4	1/2	1	1	V7
70	64	3/4	0	1	1	I}
