mc	mn	timesig	onset	staff	voice	label
83	83	3/8	0	1	1	V/vi
84	84	3/8	0	1	1	.It6/ii
85	85	3/8	0	1	1	V/ii
85	85	3/8	1/4	1	1	V7/V
86	86	3/8	0	1	1	V7
86	86	3/8	1/4	1	1	I
87	87	3/8	0	1	1	IV
88	88	3/8	0	1	1	V7
89	89	3/8	0	1	1	I6
90	90	3/8	0	1	1	IV
91	91	3/8	0	1	1	I
92	92	3/8	0	1	1	IV
93	93	3/8	0	1	1	V(64)
95	95	3/8	0	1	1	viio64
95	95	3/8	1/4	1	1	viio6
96	96	3/8	0	1	1	viio
96	96	3/8	1/4	1	1	V
97	97	3/8	0	1	1	I}
97	97	3/8	1/4	1	1	I6{
98	98	3/8	0	1	1	IV
99	99	3/8	1/4	1	1	viio/V
100	100	3/8	0	1	1	V
101	101	3/8	0	1	1	I
101	101	3/8	1/4	1	1	V
102	102	3/8	0	1	1	I}
103	103	3/8	0	1	1	i{
107	107	3/8	0	1	1	#viio43/v
111	111	3/8	0	1	1	v6
115	115	3/8	0	1	1	vi.#viio7
117	117	3/8	0	1	1	i
119	119	3/8	0	1	1	.Ger6
123	123	3/8	0	1	1	V[V}{
124	124	3/8	0	1	1	VI6
124	124	3/8	1/4	1	1	#viio/v
125	125	3/8	0	1	1	v
125	125	3/8	1/4	1	1	V7
126	126	3/8	0	1	1	i6
126	126	3/8	1/4	1	1	i
127	127	3/8	0	1	1	V
128	128	3/8	0	1	1	VI6
128	128	3/8	5/16	1	1	#viio64/v
129	129	3/8	0	1	1	v
129	129	3/8	1/4	1	1	V
130	130	3/8	0	1	1	i6
130	130	3/8	1/4	1	1	i
131	131	3/8	0	1	1	V]}
132	132	3/8	0	1	1	#viio65{
134	134	3/8	0	1	1	.Ger6
136	136	3/8	0	1	1	V(64)
137	137	3/8	0	1	1	V7
138	138	3/8	0	1	1	i}
138	138	3/8	1/4	1	1	i6{
139	139	3/8	1/8	1	1	iv
140	140	3/8	1/4	1	1	viio/V
141	141	3/8	0	1	1	V
142	142	3/8	0	1	1	i}
142	142	3/8	1/4	1	1	V7{
143	143	3/8	0	1	1	i
143	143	3/8	1/4	1	1	v.V
144	144	3/8	0	1	1	i
144	144	3/8	1/4	1	1	V7
145	145	3/8	0	1	1	i
145	145	3/8	1/4	1	1	IV.V
146	146	3/8	0	1	1	I
146	146	3/8	1/4	1	1	V7
147	147	3/8	0	1	1	I
148	148	3/8	0	1	1	I.ii
150	150	3/8	0	1	1	V7(4)
151	151	3/8	0	1	1	V7
151	151	3/8	1/4	1	1	V65/vi
152	152	3/8	0	1	1	vi
154	154	3/8	0	1	1	V6(6)
155	155	3/8	0	1	1	V65
156	156	3/8	0	1	1	I
157	157	3/8	0	1	1	V6/vi
157	157	3/8	1/8	1	1	vi
158	158	3/8	0	1	1	vi2
158	158	3/8	1/4	1	1	#viio43/ii
159	159	3/8	0	1	1	V6/V
159	159	3/8	1/4	1	1	viio7/V
160	160	3/8	0	1	1	V
163	163	3/8	0	1	1	V(b64)
164	164	3/8	0	1	1	V
166	166	3/8	0	1	1	.bVI
167	167	3/8	0	1	1	.It6
168	168	3/8	0	1	1	V}
172	172	3/8	0	1	1	I{
174	174	3/8	0	1	1	I(6)
174	174	3/8	1/4	1	1	I(+7)
175	175	3/8	0	1	1	I(64)
175	175	3/8	1/4	1	1	I
178	178	3/8	0	1	1	I(64)
178	178	3/8	1/4	1	1	I
179	179	3/8	0	1	1	I(94)
179	179	3/8	1/4	1	1	I}
180	180	3/8	0	1	1	I6{
181	181	3/8	0	1	1	ii6
182	182	3/8	0	1	1	iii6
183	183	3/8	0	1	1	IV6
184	184	3/8	0	1	1	V6
184	184	3/8	1/4	1	1	V65
185	185	3/8	0	1	1	I
186	186	3/8	0	1	1	V43
187	187	3/8	0	1	1	I6
188	188	3/8	0	1	1	ii6
189	189	3/8	1/8	1	1	IV
190	190	3/8	0	1	1	V(9)
190	190	3/8	1/8	1	1	V7
191	191	3/8	0	1	1	IV6
191	191	3/8	1/8	1	1	vi
192	192	3/8	0	1	1	ii6(2)
192	192	3/8	1/8	1	1	ii6
193	193	3/8	0	1	1	V(13)
193	193	3/8	1/8	1	1	V(64)
194	194	3/8	0	1	1	V(4)
194	194	3/8	1/8	1	1	V
195	195	3/8	0	1	1	I[I(7)}
195	195	3/8	1/8	1	1	I
196	196	3/8	0	1	1	V7/IV{
197	197	3/8	0	1	1	IV6
198	198	3/8	0	1	1	viio6
199	199	3/8	0	1	1	I
200	200	3/8	0	1	1	V7/IV
201	201	3/8	0	1	1	IV6
202	202	3/8	0	1	1	viio6
203	203	3/8	0	1	1	I]
204	204	3/8	0	1	1	IV
204	204	3/8	1/4	1	1	I64
205	205	3/8	0	1	1	IV6
205	205	3/8	1/4	1	1	I64
206	206	3/8	0	1	1	ii65(2)
206	206	3/8	1/8	1	1	ii65
206	206	3/8	1/4	1	1	I64
207	207	3/8	0	1	1	IV6
207	207	3/8	1/4	1	1	I64
208	208	3/8	0	1	1	ii65(2)
208	208	3/8	1/8	1	1	ii65
208	208	3/8	1/4	1	1	I64
209	209	3/8	0	1	1	IV6
209	209	3/8	1/4	1	1	vii%7/V
210	210	3/8	0	1	1	V[V}
212	212	3/8	0	1	1	{
214	214	3/8	0	1	1	I6
214	214	3/8	1/8	1	1	V
214	214	3/8	1/4	1	1	V7
215	215	3/8	0	1	1	I6
215	215	3/8	1/8	1	1	V
215	215	3/8	1/4	1	1	V7
216	216	3/8	0	1	1	I6
216	216	3/8	1/4	1	1	I
217	217	3/8	0	1	1	V7
218	218	3/8	0	1	1	I6]
218	218	3/8	1/4	1	1	I
219	219	3/8	0	1	1	V65
222	222	3/8	0	1	1	V[V7
222	222	3/8	1/8	1	1	IV64
223	223	3/8	0	1	1	V7
223	223	3/8	1/8	1	1	IV64
224	224	3/8	0	1	1	V7
225	225	3/8	0	1	1	I6
225	225	3/8	1/4	1	1	I
226	226	3/8	0	1	1	V]
226	226	3/8	1/4	1	1	V65
227	227	3/8	0	1	1	I}
227	227	3/8	1/8	1	1	{
227	227	3/8	1/4	1	1	ii
228	228	3/8	0	1	1	I
229	229	3/8	1/8	1	1	vi
229	229	3/8	1/4	1	1	iio/vi
230	230	3/8	0	1	1	vi6
231	231	3/8	1/8	1	1	IV
231	231	3/8	1/4	1	1	ii/IV
232	232	3/8	0	1	1	IV
233	233	3/8	1/8	1	1	ii
233	233	3/8	1/4	1	1	iio/ii
234	234	3/8	0	1	1	ii6
236	236	3/8	0	1	1	V65
240	240	3/8	0	1	1	I
241	241	3/8	0	1	1	IV
242	242	3/8	0	1	1	V(64)
243	243	3/8	0	1	1	V7
244	244	3/8	0	1	1	I}
244	244	3/8	1/4	1	1	{
245	245	3/8	0	1	1	V65/vi
246	246	3/8	0	1	1	vi
247	247	3/8	0	1	1	V65/ii
248	248	3/8	0	1	1	viio64/V
248	248	3/8	1/4	1	1	viio
249	249	3/8	0	1	1	viio64/IV
249	249	3/8	1/4	1	1	IV6
250	250	3/8	0	1	1	V7
250	250	3/8	1/4	1	1	vi
251	251	3/8	0	1	1	ii65
251	251	3/8	1/8	1	1	ii7
251	251	3/8	1/4	1	1	V
252	252	3/8	0	1	1	I}
252	252	3/8	1/4	1	1	{
253	253	3/8	0	1	1	.It6/vi
254	254	3/8	0	1	1	V/vi
255	255	3/8	0	1	1	.It6/ii
256	256	3/8	0	1	1	V7/ii
256	256	3/8	1/4	1	1	V7/V
257	257	3/8	0	1	1	V7
257	257	3/8	1/4	1	1	I
258	258	3/8	0	1	1	IV
259	259	3/8	0	1	1	V7
260	260	3/8	0	1	1	I6
261	261	3/8	0	1	1	IV
262	262	3/8	0	1	1	I
263	263	3/8	0	1	1	IV
264	264	3/8	0	1	1	V(64)
266	266	3/8	0	1	1	V2
266	266	3/8	1/4	1	1	V64
267	267	3/8	0	1	1	V6
267	267	3/8	1/4	1	1	V
268	268	3/8	0	1	1	I}
268	268	3/8	1/4	1	1	I6{
269	269	3/8	0	1	1	IV
270	270	3/8	1/4	1	1	viio/V
271	271	3/8	0	1	1	V
272	272	3/8	0	1	1	I
272	272	3/8	1/4	1	1	V7
273	273	3/8	0	1	1	I}
274	274	3/8	0	1	1	V7
276	276	3/8	0	1	1	I
