mc	mn	timesig	onset	staff	voice	label
92	92	6/8	1/2	1	1	V43
92	92	6/8	5/8	1	1	V
93	93	6/8	0	1	1	vi7
93	93	6/8	3/8	1	1	V6
94	94	6/8	0	1	1	I
94	94	6/8	1/8	1	1	vi
94	94	6/8	1/4	1	1	ii6
94	94	6/8	3/8	1	1	V}
95	95	6/8	0	1	1	I{
95	95	6/8	3/8	1	1	I
96	96	6/8	0	1	1	V
96	96	6/8	3/8	1	1	V7
97	97	6/8	0	1	1	vi7
97	97	6/8	1/4	1	1	V6
97	97	6/8	3/8	1	1	I
97	97	6/8	5/8	1	1	ii65
98	98	6/8	0	1	1	V(64)
98	98	6/8	1/4	1	1	V7(4)
98	98	6/8	5/16	1	1	V7
98	98	6/8	3/8	1	1	I(974)}
98	98	6/8	1/2	1	1	I
99	98	6/8	0	1	1	V(64)
99	98	6/8	1/4	1	1	V7(4)
99	98	6/8	5/16	1	1	V7
99	98	6/8	3/8	1	1	I(974)}
99	98	6/8	1/2	1	1	I
100	99	6/8	0	1	1	I[I{
100	99	6/8	1/8	1	1	viio6
100	99	6/8	1/4	1	1	V7/IV
100	99	6/8	3/8	1	1	IV64]
100	99	6/8	1/2	1	1	IV6
100	99	6/8	5/8	1	1	IV
101	100	6/8	0	1	1	I(64)
101	100	6/8	1/2	1	1	I
102	101	6/8	3/8	1	1	V43
103	102	6/8	0	1	1	I
103	102	6/8	1/8	1	1	V65
103	102	6/8	1/4	1	1	I
103	102	6/8	3/8	1	1	V(64)}
103	102	6/8	1/2	1	1	V
104	103	6/8	0	1	1	I{
104	103	6/8	5/16	1	1	V43
104	103	6/8	3/8	1	1	I
105	104	6/8	0	1	1	V6
105	104	6/8	5/16	1	1	I
105	104	6/8	3/8	1	1	V43
105	104	6/8	1/2	1	1	V65
105	104	6/8	5/8	1	1	V
106	105	6/8	0	1	1	vi7
106	105	6/8	1/4	1	1	V6
106	105	6/8	3/8	1	1	I
106	105	6/8	5/8	1	1	ii65
107	106	6/8	0	1	1	V(64)
107	106	6/8	1/4	1	1	V7(4)
107	106	6/8	5/16	1	1	V7
107	106	6/8	3/8	1	1	I(974)}
107	106	6/8	5/8	1	1	I
108	107	6/8	0	1	1	{
108	107	6/8	1/4	1	1	viio6
108	107	6/8	3/8	1	1	I6
108	107	6/8	5/8	1	1	ii6
109	108	6/8	0	1	1	V(64)
109	108	6/8	1/4	1	1	V7
109	108	6/8	3/8	1	1	I(974)}
109	108	6/8	1/2	1	1	I
110	108	6/8	0	1	1	V(64)
110	108	6/8	1/4	1	1	V7
110	108	6/8	3/8	1	1	I(974)}
110	108	6/8	5/8	1	1	I
111	109	4/4	0	1	1	{
111	109	4/4	1/4	1	1	V43
111	109	4/4	1/2	1	1	I6
111	109	4/4	3/4	1	1	I
112	110	4/4	0	1	1	V6
112	110	4/4	1/4	1	1	I
112	110	4/4	1/2	1	1	V43
112	110	4/4	3/4	1	1	V2
113	111	4/4	0	1	1	I6
113	111	4/4	1/2	1	1	V6
114	112	4/4	0	1	1	I
114	112	4/4	1/4	1	1	ii6
114	112	4/4	1/2	1	1	V(64)}
114	112	4/4	3/4	1	1	V
115	113	4/4	0	1	1	I{
116	114	4/4	0	1	1	V
116	114	4/4	1/2	1	1	V7
117	115	4/4	0	1	1	vi
117	115	4/4	1/4	1	1	viio
117	115	4/4	1/2	1	1	I
117	115	4/4	3/4	1	1	IV
117	115	4/4	7/8	1	1	viio
118	116	4/4	0	1	1	I
118	116	4/4	1/8	1	1	vi
118	116	4/4	1/4	1	1	ii6
118	116	4/4	3/8	1	1	V
118	116	4/4	1/2	1	1	I}
119	117	4/4	0	1	1	{
119	117	4/4	1/2	1	1	IV64
120	118	4/4	1/2	1	1	I
121	119	4/4	1/2	1	1	viio6
122	120	4/4	0	1	1	I6
122	120	4/4	1/4	1	1	ii6
122	120	4/4	1/2	1	1	V}
123	121	4/4	0	1	1	I{
123	121	4/4	1/4	1	1	V43
123	121	4/4	1/2	1	1	I6
123	121	4/4	3/4	1	1	I
124	122	4/4	0	1	1	V6
124	122	4/4	1/4	1	1	I
124	122	4/4	1/2	1	1	V43
124	122	4/4	3/4	1	1	V6
125	123	4/4	0	1	1	vi7
125	123	4/4	1/4	1	1	V6
125	123	4/4	1/2	1	1	I
125	123	4/4	3/4	1	1	ii6
126	124	4/4	0	1	1	V(64)
126	124	4/4	1/4	1	1	V
126	124	4/4	1/2	1	1	I(974)}
126	124	4/4	3/4	1	1	I
127	125	4/4	0	1	1	{
127	125	4/4	1/4	1	1	vii%65
127	125	4/4	1/2	1	1	I6
127	125	4/4	3/4	1	1	IV
128	126	4/4	0	1	1	V(64)
128	126	4/4	1/4	1	1	V7
128	126	4/4	1/2	1	1	I}
129	126	4/4	0	1	1	V(64)
129	126	4/4	1/4	1	1	V7
129	126	4/4	1/2	1	1	I}{
130	127	4/4	0	1	1	I(64)
130	127	4/4	1/2	1	1	I
131	128	4/4	0	1	1	I(64)
131	128	4/4	1/2	1	1	I
132	129	4/4	0	1	1	ii6
132	129	4/4	1/2	1	1	V(64)
133	130	4/4	0	1	1	V2
133	130	4/4	1/2	1	1	I6
134	131	4/4	0	1	1	ii6
134	131	4/4	1/2	1	1	V(64)
135	132	4/4	0	1	1	V
135	132	4/4	1/2	1	1	I}
135	132	4/4	3/4	1	1	V65
136	133	4/4	0	1	1	I
136	133	4/4	1/4	1	1	V
136	133	4/4	1/2	1	1	I
136	133	4/4	3/4	1	1	V65
137	134	4/4	0	1	1	I
137	134	4/4	1/4	1	1	V
137	134	4/4	1/2	1	1	I
