mc	mn	timesig	onset	staff	voice	label
60	60	3/4	1/2	1	1	viio6/V
61	61	3/4	0	1	1	#viio(2)/vi
61	61	3/4	1/4	1	1	#viio/vi
61	61	3/4	1/2	1	1	#viio6/vi
62	62	3/4	0	1	1	vi(2)
62	62	3/4	1/4	1	1	vi
62	62	3/4	1/2	1	1	vii%7/V
63	63	3/4	0	1	1	V7(64)
63	63	3/4	1/4	1	1	V7
63	63	3/4	1/2	1	1	#viio7/vi
64	64	3/4	0	1	1	V7(64)/ii
64	64	3/4	1/4	1	1	V7/ii
64	64	3/4	1/2	1	1	V43/ii
65	65	3/4	0	1	1	ii(112)
65	65	3/4	1/4	1	1	ii
65	65	3/4	1/2	1	1	IVM43/IV
66	66	3/4	0	1	1	viio(112)/IV
66	66	3/4	1/4	1	1	viio/IV
66	66	3/4	1/2	1	1	V43/IV
67	67	3/4	0	1	1	viio(b112)/V
67	67	3/4	1/4	1	1	viio/V
67	67	3/4	1/2	1	1	V7/V
68	68	3/4	0	1	1	#viio6(112)/vi
68	68	3/4	1/4	1	1	#viio6/vi
68	68	3/4	1/2	1	1	V7/vi
69	69	3/4	0	1	1	vi6(112)
69	69	3/4	1/4	1	1	vi6
69	69	3/4	1/2	1	1	IVM7
70	70	3/4	0	1	1	viio6(112)
70	70	3/4	1/4	1	1	viio6
70	70	3/4	3/8	1	1	I
70	70	3/4	1/2	1	1	viio
70	70	3/4	5/8	1	1	ii%43
71	71	3/4	0	1	1	V7}
73	73	3/4	0	1	1	I{
73	73	3/4	1/4	1	1	viio6
73	73	3/4	1/2	1	1	I6
74	74	3/4	0	1	1	viio65/V
74	74	3/4	1/4	1	1	V64/V
74	74	3/4	1/2	1	1	V43/V
75	75	3/4	0	1	1	V(4)
75	75	3/4	1/4	1	1	V
75	75	3/4	5/8	1	1	IV6
76	76	3/4	0	1	1	V65
76	76	3/4	1/4	1	1	I}
76	76	3/4	1/2	1	1	{
77	77	3/4	0	1	1	ii(9#74)
77	77	3/4	1/4	1	1	ii
78	78	3/4	0	1	1	viio6
78	78	3/4	1/4	1	1	I6
79	79	3/4	0	1	1	ii6(11#72)
79	79	3/4	1/4	1	1	ii6
80	80	3/4	0	1	1	V7
80	80	3/4	1/4	1	1	I
80	80	3/4	1/2	1	1	V6
81	81	3/4	0	1	1	vi
81	81	3/4	1/2	1	1	V43/V
82	82	3/4	0	1	1	V(9#74)}
82	82	3/4	1/4	1	1	V
82	82	3/4	1/2	1	1	V43
83	83	3/4	0	1	1	I{
83	83	3/4	1/2	1	1	i
84	84	3/4	0	1	1	viio7/V
84	84	3/4	1/2	1	1	V7/V
85	85	3/4	0	1	1	viio6(2)
85	85	3/4	1/8	1	1	viio6
85	85	3/4	3/8	1	1	viio
85	85	3/4	1/2	1	1	V7
85	85	3/4	5/8	1	1	vii%43
86	86	3/4	0	1	1	V
86	86	3/4	1/8	1	1	V2
86	86	3/4	1/4	1	1	I6
86	86	3/4	1/2	1	1	I
87	87	3/4	0	1	1	V43
88	88	3/4	0	1	1	V43/ii
89	89	3/4	0	1	1	ii6
90	90	3/4	0	1	1	V(64)}
90	90	3/4	1/4	1	1	V
91	91	3/4	0	1	1	I{
93	93	3/4	0	1	1	viio
94	94	3/4	0	1	1	V2
95	95	3/4	0	1	1	#viio6/ii
96	96	3/4	0	1	1	#viio43/ii
97	97	3/4	0	1	1	.bvii64
98	98	3/4	0	1	1	viio2/V
99	99	3/4	0	1	1	I6
99	99	3/4	1/2	1	1	IV
100	100	3/4	0	1	1	V(64)
100	100	3/4	1/2	1	1	V7
101	101	3/4	0	1	1	I[I}{
101	101	3/4	1/2	1	1	V43
102	102	3/4	0	1	1	I
102	102	3/4	1/2	1	1	V2
103	103	3/4	0	1	1	V43
103	103	3/4	1/4	1	1	I}
103	103	3/4	1/2	1	1	V43{
104	104	3/4	0	1	1	I
104	104	3/4	1/2	1	1	V2
105	105	3/4	0	1	1	I(764)}
105	105	3/4	1/4	1	1	I
106	106	3/4	0	1	1	i(#764)
106	106	3/4	1/4	1	1	i]
107	107	3/4	0	1	1	vii%7/bIII{
107	107	3/4	1/4	1	1	V65/bIII
108	108	3/4	0	1	1	.bIII
108	108	3/4	1/2	1	1	.bII6
109	109	3/4	0	1	1	V(b64)
109	109	3/4	1/8	1	1	V(64)
109	109	3/4	1/4	1	1	V7(4)
109	109	3/4	1/2	1	1	V(b64)
109	109	3/4	5/8	1	1	V7
110	110	3/4	0	1	1	I}{
110	110	3/4	1/2	1	1	ii6
111	111	3/4	0	1	1	V(64)
111	111	3/4	1/2	1	1	V7
112	112	3/4	0	1	1	I
112	112	3/4	1/4	1	1	V65/vi
112	112	3/4	1/2	1	1	vi
112	112	3/4	5/8	1	1	viio7/V
113	113	3/4	0	1	1	V(64)
113	113	3/4	1/2	1	1	V7
114	114	3/4	0	1	1	I}
115	115	3/4	0	1	1	vii%7{
115	115	3/4	1/4	1	1	V65
116	116	3/4	0	1	1	I
116	116	3/4	1/8	1	1	ii6
116	116	3/4	1/4	1	1	V(64)
116	116	3/4	1/2	1	1	#viio7/vi
117	117	3/4	0	1	1	vi
117	117	3/4	1/2	1	1	V43/IV
118	118	3/4	0	1	1	IV
118	118	3/4	1/4	1	1	#viio65/ii
119	119	3/4	0	1	1	#viio2/vi
119	119	3/4	1/8	1	1	V43
119	119	3/4	1/4	1	1	V(64)
119	119	3/4	1/2	1	1	V7
120	120	3/4	0	1	1	I}
120	120	3/4	1/2	1	1	V7
121	121	3/4	0	1	1	I
121	121	3/4	1/2	1	1	V7
122	122	3/4	0	1	1	I(974)
122	122	3/4	1/4	1	1	I
