mc	mn	timesig	onset	staff	voice	label
106	106	2/2	1/4	1	1	i
106	106	2/2	1/2	1	1	V
106	106	2/2	3/4	1	1	viio64/V
107	107	2/2	0	1	1	I.V
108	108	2/2	0	1	1	vi2
108	108	2/2	3/4	1	1	V(#4#2)
109	109	2/2	0	1	1	V6
109	109	2/2	3/8	1	1	V+
109	109	2/2	1/2	1	1	I64
109	109	2/2	3/4	1	1	#viio64/ii
110	110	2/2	0	1	1	V7]
112	112	2/2	0	1	1	I{
112	112	2/2	1/2	1	1	I6
112	112	2/2	3/4	1	1	vi
113	113	2/2	0	1	1	ii
113	113	2/2	1/2	1	1	V
113	113	2/2	3/4	1	1	viio64
114	114	2/2	0	1	1	I6
114	114	2/2	1/4	1	1	V6
114	114	2/2	1/2	1	1	I
114	114	2/2	3/4	1	1	ii6
115	115	2/2	0	1	1	V(64)}
115	115	2/2	1/2	1	1	V
116	116	2/2	0	1	1	I{
116	116	2/2	1/2	1	1	I6
116	116	2/2	3/4	1	1	vi
117	117	2/2	0	1	1	ii
117	117	2/2	1/2	1	1	V
117	117	2/2	3/4	1	1	viio64
118	118	2/2	0	1	1	I6
118	118	2/2	1/4	1	1	ii6
118	118	2/2	1/2	1	1	V(64)
118	118	2/2	3/4	1	1	V
119	119	2/2	0	1	1	I}
120	120	2/2	0	1	1	I{
120	120	2/2	1/2	1	1	vi
121	121	2/2	0	1	1	ii6
121	121	2/2	1/2	1	1	V7
122	122	2/2	0	1	1	I6
122	122	2/2	1/4	1	1	V6
122	122	2/2	1/2	1	1	I
122	122	2/2	3/4	1	1	ii6
123	123	2/2	0	1	1	V(64)}
123	123	2/2	1/2	1	1	V
124	124	2/2	0	1	1	I{
124	124	2/2	1/2	1	1	vi
125	125	2/2	0	1	1	ii6
125	125	2/2	1/2	1	1	V7
126	126	2/2	0	1	1	I6
126	126	2/2	1/4	1	1	ii6
126	126	2/2	1/2	1	1	V(64)
126	126	2/2	3/4	1	1	V7
127	127	2/2	0	1	1	I}
127	127	2/2	3/8	1	1	{
128	128	2/2	1/2	1	1	vi
128	128	2/2	3/4	1	1	ii6
129	129	2/2	0	1	1	V
130	130	2/2	0	1	1	V7
130	130	2/2	1/4	1	1	ii
130	130	2/2	1/2	1	1	viio
130	130	2/2	3/4	1	1	V
131	131	2/2	0	1	1	I}
131	131	2/2	3/8	1	1	{
132	132	2/2	0	1	1	V65/IV
132	132	2/2	3/4	1	1	v64
133	133	2/2	0	1	1	V65/ii
134	134	2/2	0	1	1	ii
135	135	2/2	3/4	1	1	ii%2
136	136	2/2	0	1	1	V65
137	137	2/2	0	1	1	I}
137	137	2/2	1/3	1	1	{
138	138	2/2	0	1	1	ii65
139	139	2/2	0	1	1	V43/IV
140	140	2/2	0	1	1	IV6
141	141	2/2	0	1	1	I6
141	141	2/2	1/2	1	1	V65/IV
142	142	2/2	0	1	1	IV
143	143	2/2	0	1	1	ii6
143	143	2/2	1/2	1	1	V65/V
144	144	2/2	0	1	1	V[V
144	144	2/2	3/4	1	1	V7
145	145	2/2	0	1	1	I
146	146	2/2	0	1	1	V7
147	147	2/2	0	1	1	I
148	148	2/2	0	1	1	V]}
148	148	2/2	1/2	1	1	V2{
149	149	2/2	0	1	1	I6
149	149	2/2	1/2	1	1	V2
150	150	2/2	0	1	1	I6
150	150	2/2	1/2	1	1	V2
151	151	2/2	0	1	1	I6
151	151	2/2	1/2	1	1	V2
152	152	2/2	0	1	1	I6
152	152	2/2	1/2	1	1	V2
153	153	2/2	0	1	1	I6
154	154	2/2	0	1	1	IV
154	154	2/2	3/4	1	1	ii65
155	155	2/2	0	1	1	V(64)
155	155	2/2	1/2	1	1	V7
156	156	2/2	0	1	1	I}{
156	156	2/2	3/8	1	1	viio6
156	156	2/2	1/2	1	1	I6
156	156	2/2	7/8	1	1	V+6/IV
157	157	2/2	0	1	1	IV
158	158	2/2	0	1	1	V
159	159	2/2	0	1	1	V(64)
163	163	2/2	0	1	1	V7
164	164	2/2	0	1	1	I[I}{
165	165	2/2	0	1	1	viio
166	166	2/2	0	1	1	V7/IV
166	166	2/2	1/2	1	1	IV6
167	167	2/2	0	1	1	I
167	167	2/2	1/2	1	1	IV
167	167	2/2	3/4	1	1	viio6
168	168	2/2	0	1	1	I]
169	169	2/2	0	1	1	vi
170	170	2/2	0	1	1	I6
170	170	2/2	1/2	1	1	IVM7
170	170	2/2	3/4	1	1	vii%7/V
171	171	2/2	0	1	1	V[V(64)}
171	171	2/2	5/8	1	1	V
173	173	2/2	0	1	1	I{
174	174	2/2	0	1	1	ii6
174	174	2/2	1/2	1	1	V7
175	175	2/2	0	1	1	i
176	176	2/2	0	1	1	iio6
176	176	2/2	1/2	1	1	V7]
177	177	2/2	0	1	1	.bVI
178	178	2/2	0	1	1	.Ger6(2)
178	178	2/2	1/2	1	1	.Ger6
179	179	2/2	0	1	1	V}
180	180	2/2	0	1	1	vi2
180	180	2/2	3/4	1	1	V(#4#2)
181	181	2/2	0	1	1	V
181	181	2/2	1/4	1	1	V+
181	181	2/2	1/2	1	1	I64
181	181	2/2	3/4	1	1	#viio64/ii
182	182	2/2	0	1	1	V7
186	186	2/2	0	1	1	I[I{
186	186	2/2	1/4	1	1	V7/IV
186	186	2/2	1/2	1	1	IV6
186	186	2/2	3/4	1	1	V+/IV
187	187	2/2	0	1	1	IV6
187	187	2/2	1/2	1	1	V7/IV
187	187	2/2	3/4	1	1	viio64/V
188	188	2/2	0	1	1	V7/IV
188	188	2/2	1/2	1	1	IV
188	188	2/2	3/4	1	1	V+/IV]
189	189	2/2	0	1	1	V65/ii
189	189	2/2	1/2	1	1	ii
189	189	2/2	3/4	1	1	ii2
190	190	2/2	0	1	1	V65
190	190	2/2	1/2	1	1	I
190	190	2/2	3/4	1	1	IM2
191	191	2/2	0	1	1	IVM65
191	191	2/2	1/2	1	1	viio
191	191	2/2	3/4	1	1	vii%2
192	192	2/2	0	1	1	V65/vi
192	192	2/2	1/2	1	1	vi
192	192	2/2	3/4	1	1	vi2
193	193	2/2	0	1	1	ii65
194	194	2/2	0	1	1	V43/IV
195	195	2/2	0	1	1	IV6
195	195	2/2	1/2	1	1	V65/IV
196	196	2/2	0	1	1	IV
196	196	2/2	1/4	1	1	viio6
196	196	2/2	1/2	1	1	I6
196	196	2/2	3/4	1	1	viio
197	197	2/2	0	1	1	i
197	197	2/2	1/2	1	1	.bVI
198	198	2/2	0	1	1	viio7/V
198	198	2/2	1/2	1	1	V7}
202	199	2/2	0	1	1	I{
202	199	2/2	1/2	1	1	I6
202	199	2/2	3/4	1	1	vi
203	200	2/2	0	1	1	ii
203	200	2/2	1/2	1	1	V
203	200	2/2	3/4	1	1	viio64
204	201	2/2	0	1	1	I6
204	201	2/2	1/4	1	1	V6
204	201	2/2	1/2	1	1	I
204	201	2/2	3/4	1	1	ii6
205	202	2/2	0	1	1	V(64)}
205	202	2/2	1/2	1	1	V
206	203	2/2	0	1	1	I{
206	203	2/2	1/2	1	1	vi
207	204	2/2	0	1	1	ii
207	204	2/2	1/2	1	1	V
208	205	2/2	0	1	1	I
208	205	2/2	1/4	1	1	ii6
208	205	2/2	1/2	1	1	V(64)
208	205	2/2	3/4	1	1	V7
209	206	2/2	0	1	1	I6
210	207	2/2	0	1	1	ii65
210	207	2/2	3/4	1	1	viio64
211	208	2/2	0	1	1	I6
211	208	2/2	1/4	1	1	IV6
211	208	2/2	1/2	1	1	ii65
211	208	2/2	3/4	1	1	V
212	209	2/2	0	1	1	I6
213	210	2/2	0	1	1	IV
213	210	2/2	3/4	1	1	ii6
214	211	2/2	0	1	1	V(64)
215	212	2/2	0	1	1	V7
216	213	2/2	0	1	1	I[I}
216	213	2/2	7/8	1	1	{
217	214	2/2	0	1	1	V7/IV
218	215	2/2	0	1	1	IV6
218	215	2/2	1/4	1	1	I
218	215	2/2	1/2	1	1	IV
219	216	2/2	0	1	1	V43
220	217	2/2	0	1	1	I}
221	218	2/2	0	1	1	V7/IV{
222	219	2/2	0	1	1	IV6
222	219	2/2	1/4	1	1	I
222	219	2/2	1/2	1	1	IV
223	220	2/2	0	1	1	V43
224	221	2/2	0	1	1	I]
224	221	2/2	1/2	1	1	V7
225	222	2/2	0	1	1	I
225	222	2/2	1/2	1	1	V7
226	223	2/2	0	1	1	I
226	223	2/2	1/2	1	1	V7
227	224	2/2	0	1	1	I}
