mc	mn	timesig	onset	staff	voice	label
19	19	4/4	0	1	1	I[I}{
19	19	4/4	3/16	1	1	V7/IV
19	19	4/4	1/4	1	1	IV6
19	19	4/4	3/8	1	1	ii6
19	19	4/4	1/2	1	1	I6
19	19	4/4	11/16	1	1	V7/IV
19	19	4/4	3/4	1	1	IV6
19	19	4/4	7/8	1	1	ii6
20	20	4/4	0	1	1	I6]
20	20	4/4	1/4	1	1	I.V7}
21	21	4/4	0	1	1	I{
21	21	4/4	1/2	1	1	V6(#14)
21	21	4/4	11/16	1	1	V6
22	22	4/4	0	1	1	IV6
22	22	4/4	1/4	1	1	IV
22	22	4/4	1/2	1	1	I6(14)
22	22	4/4	11/16	1	1	I6
23	23	4/4	0	1	1	IV
23	23	4/4	1/8	1	1	ii6(#7)
23	23	4/4	1/4	1	1	ii6
23	23	4/4	1/2	1	1	iii
23	23	4/4	3/4	1	1	I6
24	24	4/4	0	1	1	V65
24	24	4/4	1/4	1	1	I
24	24	4/4	1/2	1	1	V(64)}
24	24	4/4	3/4	1	1	V
25	25	4/4	0	1	1	i{
25	25	4/4	1/2	1	1	v6(#14)
25	25	4/4	11/16	1	1	v6
26	26	4/4	0	1	1	iv6
26	26	4/4	1/4	1	1	iv
26	26	4/4	1/2	1	1	I6(14)
26	26	4/4	11/16	1	1	I6
26	26	4/4	3/4	1	1	i6
27	27	4/4	0	1	1	V.V7(b9)
27	27	4/4	1/4	1	1	V7
27	27	4/4	1/2	1	1	.bVI(4)
27	27	4/4	5/8	1	1	.bVI
27	27	4/4	3/4	1	1	ii%65
28	28	4/4	1/4	1	1	V7(4)
28	28	4/4	3/8	1	1	V7
28	28	4/4	1/2	1	1	I}
28	28	4/4	3/4	1	1	I.I{
28	28	4/4	0	1	2	V(b64)
29	29	4/4	0	1	1	V65/IV
29	29	4/4	1/2	1	1	I
30	30	4/4	0	1	1	V65
30	30	4/4	1/2	1	1	I
31	31	4/4	0	1	1	vi
31	31	4/4	1/4	1	1	IV
31	31	4/4	1/2	1	1	V7/ii
31	31	4/4	3/4	1	1	ii
31	31	4/4	7/8	1	1	V64
32	32	4/4	1/2	1	1	I(974)}
32	32	4/4	5/8	1	1	I
32	32	4/4	3/4	1	1	{
32	32	4/4	0	1	2	I6
32	32	4/4	1/8	1	2	ii6
32	32	4/4	1/4	1	2	V(64)
32	32	4/4	3/8	1	2	V7
33	33	4/4	0	1	1	V65
33	33	4/4	1/2	1	1	I
34	34	4/4	0	1	1	V65
34	34	4/4	1/2	1	1	I
35	35	4/4	0	1	1	vi
35	35	4/4	1/4	1	1	IV
35	35	4/4	1/2	1	1	V7/ii
35	35	4/4	3/4	1	1	ii
35	35	4/4	7/8	1	1	V64
36	36	4/4	0	1	1	I6
36	36	4/4	1/8	1	1	ii6
36	36	4/4	1/4	1	1	V(64)
36	36	4/4	3/8	1	1	V
36	36	4/4	1/2	1	1	I}{
36	36	4/4	11/16	1	1	vi
36	36	4/4	3/4	1	1	viio6
37	37	4/4	0	1	1	I6
37	37	4/4	3/8	1	1	V65/IV
37	37	4/4	1/2	1	1	IV
37	37	4/4	3/4	1	1	ii6
38	38	4/4	0	1	1	V(64)
38	38	4/4	1/2	1	1	V7
39	39	4/4	0	1	1	I[I}{
39	39	4/4	3/16	1	1	V7/IV
39	39	4/4	1/4	1	1	IV6
39	39	4/4	3/8	1	1	ii6
39	39	4/4	1/2	1	1	I6
39	39	4/4	5/8	1	1	V+7/IV
39	39	4/4	3/4	1	1	IV6
39	39	4/4	7/8	1	1	ii6
40	40	4/4	0	1	1	I6
40	40	4/4	1/8	1	1	vii%65
40	40	4/4	1/4	1	1	I6
40	40	4/4	3/8	1	1	vii%65
40	40	4/4	1/2	1	1	I(974)}
40	40	4/4	3/4	1	1	I]
